tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,source_video
111,0,0.0,264,212,9512.604,0,0.0,2.avi
111,1,0.2,272,201,9873.184,0,69.44504244900664,2.avi
111,2,0.4,259,193,10053.541,0,102.69663238661164,2.avi
111,3,0.6,254,183,10161.74,0,34.41716448393541,2.avi
111,4,0.8,251,172,9809.857,0,19.76129015175049,2.avi
111,5,1.0,260,162,9788.989,0,78.04749939717556,2.avi
111,6,1.2,299,158,9131.877,0,188.63011415473275,2.avi
111,7,1.4,321,162,9382.152,0,77.85505825546446,2.avi
111,8,1.6,330,168,10342.533,0,86.5552794177154,2.avi
111,9,1.8,334,176,10210.465,0,50.75373050145997,2.avi
111,10,2.0,340,185,9452.769,0,11.605153236809684,2.avi
111,11,2.2,326,195,9386.496,0,118.08150289358908,2.avi
111,12,2.4,323,212,8815.391,0,50.831085364865785,2.avi
111,13,2.6,325,239,9361.952,0,82.66384333792169,2.avi
111,14,2.8,321,260,9992.18,0,34.075463033901165,2.avi
111,15,3.0,303,273,9639.592,0,99.91788279605728,2.avi
111,16,3.2,265,275,8779.342,0,148.83379269842231,2.avi
111,17,3.4,270,275,9021.762,0,212.07647150735917,2.avi
111,18,3.6,268,276,9179.728,0,8.127902293125437,2.avi
111,19,3.8,279,274,12056.543,0,84.89132074197623,2.avi
111,20,4.0,283,275,11243.574,0,28.361546268114143,2.avi
111,21,4.2,289,281,10521.159,0,31.03999938122385,2.avi
111,22,4.4,287,288,10134.211,0,44.74750334070253,2.avi
111,23,4.6,266,299,10115.02,0,117.19017625937276,2.avi
111,24,4.8,250,301,9788.811,0,40.1575992752492,2.avi
111,25,5.0,232,295,9220.543,0,58.02702892177827,2.avi
111,26,5.2,214,285,9508.202,0,33.9938808228397,2.avi
111,27,5.4,207,278,9222.219,0,57.35028618270235,2.avi
111,28,5.6,210,275,11026.465,0,75.9484520108654,2.avi
111,29,5.8,206,260,12743.837,0,62.826374189563566,2.avi
111,30,6.0,209,257,12608.342,0,61.61414076213399,2.avi
111,31,6.2,202,257,11312.543,0,54.63500184875537,2.avi
111,32,6.4,189,252,10619.289,0,45.78698970766642,2.avi
111,33,6.6,191,254,10383.029,0,79.40449597863798,2.avi
111,34,6.8,190,263,10071.359,0,42.3946920529193,2.avi
111,35,7.0,164,277,10066.707,0,144.19812160042446,2.avi
111,36,7.2,120,287,9326.388,0,136.0035626491286,2.avi
111,37,7.4,81,292,10096.711,0,33.11405967405179,2.avi
111,38,7.6,47,293,10889.506,0,46.01264213741464,2.avi
111,39,7.8,30,293,8746.649,0,97.69896272095288,2.avi
111,40,8.0,23,292,6098.9033,0,80.75173265015489,2.avi
112,1,0.2,551,1002,6910.6733,0,0.0,3.avi
113,3,0.6,464,773,16988.896,0,0.0,3.avi
114,4,0.8,437,683,19698.19,0,0.0,3.avi
114,5,1.0,424,634,20248.172,0,259.3456106630679,3.avi
114,6,1.2,423,620,18598.092,0,146.5195174409178,3.avi
114,7,1.4,440,618,18544.71,0,124.15469608053743,3.avi
114,8,1.6,467,633,17798.441,0,145.4159031755332,3.avi
114,9,1.8,504,644,15755.774,0,71.62162750979935,3.avi
114,10,2.0,543,653,21236.264,0,33.96312478532271,3.avi
114,11,2.2,588,673,17885.51,0,76.47261942258378,3.avi
114,12,2.4,628,688,15414.319,0,24.4134320788052,3.avi
114,13,2.6,668,709,15037.418,0,28.301254965158986,3.avi
114,14,2.8,697,745,15157.914,0,114.37624446167122,3.avi
114,15,3.0,705,766,13799.194,0,145.081165241872,3.avi
114,16,3.2,732,782,14555.049,0,93.42642627995332,3.avi
114,17,3.4,782,786,16451.428,0,161.63235152586458,3.avi
114,18,3.6,831,790,14619.355,0,35.080991178674424,3.avi
114,19,3.8,875,790,13230.711,0,29.227978688363983,3.avi
114,20,4.0,934,802,14291.639,0,90.87170167539324,3.avi
114,21,4.2,978,843,11733.539,0,191.9548059299852,3.avi
114,22,4.4,981,863,9859.543,0,261.5717752475924,3.avi
114,23,4.6,973,862,11653.316,0,180.03923589447083,3.avi
114,24,4.8,970,858,13965.824,0,52.43389201717065,3.avi
114,25,5.0,983,873,16030.639,0,128.02825876850284,3.avi
114,26,5.2,1018,858,15506.64,0,212.39729031744696,3.avi
114,27,5.4,1053,842,14388.704,0,46.9760801342326,3.avi
114,28,5.6,1072,847,13514.496,0,132.5636416855075,3.avi
114,29,5.8,1069,851,12678.277,0,146.55013210032584,3.avi
114,30,6.0,1073,836,12567.101,0,100.2513674636218,3.avi
114,31,6.2,1084,825,12654.893,0,37.59247184437468,3.avi
114,32,6.4,1106,817,13848.51,0,81.4950207210762,3.avi
114,33,6.6,1123,817,13775.319,0,47.51933098581105,3.avi
114,34,6.8,1151,832,11913.254,0,112.5594639703127,3.avi
114,35,7.0,1155,834,12162.448,0,130.52937153759876,3.avi
114,36,7.2,1182,810,12642.794,0,191.33388926497824,3.avi
114,37,7.4,1200,800,13523.437,0,51.26581509609986,3.avi
114,38,7.6,1217,818,12581.964,0,166.9904452352933,3.avi
114,39,7.8,1213,845,11633.965,0,151.52072506671337,3.avi
114,40,8.0,1196,881,11165.993,0,125.85012740735078,3.avi
114,41,8.2,1164,931,10285.073,0,139.55281508814286,3.avi
114,42,8.4,1123,950,13513.54,0,169.60777517441235,3.avi
114,43,8.6,1097,944,15270.018,0,186.12604612178325,3.avi
114,44,8.8,1080,921,13603.098,0,153.45114828100856,3.avi
114,45,9.0,1074,896,12621.879,0,93.9907047739866,3.avi
114,46,9.2,1073,881,12228.904,0,70.45212490628326,3.avi
114,47,9.4,1074,876,13035.615,0,67.77721771353063,3.avi
114,48,9.6,1073,868,13358.596,0,11.511732929869511,3.avi
114,49,9.8,1069,871,13595.266,0,64.71106273814615,3.avi
114,50,10.0,1060,877,13467.09,0,48.667239161442936,3.avi
115,2,0.4,1112,266,22570.025,0,0.0,4.avi
116,7,1.4,1134,1015,476.77606,0,0.0,4.avi
117,0,0.0,512,924,1078.5192,0,0.0,5.avi
117,1,0.2,514,923,963.6088,0,10.432703947309792,5.avi
117,2,0.4,514,920,922.3479,0,8.181663313734827,5.avi
117,3,0.6,512,920,871.1975,0,16.116614401581398,5.avi
117,5,1.0,494,924,998.9874,0,79.92556737059508,5.avi
118,5,1.0,515,175,15865.522,0,0.0,5.avi
119,5,1.0,399,169,613.78546,0,0.0,5.avi
120,5,1.0,458,231,1417.0908,0,0.0,5.avi
121,5,1.0,432,135,634.7242,0,0.0,5.avi
117,6,1.2,494,918,890.9815,0,54.9531145137591,5.avi
117,7,1.4,498,911,986.85156,0,36.19459926088578,5.avi
117,8,1.6,503,901,1083.8289,0,24.030618641016684,5.avi
118,8,1.6,560,237,26195.64,0,379.4117906059513,5.avi
117,9,1.8,507,890,1185.6697,0,12.910116764793091,5.avi
117,10,2.0,509,879,1209.0697,0,8.922712838913904,5.avi
118,10,2.0,524,281,27502.984,0,305.729628009964,5.avi
117,11,2.2,509,855,1019.2485,0,74.83259258061224,5.avi
117,12,2.4,499,808,1052.2333,0,165.08657311176387,5.avi
122,12,2.4,425,465,28882.148,0,0.0,5.avi
123,15,3.0,315,690,24355.07,0,0.0,5.avi
124,17,3.4,203,867,26864.29,0,0.0,5.avi
125,3,0.6,311,355,22765.785,0,0.0,6.avi
126,4,0.8,367,460,25018.373,0,0.0,6.avi
126,5,1.0,394,523,22932.426,0,344.0332807487856,6.avi
126,6,1.2,436,596,20121.816,0,162.23614167992795,6.avi
126,7,1.4,468,677,25252.367,0,70.79900050719107,6.avi
126,8,1.6,492,779,20225.123,0,143.3260251000803,6.avi
126,9,1.8,517,872,23887.459,0,17.76294579891107,6.avi
127,0,0.0,44,725,792.6411,0,0.0,7.avi
128,0,0.0,1154,576,1179.0006,0,0.0,7.avi
129,0,0.0,872,851,3033.7878,0,0.0,7.avi
127,1,0.2,43,726,842.2512,0,7.8138990482729405,7.avi
128,1,0.2,1149,580,1408.6163,0,31.93128008145722,7.avi
129,1,0.2,875,856,2867.4995,0,29.243730562487038,7.avi
127,2,0.4,43,726,941.20526,0,7.745051021949872,7.avi
128,2,0.4,1150,585,2209.2002,0,26.498215641778533,7.avi
129,2,0.4,875,863,2968.62,0,14.0585118903755,7.avi
127,3,0.6,47,726,1083.2837,0,18.114935481504062,7.avi
128,3,0.6,1131,593,1924.7358,0,108.53344691691142,7.avi
129,3,0.6,876,867,2767.9463,0,11.511659972186749,7.avi
127,4,0.8,49,725,1041.4708,0,8.616115456958122,7.avi
128,4,0.8,1114,601,1537.1143,0,17.857199400786726,7.avi
129,4,0.8,876,871,3149.0854,0,7.430300428828154,7.avi
127,5,1.0,47,726,894.45557,0,22.80577359237623,7.avi
128,5,1.0,1103,610,1341.3683,0,34.11905061629241,7.avi
129,5,1.0,877,875,3089.831,0,4.781627531433378,7.avi
127,6,1.2,45,726,799.41486,0,8.179679776413709,7.avi
128,6,1.2,1095,615,1281.2356,0,28.076457672323087,7.avi
129,6,1.2,878,878,3280.753,0,2.0041174238228066,7.avi
130,6,1.2,1125,604,701.0733,0,0.0,7.avi
127,7,1.4,43,728,749.1694,0,12.073834727910093,7.avi
128,7,1.4,1087,618,1174.6748,0,21.370231962460128,7.avi
129,7,1.4,882,882,3081.8054,0,12.670064395216452,7.avi
130,7,1.4,1116,606,652.4315,0,48.684492764194935,7.avi
127,8,1.6,40,731,706.90985,0,13.94845428123148,7.avi
128,8,1.6,1076,619,1123.7235,0,19.217697384645664,7.avi
129,8,1.6,885,884,3245.6067,0,7.7534119390803795,7.avi
128,9,1.8,1066,620,1124.7119,0,4.431120943320755,7.avi
129,9,1.8,889,885,3132.2832,0,12.881752186389374,7.avi
127,10,2.0,34,739,748.0488,0,18.368506111506857,7.avi
128,10,2.0,1064,618,2121.0327,0,51.87304054377849,7.avi
129,10,2.0,892,884,3410.0056,0,8.575447446337465,7.avi
127,11,2.2,33,740,792.639,0,12.30532722971348,7.avi
128,11,2.2,1055,619,2384.345,0,30.81047303543069,7.avi
129,11,2.2,892,883,3180.893,0,18.643731962778556,7.avi
129,12,2.4,893,882,3233.0923,0,2.981784496387123,7.avi
129,13,2.6,892,883,3234.996,0,13.416239559022378,7.avi
129,14,2.8,890,882,3126.9277,0,6.339958401710962,7.avi
127,15,3.0,35,741,697.2732,0,74.22726491026386,7.avi
128,15,3.0,1006,636,1107.519,0,164.9680106232289,7.avi
129,15,3.0,886,882,2968.015,0,17.44309857136873,7.avi
128,16,3.2,1003,634,1084.9392,0,19.920178962953813,7.avi
129,16,3.2,881,881,3050.406,0,8.637259641089555,7.avi
131,16,3.2,1031,620,680.3798,0,0.0,7.avi
128,17,3.4,1000,633,1132.0757,0,5.6297362855236806,7.avi
131,17,3.4,1027,618,687.56134,0,19.90987552660932,7.avi
128,18,3.6,995,632,1155.3414,0,9.17029127670831,7.avi
129,18,3.6,882,874,3014.2854,0,80.75629542971564,7.avi
131,18,3.6,1021,617,658.7247,0,16.58111699204546,7.avi
128,19,3.8,988,632,1223.7133,0,15.408455222373178,7.avi
129,19,3.8,879,875,3973.2896,0,23.61899624648461,7.avi
131,19,3.8,1014,617,678.42206,0,7.404160515674969,7.avi
128,20,4.0,982,632,1184.3975,0,8.368824326314762,7.avi
129,20,4.0,880,871,3443.7192,0,23.26589000250276,7.avi
131,20,4.0,1008,617,644.9205,0,10.12856306505346,7.avi
128,21,4.2,977,633,1269.6372,0,3.841403695249765,7.avi
129,21,4.2,877,869,3790.8384,0,18.0014543055513,7.avi
131,21,4.2,1004,617,689.00507,0,11.051393837971892,7.avi
128,22,4.4,971,634,1205.642,0,5.586516251959672,7.avi
129,22,4.4,875,866,3586.1719,0,6.0149290251964045,7.avi
131,22,4.4,998,618,681.85785,0,14.641795553569592,7.avi
128,23,4.6,964,634,1314.5944,0,8.356592481752028,7.avi
129,23,4.6,873,861,4140.633,0,13.1592051978209,7.avi
128,24,4.8,969,632,2043.0469,0,64.24060873351257,7.avi
129,24,4.8,871,854,3545.1865,0,16.126163315487172,7.avi
129,26,5.2,871,837,3392.0273,0,29.72180694564115,7.avi
129,27,5.4,869,829,3916.5508,0,16.712964198186928,7.avi
129,28,5.6,871,820,3787.9329,0,17.092220688779904,7.avi
132,29,5.8,930,663,1234.1173,0,0.0,7.avi
129,30,6.0,874,803,3698.7007,0,48.43974572982322,7.avi
132,30,6.0,917,682,1154.8389,0,117.74599718574548,7.avi
129,31,6.2,880,786,3617.1804,0,71.20513383486646,7.avi
132,31,6.2,908,711,920.66394,0,71.8884273904168,7.avi
129,32,6.4,884,767,4547.951,0,24.462301747816085,7.avi
129,33,6.6,883,769,5243.2812,0,108.70294990487064,7.avi
129,34,6.8,881,789,4099.6777,0,133.96688328358522,7.avi
129,35,7.0,879,797,3702.324,0,39.46740707053743,7.avi
133,35,7.0,874,750,1258.1998,0,0.0,7.avi
129,36,7.2,881,795,3032.1104,0,71.94135979884287,7.avi
129,37,7.4,882,782,4154.7065,0,72.74937080865185,7.avi
129,38,7.6,882,780,4725.3613,0,43.11267031349687,7.avi
129,39,7.8,881,785,5338.486,0,52.85396696099362,7.avi
129,40,8.0,879,803,4225.331,0,86.00055215716014,7.avi
129,41,8.2,874,813,3734.6436,0,34.076096907545384,7.avi
129,42,8.4,867,817,3504.0596,0,44.80142183425434,7.avi
129,43,8.6,864,812,4040.8953,0,66.63828391553068,7.avi
129,44,8.8,862,811,5275.948,0,16.411432041049594,7.avi
129,45,9.0,864,816,4982.3115,0,48.1764963518074,7.avi
129,46,9.2,869,831,4065.833,0,63.636490428391554,7.avi
129,47,9.4,874,837,3174.6802,0,38.93154072249944,7.avi
129,48,9.6,874,841,3037.8694,0,25.95298038164768,7.avi
