tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
3119,5898.959,1949.41,7277.4,4520.519,7277.4,4520.519,108.017,216.034,152.759,0.6,2,216.034,-0.379,1.414
3120,2674.846,1636.418,3092.156,870.18,4062.204,870.18,109.511,191.884,98.779,1.0,3,164.267,-0.719,0.902
3121,1695.557,986.751,997.819,2393.295,2393.295,997.819,37.482,74.965,53.008,0.2,2,74.965,1.399,1.414
3125,3288.253,1193.944,2444.007,4132.499,4132.499,2444.007,59.175,118.349,83.685,0.2,2,118.349,0.691,1.414
3130,2086.806,567.32,2487.962,1685.651,2487.962,1685.651,52.904,105.807,74.817,0.4,2,105.807,-0.322,1.414
3135,2811.782,303.48,3026.375,2597.19,3026.375,2597.19,68.393,136.785,96.722,1.2,2,136.785,-0.142,1.414
3136,2922.714,183.803,3052.682,2792.745,3052.682,2792.745,91.217,182.433,129.0,0.8,2,182.433,-0.085,1.414
3139,8329.878,7138.578,3282.141,13377.615,13377.615,3282.141,119.699,239.397,169.279,1.2,2,239.397,3.076,1.414
3145,9374.706,7881.779,14947.965,3801.446,14947.965,3801.446,15.666,31.333,22.156,1.2,2,31.333,-0.746,1.414
3147,1715.573,1032.277,2445.503,985.644,2445.503,985.644,72.677,145.354,102.781,1.0,2,145.354,-0.597,1.414
3150,2028.73,829.951,1441.866,2615.594,2615.594,1441.866,81.281,162.563,114.949,0.2,2,162.563,0.814,1.414
3151,1448.127,39.299,1475.915,1420.339,1475.915,1420.339,85.089,170.179,120.334,0.8,2,170.179,-0.038,1.414
3152,1173.722,300.341,1386.095,961.349,1386.095,961.349,89.466,178.932,126.524,0.2,2,178.932,-0.306,1.414
3153,5169.611,2315.988,6501.841,2495.344,6511.648,2495.344,107.875,167.713,93.609,2.2,3,161.813,-0.616,0.868
3158,4671.93,4798.529,1278.857,8065.002,8065.002,1278.857,63.022,126.044,89.126,1.0,2,126.044,5.306,1.414
3161,2130.207,448.531,2308.762,2681.262,2681.262,1735.149,174.077,245.869,116.939,1.6,4,232.103,0.161,0.672
3163,3620.183,781.05,4545.082,3324.81,4545.082,2718.358,115.462,231.644,105.745,1.2,4,153.949,-0.268,0.916
3167,2521.566,288.125,2725.302,2317.832,2725.302,2317.832,116.628,233.256,164.937,0.4,2,233.256,-0.15,1.414
3173,4222.3,2497.286,1856.466,3977.437,6832.998,1856.466,96.606,162.023,85.396,0.6,3,144.909,1.142,0.884
3174,2527.899,1294.4,3443.178,1612.62,3443.178,1612.62,110.77,221.54,156.653,0.8,2,221.54,-0.532,1.414
3175,3133.391,2559.438,6830.576,2869.961,6830.576,1320.928,108.521,225.094,101.399,2.0,4,144.695,-0.58,0.934
3176,2594.373,1285.198,1779.795,1927.381,4075.943,1779.795,121.323,198.325,106.332,1.2,3,181.985,0.083,0.876
3181,4938.81,5388.166,1657.287,2076.489,14153.797,1462.093,64.039,140.745,53.758,3.0,5,80.048,0.253,0.839
3184,2056.882,330.213,1823.386,2290.377,2290.377,1823.386,107.061,214.122,151.407,0.2,2,214.122,0.256,1.414
3187,1203.047,577.378,1611.315,794.779,1611.315,794.779,85.055,170.11,120.286,0.2,2,170.11,-0.507,1.414
3189,2048.93,674.189,2525.653,1572.206,2525.653,1572.206,32.747,65.495,46.312,0.6,2,65.495,-0.378,1.414
3192,1602.422,521.835,1971.416,1233.429,1971.416,1233.429,107.984,215.968,152.713,1.0,2,215.968,-0.374,1.414
3194,4682.231,3916.423,1912.902,7451.56,7451.56,1912.902,119.409,238.817,168.869,0.8,2,238.817,2.895,1.414
3195,1401.055,544.688,1786.208,1015.902,1786.208,1015.902,51.453,102.906,72.766,0.2,2,102.906,-0.431,1.414
3199,3541.029,3035.612,1394.527,5687.53,5687.53,1394.527,30.195,60.391,42.703,0.8,2,60.391,3.078,1.414
3203,8515.597,9841.149,1113.589,19683.59,19683.59,1113.589,125.92,262.686,131.679,0.8,3,188.88,16.676,1.046
3207,3399.308,619.85,3837.608,2961.008,3837.608,2961.008,108.161,216.321,152.962,0.2,2,216.321,-0.228,1.414
3209,6231.592,5064.484,9812.723,2650.46,9812.723,2650.46,64.425,128.85,91.111,0.2,2,128.85,-0.73,1.414
3216,6037.454,4169.675,8985.86,3089.049,8985.86,3089.049,63.032,126.065,89.141,0.8,2,126.065,-0.656,1.414
3225,1583.642,27.854,1577.763,1559.197,1613.966,1559.197,107.341,169.472,93.345,1.0,3,161.012,-0.012,0.87
3233,21296.394,26745.206,2384.677,40208.11,40208.11,2384.677,82.816,165.631,117.119,0.6,2,165.631,15.861,1.414
3234,2459.867,617.622,2896.592,2023.143,2896.592,2023.143,113.494,226.988,160.504,0.4,2,226.988,-0.302,1.414
3237,11709.207,10208.264,18927.54,4490.874,18927.54,4490.874,178.213,356.427,252.032,0.6,2,356.427,-0.763,1.414
3243,4138.162,1400.91,5128.755,3147.569,5128.755,3147.569,98.236,196.472,138.927,0.4,2,196.472,-0.386,1.414
3245,1346.496,228.199,1507.857,1185.134,1507.857,1185.134,106.535,213.07,150.664,1.0,2,213.07,-0.214,1.414
3248,2110.408,758.146,2943.881,1461.772,2943.881,1461.772,80.23,178.063,90.327,2.4,3,120.345,-0.503,1.126
3252,2976.333,1271.248,3875.241,2077.425,3875.241,2077.425,25.684,51.368,36.323,0.8,2,51.368,-0.464,1.414
3253,3401.356,2788.073,1429.89,5372.821,5372.821,1429.89,54.982,109.964,77.757,1.0,2,109.964,2.758,1.414
3259,1462.614,800.267,2028.488,896.74,2028.488,896.74,107.632,215.265,152.215,0.8,2,215.265,-0.558,1.414
3261,1949.578,656.487,2413.784,1485.372,2413.784,1485.372,72.645,145.291,102.736,0.8,2,145.291,-0.385,1.414
3262,1392.012,210.067,1540.552,1243.472,1540.552,1243.472,31.824,63.648,45.006,1.0,2,63.648,-0.193,1.414
3263,2843.732,194.268,2706.364,2981.101,2981.101,2706.364,48.209,96.418,68.178,1.2,2,96.418,0.102,1.414
3264,2321.34,937.904,1658.142,2984.538,2984.538,1658.142,94.14,188.279,133.134,0.8,2,188.279,0.8,1.414
3266,2082.154,1258.163,2971.81,1192.498,2971.81,1192.498,36.197,72.395,51.191,0.4,2,72.395,-0.599,1.414
3274,2411.785,1264.944,2777.237,938.075,3935.644,938.075,95.871,214.278,90.102,3.0,4,127.828,-0.662,0.94
3276,3483.802,39.321,3455.998,3511.606,3511.606,3455.998,12.528,25.057,17.718,0.6,2,25.057,0.016,1.414
3278,4051.286,2697.573,5958.758,2143.814,5958.758,2143.814,36.443,72.887,51.539,0.8,2,72.887,-0.64,1.414
3279,3242.767,1703.443,2038.251,4447.283,4447.283,2038.251,107.83,215.66,152.495,0.2,2,215.66,1.182,1.414
3280,3050.189,3024.227,5188.64,911.738,5188.64,911.738,93.918,187.837,132.821,0.2,2,187.837,-0.824,1.414
3283,3097.438,1518.253,2023.871,4171.005,4171.005,2023.871,68.497,136.994,96.87,0.4,2,136.994,1.061,1.414
3285,1742.106,1739.155,512.338,2971.875,2971.875,512.338,104.638,209.277,147.981,0.2,2,209.277,4.801,1.414
3289,5154.092,4014.314,7992.64,2315.543,7992.64,2315.543,110.881,221.762,156.81,0.2,2,221.762,-0.71,1.414
3295,2909.974,2596.445,5874.814,1813.324,5874.814,1041.783,133.521,243.575,123.472,1.2,3,200.281,-0.691,0.925
3297,3158.633,1075.45,3287.988,2024.357,4163.556,2024.357,121.141,236.748,118.471,0.8,3,181.712,-0.384,0.978
3299,2633.848,1376.311,3607.047,1660.649,3607.047,1660.649,119.257,238.513,168.654,1.2,2,238.513,-0.54,1.414
3302,4013.174,3339.617,2902.149,9910.404,9910.404,1826.112,123.06,241.115,91.846,2.4,5,153.825,2.415,0.746
3304,3107.606,1022.619,3830.707,2384.505,3830.707,2384.505,86.145,172.29,121.827,1.2,2,172.29,-0.378,1.414
3305,1233.213,153.412,1341.692,1124.734,1341.692,1124.734,87.193,174.387,123.31,0.6,2,174.387,-0.162,1.414
3311,1615.987,915.7,1023.519,2670.668,2670.668,1023.519,61.916,135.251,68.345,0.6,3,92.874,1.609,1.104
3319,1728.799,1822.393,3017.425,440.173,3017.425,440.173,115.473,230.947,163.304,0.8,2,230.947,-0.854,1.414
3321,3037.48,310.569,2789.651,2936.92,3385.869,2789.651,144.41,230.085,125.786,0.8,3,216.614,0.053,0.871
3323,1449.88,838.486,2042.779,856.981,2042.779,856.981,16.97,33.94,23.999,0.8,2,33.94,-0.58,1.414
3326,2393.03,193.594,2529.922,2256.138,2529.922,2256.138,28.37,56.74,40.121,0.4,2,56.74,-0.108,1.414
3327,6072.08,6488.663,10660.258,1483.902,10660.258,1483.902,99.473,198.947,140.677,0.6,2,198.947,-0.861,1.414
3330,3342.105,1369.626,4310.577,2373.633,4310.577,2373.633,96.179,192.358,136.018,0.6,2,192.358,-0.449,1.414
3331,2669.805,312.691,2670.015,2982.391,2982.391,2357.008,164.391,247.402,142.37,2.0,3,246.587,0.117,0.866
3334,2568.285,1435.145,1748.042,1731.394,4225.42,1731.394,124.924,187.495,108.187,0.8,3,187.386,-0.01,0.866
3341,4628.727,5284.509,892.015,8365.439,8365.439,892.015,88.123,176.246,124.625,1.0,2,176.246,8.378,1.414
3349,4170.557,1594.684,5298.169,3042.945,5298.169,3042.945,105.065,210.13,148.585,0.2,2,210.13,-0.426,1.414
3350,1710.671,1328.459,2650.033,771.309,2650.033,771.309,90.95,181.899,128.622,0.6,2,181.899,-0.709,1.414
3351,2202.791,604.167,2630.001,1775.58,2630.001,1775.58,97.604,195.208,138.033,0.8,2,195.208,-0.325,1.414
3353,3783.357,1261.449,2891.378,4675.336,4675.336,2891.378,121.882,243.765,172.368,0.6,2,243.765,0.617,1.414
3354,2586.056,2495.16,4350.401,821.711,4350.401,821.711,117.006,234.012,165.471,0.4,2,234.012,-0.811,1.414
3357,2372.164,937.053,1709.567,3034.76,3034.76,1709.567,45.324,90.649,64.098,1.2,2,90.649,0.775,1.414
3361,4937.491,597.079,5359.69,4515.292,5359.69,4515.292,81.955,163.911,115.902,1.0,2,163.911,-0.158,1.414
3364,1593.529,894.594,2226.102,960.955,2226.102,960.955,86.281,172.563,122.02,0.8,2,172.563,-0.568,1.414
3365,5070.215,5312.152,8826.474,1313.956,8826.474,1313.956,62.91,125.821,88.969,0.2,2,125.821,-0.851,1.414
3366,4433.65,3929.909,7212.515,1654.785,7212.515,1654.785,80.219,160.438,113.447,1.2,2,160.438,-0.771,1.414
3369,2377.595,2094.01,896.906,3858.283,3858.283,896.906,62.247,124.494,88.03,0.6,2,124.494,3.302,1.414
3377,5544.074,3408.685,2262.322,9066.893,9066.893,2262.322,119.694,194.606,104.747,1.0,3,179.54,3.008,0.875
3378,5045.957,1088.398,4276.344,5815.571,5815.571,4276.344,85.264,170.529,120.582,0.6,2,170.529,0.36,1.414
3382,2058.058,977.787,2749.458,1366.658,2749.458,1366.658,93.196,186.391,131.799,0.8,2,186.391,-0.503,1.414
3388,3710.78,2039.064,2268.944,5152.616,5152.616,2268.944,121.318,242.635,171.569,1.0,2,242.635,1.271,1.414
3391,2313.989,2411.99,5097.341,836.214,5097.341,836.214,100.082,204.503,102.32,1.0,3,150.123,-0.836,1.022
3392,2975.273,1047.233,3236.709,3867.02,3867.02,1822.09,117.676,176.867,101.911,0.6,3,176.513,0.195,0.866
3394,1030.02,388.351,755.414,1304.625,1304.625,755.414,64.044,128.088,90.572,0.2,2,128.088,0.727,1.414
3399,1984.025,1688.576,3178.028,790.021,3178.028,790.021,115.467,230.934,163.295,0.4,2,230.934,-0.751,1.414
3401,3047.943,618.046,3484.968,2610.918,3484.968,2610.918,99.715,199.43,141.018,1.2,2,199.43,-0.251,1.414
3402,1796.071,789.93,2497.523,940.406,2497.523,940.406,117.526,248.916,125.036,1.8,3,176.288,-0.623,1.064
3403,1972.641,410.929,2263.211,1682.07,2263.211,1682.07,103.313,206.625,146.106,0.4,2,206.625,-0.257,1.414
3404,2151.409,987.653,1161.228,2156.483,3136.515,1161.228,58.364,98.111,51.637,1.0,3,87.546,0.857,0.885
3405,2647.954,2110.341,5080.624,1308.633,5080.624,1308.633,130.89,198.05,113.367,1.4,3,196.336,-0.742,0.866
3406,7207.605,7888.423,1629.648,12785.563,12785.563,1629.648,124.774,249.548,176.457,1.2,2,249.548,6.846,1.414
3408,1821.395,177.23,1696.074,1946.715,1946.715,1696.074,23.044,46.089,32.59,0.8,2,46.089,0.148,1.414
3412,5476.692,5562.541,9410.003,1543.382,9410.003,1543.382,108.873,217.746,153.97,0.4,2,217.746,-0.836,1.414
3413,1561.012,422.664,2163.455,1586.061,2163.455,931.102,117.98,173.273,60.899,2.8,6,141.576,-0.267,0.516
3414,1291.812,185.669,1041.421,1551.654,1551.654,1041.421,159.859,249.803,80.385,4.4,7,186.502,0.49,0.503
3415,2332.252,1031.697,1475.168,2044.237,3477.352,1475.168,154.021,249.913,134.716,1.6,3,231.031,0.386,0.875
3417,2522.877,2021.43,1093.51,3952.244,3952.244,1093.51,76.395,152.79,108.039,0.4,2,152.79,2.614,1.414
3419,3291.077,2424.923,1576.398,5005.757,5005.757,1576.398,60.983,121.966,86.243,0.6,2,121.966,2.175,1.414
3429,1335.997,378.942,1319.299,965.681,1723.012,965.681,91.409,209.385,107.191,1.6,3,137.113,-0.268,1.173
3430,2062.047,1065.084,2815.175,1308.919,2815.175,1308.919,25.532,51.063,36.107,1.2,2,51.063,-0.535,1.414
3432,2149.591,857.55,1543.212,2755.971,2755.971,1543.212,93.317,186.634,131.97,0.8,2,186.634,0.786,1.414
3433,4209.558,2800.603,2229.233,6189.883,6189.883,2229.233,39.526,79.051,55.898,1.2,2,79.051,1.777,1.414
3437,1428.085,947.648,2098.173,757.996,2098.173,757.996,39.427,78.854,55.758,1.2,2,78.854,-0.639,1.414
3438,6390.034,7041.597,11369.195,1410.873,11369.195,1410.873,97.196,194.391,137.455,0.2,2,194.391,-0.876,1.414
3443,1725.597,299.605,1746.824,2014.024,2014.024,1415.943,84.35,157.824,79.472,1.2,3,126.525,0.153,0.942
3446,7292.723,8477.363,1298.322,13287.124,13287.124,1298.322,110.233,220.467,155.893,0.2,2,220.467,9.234,1.414
