tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed,source_video
5173,19,3.8,984,612,548.72504,0,0.0,1.avi
5174,19,3.8,891,666,785.096,0,0.0,1.avi
5175,19,3.8,461,930,162.98534,0,0.0,1.avi
5176,20,4.0,596,589,990.8966,0,0.0,1.avi
5177,20,4.0,1260,750,589.6364,0,0.0,1.avi
5159,21,4.2,1210,807,703.08655,0,6.889118471045876,1.avi
5178,21,4.2,1195,663,559.79816,0,0.0,1.avi
5179,21,4.2,1126,877,623.2918,0,0.0,1.avi
5180,1,0.2,772,571,410.04968,0,0.0,3.avi
5181,1,0.2,1212,669,518.15466,0,0.0,3.avi
5182,1,0.2,577,40,444.21686,0,0.0,3.avi
5183,1,0.2,1100,6,417.2768,0,0.0,3.avi
5184,2,0.4,989,774,474.8713,0,0.0,3.avi
5185,3,0.6,1229,387,758.3226,0,0.0,3.avi
5186,3,0.6,1010,95,416.25677,0,0.0,3.avi
5187,3,0.6,833,830,248.94069,0,0.0,3.avi
5188,4,0.8,1090,42,1080.4249,0,0.0,3.avi
5189,4,0.8,1204,592,376.90173,0,0.0,3.avi
5190,4,0.8,1071,509,753.38947,0,0.0,3.avi
5191,4,0.8,996,514,294.19644,0,0.0,3.avi
5192,4,0.8,704,988,241.22322,0,0.0,3.avi
5193,4,0.8,1003,531,439.94852,0,0.0,3.avi
5194,5,1.0,1192,398,357.16397,0,0.0,3.avi
5195,5,1.0,1084,760,359.71124,0,0.0,3.avi
5196,5,1.0,868,688,654.9869,0,0.0,3.avi
5197,5,1.0,1183,639,324.60934,0,0.0,3.avi
5198,6,1.2,612,215,758.38074,0,0.0,3.avi
5199,6,1.2,973,923,358.14026,0,0.0,3.avi
5200,6,1.2,1084,572,342.691,0,0.0,3.avi
5201,6,1.2,1086,804,303.17413,0,0.0,3.avi
5202,6,1.2,985,489,562.8838,0,0.0,3.avi
5203,6,1.2,1057,939,352.06876,0,0.0,3.avi
5204,7,1.4,932,847,396.21814,0,0.0,3.avi
5184,8,1.6,1008,794,359.2345,0,6.861932716477826,3.avi
5205,8,1.6,1188,522,462.72385,0,0.0,3.avi
5206,8,1.6,824,140,481.0347,0,0.0,3.avi
5195,9,1.8,1096,759,611.61993,0,6.453794726331858,3.avi
5207,9,1.8,1029,342,297.47153,0,0.0,3.avi
5208,9,1.8,1261,625,446.3299,0,0.0,3.avi
5209,9,1.8,863,821,323.5983,0,0.0,3.avi
5210,9,1.8,920,973,326.70892,0,0.0,3.avi
5211,9,1.8,743,115,289.28915,0,0.0,3.avi
5212,10,2.0,1017,925,557.2553,0,0.0,3.avi
5213,10,2.0,761,491,536.0669,0,0.0,3.avi
5214,10,2.0,937,517,300.35046,0,0.0,3.avi
5215,10,2.0,772,994,319.42365,0,0.0,3.avi
5216,10,2.0,634,12,345.16782,0,0.0,3.avi
5217,10,2.0,635,288,273.27036,0,0.0,3.avi
5218,10,2.0,558,377,345.84647,0,0.0,3.avi
5219,10,2.0,1181,791,477.03928,0,0.0,3.avi
5196,11,2.2,853,689,319.8147,0,3.5161460659859727,3.avi
5220,11,2.2,1064,838,473.78937,0,0.0,3.avi
5221,11,2.2,1228,527,269.15173,0,0.0,3.avi
5222,12,2.4,775,856,300.97284,0,0.0,3.avi
5223,12,2.4,1180,633,271.93808,0,0.0,3.avi
5224,12,2.4,994,1007,456.4917,0,0.0,3.avi
5195,13,2.6,1133,747,286.10028,0,21.79194892812337,3.avi
5225,13,2.6,1021,190,895.94336,0,0.0,3.avi
5226,13,2.6,54,310,1265.1387,0,0.0,3.avi
5195,14,2.8,1135,744,433.5949,0,19.10877212484205,3.avi
5227,14,2.8,447,412,419.3406,0,0.0,3.avi
5228,14,2.8,1085,865,268.7328,0,0.0,3.avi
5229,15,3.0,1270,213,560.21674,0,0.0,3.avi
5230,16,3.2,747,882,769.4829,0,0.0,3.avi
5231,16,3.2,795,198,923.8195,0,0.0,3.avi
5232,16,3.2,1252,986,510.6088,0,0.0,3.avi
5233,16,3.2,480,615,441.65012,0,0.0,3.avi
5234,17,3.4,1049,85,641.9934,0,0.0,3.avi
5235,17,3.4,347,197,889.3428,0,0.0,3.avi
5236,17,3.4,1137,184,338.01035,0,0.0,3.avi
5237,18,3.6,1048,345,345.07812,0,0.0,3.avi
5238,19,3.8,1111,533,500.07043,0,0.0,3.avi
5239,19,3.8,607,565,239.28123,0,0.0,3.avi
5240,20,4.0,484,148,400.11307,0,0.0,3.avi
5241,20,4.0,902,316,471.3166,0,0.0,3.avi
5242,20,4.0,399,393,551.60547,0,0.0,3.avi
5243,21,4.2,850,933,614.8725,0,0.0,3.avi
5244,21,4.2,903,988,558.8919,0,0.0,3.avi
5245,21,4.2,1179,510,596.7982,0,0.0,3.avi
5246,21,4.2,803,481,428.44318,0,0.0,3.avi
5247,21,4.2,788,973,282.76913,0,0.0,3.avi
5248,21,4.2,385,306,412.50745,0,0.0,3.avi
5249,22,4.4,823,840,1628.3787,0,0.0,3.avi
5250,22,4.4,641,498,447.4798,0,0.0,3.avi
5251,22,4.4,1007,700,401.7813,0,0.0,3.avi
5252,23,4.6,981,639,305.52045,0,0.0,3.avi
5253,23,4.6,1128,237,391.1324,0,0.0,3.avi
5254,23,4.6,516,974,395.49133,0,0.0,3.avi
5255,23,4.6,918,870,399.38556,0,0.0,3.avi
5256,24,4.8,694,239,319.939,0,0.0,3.avi
5257,24,4.8,438,543,734.553,0,0.0,3.avi
5258,26,5.2,602,269,854.02563,0,0.0,3.avi
5259,26,5.2,1139,724,416.77817,0,0.0,3.avi
5260,26,5.2,410,806,329.90973,0,0.0,3.avi
5261,27,5.4,1191,239,424.94867,0,0.0,3.avi
5259,28,5.6,1128,734,995.28357,0,23.518012752529177,3.avi
5262,28,5.6,1029,949,855.7917,0,0.0,3.avi
5263,29,5.8,942,43,270.27884,0,0.0,3.avi
5264,30,6.0,826,791,696.78186,0,0.0,3.avi
5265,32,6.4,1004,665,1115.9127,0,0.0,3.avi
5266,32,6.4,853,974,214.8719,0,0.0,3.avi
5267,34,6.8,944,750,1344.457,0,0.0,3.avi
5268,34,6.8,1129,957,491.10736,0,0.0,3.avi
5269,35,7.0,661,575,1328.3468,0,0.0,3.avi
5270,35,7.0,758,68,416.24457,0,0.0,3.avi
5271,36,7.2,453,536,659.16003,0,0.0,3.avi
5272,38,7.6,996,725,1135.7802,0,0.0,3.avi
5273,39,7.8,1066,396,442.2648,0,0.0,3.avi
5274,39,7.8,892,835,1191.2769,0,0.0,3.avi
5275,40,8.0,489,68,605.6077,0,0.0,3.avi
5276,40,8.0,1150,639,610.40814,0,0.0,3.avi
5277,41,8.2,1076,812,600.19116,0,0.0,3.avi
5278,41,8.2,606,132,457.02567,0,0.0,3.avi
5279,41,8.2,211,62,755.30963,0,0.0,3.avi
5280,42,8.4,559,763,1404.9023,0,0.0,3.avi
5281,42,8.4,1150,129,385.55804,0,0.0,3.avi
5282,42,8.4,1274,722,279.2307,0,0.0,3.avi
5283,0,0.0,405,692,771.14703,0,0.0,4.avi
5284,2,0.4,951,152,557.3237,0,0.0,4.avi
5285,3,0.6,731,163,516.1826,0,0.0,4.avi
5286,5,1.0,40,425,455.27814,0,0.0,4.avi
5287,16,3.2,474,947,358.50983,0,0.0,4.avi
5288,18,3.6,1020,859,462.11414,0,0.0,4.avi
5289,20,4.0,419,717,454.8133,0,0.0,4.avi
5287,21,4.2,487,980,429.30975,0,12.247008289216302,4.avi
5290,25,5.0,791,724,820.7551,0,0.0,4.avi
5291,29,5.8,437,141,834.2887,0,0.0,4.avi
5292,29,5.8,1100,347,374.06143,0,0.0,4.avi
5293,30,6.0,360,7,326.49313,0,0.0,4.avi
5294,32,6.4,1010,275,463.13312,0,0.0,4.avi
5295,33,6.6,420,22,621.5368,0,0.0,4.avi
5296,0,0.0,1160,395,1198.651,0,0.0,5.avi
5297,1,0.2,731,770,560.89703,0,0.0,5.avi
5298,1,0.2,1071,502,695.2096,0,0.0,5.avi
5299,1,0.2,707,874,277.1854,0,0.0,5.avi
5300,2,0.4,1076,408,490.3944,0,0.0,5.avi
5301,3,0.6,937,634,830.2544,0,0.0,5.avi
5302,3,0.6,529,521,721.75146,0,0.0,5.avi
5303,3,0.6,806,296,591.94336,0,0.0,5.avi
5304,3,0.6,917,884,401.33456,0,0.0,5.avi
5305,3,0.6,214,527,275.391,0,0.0,5.avi
5306,3,0.6,141,209,521.21985,0,0.0,5.avi
5307,3,0.6,106,968,425.45435,0,0.0,5.avi
5302,4,0.8,505,524,754.23975,0,95.18486843867306,5.avi
5308,4,0.8,1028,415,1218.2094,0,0.0,5.avi
5309,4,0.8,1018,284,533.2618,0,0.0,5.avi
5310,4,0.8,1047,605,499.1243,0,0.0,5.avi
5311,4,0.8,197,184,414.45038,0,0.0,5.avi
5312,5,1.0,300,861,541.96625,0,0.0,5.avi
5313,5,1.0,297,311,498.0358,0,0.0,5.avi
5314,5,1.0,337,722,814.8046,0,0.0,5.avi
5315,5,1.0,833,409,359.02695,0,0.0,5.avi
5316,5,1.0,248,732,429.7914,0,0.0,5.avi
5317,6,1.2,592,61,924.686,0,0.0,5.avi
5318,6,1.2,790,711,571.98126,0,0.0,5.avi
5319,6,1.2,451,1011,696.32227,0,0.0,5.avi
5320,6,1.2,534,584,504.4583,0,0.0,5.avi
5321,7,1.4,212,939,456.0969,0,0.0,5.avi
5322,7,1.4,173,575,450.6782,0,0.0,5.avi
5323,7,1.4,125,707,428.73264,0,0.0,5.avi
5324,7,1.4,483,379,441.70682,0,0.0,5.avi
5325,7,1.4,460,675,473.18567,0,0.0,5.avi
5326,8,1.6,1198,446,2007.1213,0,0.0,5.avi
5327,8,1.6,374,476,436.8989,0,0.0,5.avi
5328,8,1.6,60,791,422.47693,0,0.0,5.avi
5318,9,1.8,790,706,180.13,0,4.005747242534074,5.avi
5329,9,1.8,915,746,737.0307,0,0.0,5.avi
5330,9,1.8,247,368,485.67804,0,0.0,5.avi
5331,9,1.8,1072,245,378.20093,0,0.0,5.avi
5332,9,1.8,882,10,605.5625,0,0.0,5.avi
5333,9,1.8,1247,594,302.09445,0,0.0,5.avi
5334,9,1.8,506,125,442.59888,0,0.0,5.avi
5335,9,1.8,462,916,337.3017,0,0.0,5.avi
5336,10,2.0,97,140,555.76514,0,0.0,5.avi
5337,10,2.0,776,144,493.81387,0,0.0,5.avi
5338,10,2.0,415,246,424.28,0,0.0,5.avi
5339,10,2.0,163,482,450.52487,0,0.0,5.avi
5340,10,2.0,155,906,393.97275,0,0.0,5.avi
5341,10,2.0,1004,362,378.99942,0,0.0,5.avi
5342,11,2.2,137,413,556.4867,0,0.0,5.avi
5343,11,2.2,183,51,451.70822,0,0.0,5.avi
5344,11,2.2,13,173,689.7288,0,0.0,5.avi
5345,11,2.2,509,1014,520.13605,0,0.0,5.avi
5346,11,2.2,596,955,496.13303,0,0.0,5.avi
5347,13,2.6,447,629,337.45074,0,0.0,5.avi
5348,13,2.6,1050,228,355.8254,0,0.0,5.avi
5349,13,2.6,287,541,396.02734,0,0.0,5.avi
5341,14,2.8,996,355,354.4102,0,5.534109637179079,5.avi
5350,14,2.8,677,230,476.14868,0,0.0,5.avi
5351,14,2.8,933,309,281.1784,0,0.0,5.avi
5352,14,2.8,215,665,391.90714,0,0.0,5.avi
5353,14,2.8,533,951,988.35474,0,0.0,5.avi
5354,15,3.0,219,876,378.0084,0,0.0,5.avi
5355,15,3.0,444,1014,565.50977,0,0.0,5.avi
5356,15,3.0,107,963,373.12152,0,0.0,5.avi
5357,0,0.0,794,90,491.42114,0,0.0,6.avi
5358,0,0.0,326,15,369.47116,0,0.0,6.avi
5359,1,0.2,540,400,503.6389,0,0.0,6.avi
5360,2,0.4,1164,358,268.8724,0,0.0,6.avi
5361,2,0.4,1104,403,361.03317,0,0.0,6.avi
5362,2,0.4,41,166,314.97925,0,0.0,6.avi
5363,3,0.6,1105,586,425.00418,0,0.0,6.avi
5364,3,0.6,486,543,546.34033,0,0.0,6.avi
5357,4,0.8,770,97,1007.39246,0,12.6994164039909,6.avi
5365,4,0.8,205,41,461.71976,0,0.0,6.avi
5366,4,0.8,146,391,201.26228,0,0.0,6.avi
5367,5,1.0,798,862,712.21155,0,0.0,6.avi
5368,5,1.0,616,586,643.6598,0,0.0,6.avi
5369,6,1.2,933,181,435.74924,0,0.0,6.avi
5370,6,1.2,197,570,469.07986,0,0.0,6.avi
5371,7,1.4,365,680,318.06927,0,0.0,6.avi
5372,8,1.6,639,11,529.08044,0,0.0,6.avi
5373,9,1.8,399,118,1456.3813,0,0.0,6.avi
5374,9,1.8,218,163,875.30994,0,0.0,6.avi
5375,9,1.8,805,952,500.44077,0,0.0,6.avi
5376,9,1.8,720,893,264.4958,0,0.0,6.avi
5377,9,1.8,1119,62,671.935,0,0.0,6.avi
5378,10,2.0,36,492,645.18506,0,0.0,6.avi
5379,11,2.2,707,441,411.69186,0,0.0,6.avi
5380,12,2.4,425,584,519.2617,0,0.0,6.avi
5381,12,2.4,433,62,622.0416,0,0.0,6.avi
5382,12,2.4,69,176,409.42288,0,0.0,6.avi
5383,12,2.4,1029,958,346.30875,0,0.0,6.avi
5384,13,2.6,319,97,504.24612,0,0.0,6.avi
5385,15,3.0,481,139,469.64978,0,0.0,6.avi
5386,18,3.6,778,690,530.96027,0,0.0,6.avi
5387,19,3.8,1249,6,382.46423,0,0.0,6.avi
5388,20,4.0,193,44,856.9716,0,0.0,6.avi
5389,22,4.4,1193,235,543.87994,0,0.0,6.avi
5390,23,4.6,108,650,461.1351,0,0.0,6.avi
5391,23,4.6,1044,331,541.55835,0,0.0,6.avi
5392,24,4.8,1073,918,1029.9653,0,0.0,6.avi
5393,25,5.0,487,400,633.1648,0,0.0,6.avi
5394,25,5.0,918,952,1063.5919,0,0.0,6.avi
5395,25,5.0,1216,25,749.9042,0,0.0,6.avi
5396,26,5.2,882,743,1271.4708,0,0.0,6.avi
5397,26,5.2,324,494,652.3474,0,0.0,6.avi
5398,26,5.2,1156,49,1243.1708,0,0.0,6.avi
5399,27,5.4,160,590,686.9149,0,0.0,6.avi
5400,28,5.6,785,10,316.27686,0,0.0,6.avi
5401,28,5.6,304,173,1793.5684,0,0.0,6.avi
5402,29,5.8,588,103,328.6699,0,0.0,6.avi
5403,30,6.0,1148,252,645.0644,0,0.0,6.avi
5404,30,6.0,45,433,934.628,0,0.0,6.avi
5405,31,6.2,949,129,894.6894,0,0.0,6.avi
5406,31,6.2,1000,113,310.60394,0,0.0,6.avi
5407,32,6.4,851,141,343.44925,0,0.0,6.avi
5408,32,6.4,1043,845,2561.1711,0,0.0,6.avi
5409,32,6.4,77,558,540.2046,0,0.0,6.avi
5410,32,6.4,970,602,681.31683,0,0.0,6.avi
5411,32,6.4,1134,418,577.38403,0,0.0,6.avi
5412,33,6.6,935,589,912.33826,0,0.0,6.avi
5413,33,6.6,435,709,659.7636,0,0.0,6.avi
5414,33,6.6,873,845,2468.337,0,0.0,6.avi
5415,33,6.6,1148,932,616.13635,0,0.0,6.avi
5416,33,6.6,989,156,320.8749,0,0.0,6.avi
5415,34,6.8,1127,915,506.94183,0,107.29473953932924,6.avi
5417,34,6.8,590,77,772.9378,0,0.0,6.avi
5418,34,6.8,507,632,436.85593,0,0.0,6.avi
5419,34,6.8,1098,344,468.30566,0,0.0,6.avi
5420,34,6.8,340,624,365.70578,0,0.0,6.avi
5421,34,6.8,336,818,335.59363,0,0.0,6.avi
5422,34,6.8,410,271,293.62674,0,0.0,6.avi
5423,35,7.0,964,710,279.54855,0,0.0,6.avi
5424,35,7.0,550,122,645.44183,0,0.0,6.avi
5425,35,7.0,110,632,337.1104,0,0.0,6.avi
5426,35,7.0,254,32,409.89844,0,0.0,6.avi
5427,0,0.0,117,944,1692.8949,0,0.0,7.avi
5428,0,0.0,510,372,179.43573,0,0.0,7.avi
5429,0,0.0,376,16,358.4182,0,0.0,7.avi
5430,0,0.0,259,517,145.29602,0,0.0,7.avi
5431,1,0.2,349,137,340.30167,0,0.0,7.avi
5432,1,0.2,485,501,181.35828,0,0.0,7.avi
5433,3,0.6,808,23,381.83105,0,0.0,7.avi
5434,4,0.8,759,147,389.72394,0,0.0,7.avi
5435,4,0.8,1111,80,483.1942,0,0.0,7.avi
5436,5,1.0,713,270,362.64124,0,0.0,7.avi
5437,5,1.0,880,977,193.95496,0,0.0,7.avi
5438,5,1.0,503,1006,579.8382,0,0.0,7.avi
5439,5,1.0,1081,198,572.7651,0,0.0,7.avi
5440,6,1.2,1102,160,769.3728,0,0.0,7.avi
5441,6,1.2,670,391,381.03308,0,0.0,7.avi
5442,6,1.2,69,130,529.93286,0,0.0,7.avi
5443,6,1.2,725,55,154.50752,0,0.0,7.avi
5444,6,1.2,33,787,540.06635,0,0.0,7.avi
5445,6,1.2,960,579,129.41437,0,0.0,7.avi
5446,7,1.4,796,531,2101.884,0,0.0,7.avi
5447,7,1.4,631,512,379.52252,0,0.0,7.avi
5448,7,1.4,926,247,838.653,0,0.0,7.avi
5449,8,1.6,675,601,2206.6326,0,0.0,7.avi
5450,8,1.6,595,632,373.0971,0,0.0,7.avi
5451,9,1.8,561,750,378.74243,0,0.0,7.avi
5452,9,1.8,559,667,2019.2123,0,0.0,7.avi
5453,10,2.0,530,867,370.20255,0,0.0,7.avi
5454,11,2.2,504,983,375.86646,0,0.0,7.avi
5455,13,2.6,677,52,657.3644,0,0.0,7.avi
5456,14,2.8,1012,854,1011.27167,0,0.0,7.avi
5457,15,3.0,946,987,921.80804,0,0.0,7.avi
5458,17,3.4,868,78,282.9702,0,0.0,7.avi
5459,18,3.6,619,477,209.51086,0,0.0,7.avi
5460,19,3.8,671,383,681.415,0,0.0,7.avi
5461,20,4.0,573,915,339.10773,0,0.0,7.avi
5458,21,4.2,857,78,142.94934,0,5.47022998946985,7.avi
5462,22,4.4,838,338,240.53844,0,0.0,7.avi
5463,22,4.4,574,201,373.30524,0,0.0,7.avi
5464,22,4.4,869,856,474.95425,0,0.0,7.avi
5465,0,0.0,375,647,194.10408,0,0.0,8.avi
5465,1,0.2,375,636,213.92908,0,43.62566596017475,8.avi
5466,3,0.6,955,733,724.6682,0,0.0,8.avi
5466,4,0.8,958,726,721.3579,0,30.57769385235134,8.avi
5466,5,1.0,962,716,711.39514,0,53.53535448362605,8.avi
5466,6,1.2,966,705,720.49805,0,56.7405454851566,8.avi
5466,7,1.4,970,694,729.42523,0,58.43088615647764,8.avi
5466,8,1.6,976,679,798.3274,0,73.59895814904583,8.avi
5466,11,2.2,1001,623,897.1302,0,48.40146088720489,8.avi
5466,12,2.4,1010,609,808.73517,0,73.99349369623657,8.avi
5466,13,2.6,1016,597,781.6551,0,68.84304782892025,8.avi
5466,14,2.8,1024,587,718.6587,0,64.49302742109026,8.avi
5466,15,3.0,1028,581,705.95435,0,43.07037130981836,8.avi
5467,20,4.0,913,936,183.36038,0,0.0,8.avi
5468,21,4.2,920,920,205.72067,0,0.0,8.avi
5469,0,0.0,553,980,442.54828,0,0.0,9.avi
5470,1,0.2,264,658,409.23987,0,0.0,9.avi
5471,1,0.2,442,758,102.35026,0,0.0,9.avi
5472,2,0.4,518,581,431.54337,0,0.0,9.avi
5473,2,0.4,1155,911,437.69495,0,0.0,9.avi
5474,3,0.6,101,337,547.4572,0,0.0,9.avi
5475,3,0.6,81,648,161.1631,0,0.0,9.avi
5476,3,0.6,11,622,184.6935,0,0.0,9.avi
5477,3,0.6,232,728,927.49084,0,0.0,9.avi
5478,4,0.8,167,731,899.27423,0,0.0,9.avi
5479,4,0.8,199,733,1043.3063,0,0.0,9.avi
5480,4,0.8,174,521,369.8318,0,0.0,9.avi
5481,4,0.8,58,549,101.88039,0,0.0,9.avi
5482,4,0.8,45,549,139.21661,0,0.0,9.avi
5483,4,0.8,146,712,153.6771,0,0.0,9.avi
5478,5,1.0,141,739,975.2135,0,108.55084584107348,9.avi
5484,5,1.0,142,522,364.15326,0,0.0,9.avi
5485,5,1.0,109,730,818.9729,0,0.0,9.avi
5486,5,1.0,187,842,98.68756,0,0.0,9.avi
5487,0,0.0,127,75,282.204,0,0.0,10.avi
5488,0,0.0,1220,944,415.35544,0,0.0,10.avi
5487,1,0.2,105,101,279.5913,0,136.5010230616423,10.avi
5487,2,0.4,82,129,291.36154,0,174.26463801500293,10.avi
5487,3,0.6,59,157,294.564,0,179.7109332546298,10.avi
5487,4,0.8,36,186,281.00876,0,186.7667119363084,10.avi
5489,4,0.8,1142,558,1680.6249,0,0.0,10.avi
5487,5,1.0,10,216,279.7423,0,195.4101955662754,10.avi
5490,5,1.0,1077,591,1626.973,0,0.0,10.avi
5491,5,1.0,1253,966,228.71056,0,0.0,10.avi
5492,7,1.4,131,374,490.82834,0,0.0,10.avi
5493,8,1.6,365,557,420.27448,0,0.0,10.avi
5494,8,1.6,112,410,507.22678,0,0.0,10.avi
5495,9,1.8,106,443,467.4844,0,0.0,10.avi
5496,14,2.8,712,973,1677.6559,0,0.0,10.avi
5497,15,3.0,686,1013,824.9433,0,0.0,10.avi
5498,0,0.0,1195,277,1534.3872,0,0.0,11.avi
5498,1,0.2,1177,300,1536.2279,0,113.22327395736708,11.avi
5499,1,0.2,815,156,1306.282,0,0.0,11.avi
5498,2,0.4,1153,323,1478.9509,0,163.29554064257235,11.avi
5499,2,0.4,797,177,1275.5201,0,109.03200684030814,11.avi
5498,3,0.6,1123,347,1425.4583,0,183.68878657256136,11.avi
5499,3,0.6,778,197,1350.4993,0,135.572073486301,11.avi
5498,4,0.8,1092,371,1401.3553,0,196.55689578656356,11.avi
5499,4,0.8,755,218,1361.5366,0,151.98754831811058,11.avi
5498,5,1.0,1061,394,1400.2064,0,194.1806202514813,11.avi
5498,6,1.2,1033,417,1380.8142,0,182.0905509629756,11.avi
5498,7,1.4,1007,440,1397.1182,0,174.81004199201487,11.avi
5498,8,1.6,984,462,1414.7426,0,162.52300317954993,11.avi
5498,9,1.8,964,483,1428.8629,0,151.19707235095527,11.avi
5498,10,2.0,944,503,1443.8932,0,142.26651650599308,11.avi
5498,11,2.2,925,524,1470.4723,0,140.7466973413586,11.avi
5500,11,2.2,552,360,1308.303,0,0.0,11.avi
5498,12,2.4,902,545,1475.4175,0,151.64184778615697,11.avi
5500,12,2.4,529,378,1230.4618,0,115.9880028144075,11.avi
5498,13,2.6,880,565,1492.6376,0,152.43354725297513,11.avi
5500,13,2.6,505,397,1264.3384,0,149.5535413112976,11.avi
5498,14,2.8,860,585,1491.7468,0,142.34286841110094,11.avi
5500,14,2.8,480,416,1310.5255,0,155.8017821223493,11.avi
5498,15,3.0,840,605,1485.8939,0,140.17924490852775,11.avi
5500,15,3.0,456,434,1360.4486,0,153.18748725010147,11.avi
5498,16,3.2,819,624,1444.036,0,141.1620024563976,11.avi
5500,16,3.2,433,452,1361.6489,0,145.38075681851777,11.avi
5498,17,3.4,793,643,1409.5286,0,158.15626543667184,11.avi
5500,17,3.4,413,468,1349.8207,0,133.4541851395077,11.avi
5498,18,3.6,760,664,1423.3018,0,184.0391857051101,11.avi
5500,18,3.6,393,484,1357.298,0,129.60305232468485,11.avi
5498,19,3.8,725,685,1503.5287,0,201.07486556628604,11.avi
5500,19,3.8,366,499,1319.1685,0,146.77340901454187,11.avi
5500,20,4.0,335,516,1294.4873,0,170.96923836980147,11.avi
5501,25,5.0,212,533,243.72177,0,0.0,11.avi
5502,26,5.2,193,543,245.13089,0,0.0,11.avi
5501,27,5.4,175,555,251.45712,0,70.70941443020511,11.avi
5501,28,5.6,156,565,238.30687,0,100.6231123658352,11.avi
5501,29,5.8,134,576,242.78851,0,118.44014261563728,11.avi
5501,30,6.0,112,588,239.75179,0,123.43107578219514,11.avi
5501,31,6.2,89,599,239.2423,0,126.94547765428668,11.avi
5503,3,0.6,1263,345,3570.0793,0,0.0,13.avi
5504,3,0.6,962,197,319.95944,0,0.0,13.avi
5505,3,0.6,862,246,616.2459,0,0.0,13.avi
5506,3,0.6,839,233,459.2693,0,0.0,13.avi
5503,4,0.8,1257,354,4777.3057,0,44.690299846729886,13.avi
5504,4,0.8,957,193,335.2853,0,27.67598607237193,13.avi
5505,4,0.8,857,243,658.736,0,23.505131587325774,13.avi
5506,4,0.8,834,231,487.36963,0,25.0387687677779,13.avi
5507,4,0.8,830,580,812.4612,0,0.0,13.avi
5508,4,0.8,603,447,267.4344,0,0.0,13.avi
5509,4,0.8,853,221,257.15222,0,0.0,13.avi
5510,4,0.8,815,557,584.7696,0,0.0,13.avi
5511,4,0.8,801,541,267.66428,0,0.0,13.avi
5512,4,0.8,802,579,533.97925,0,0.0,13.avi
5503,5,1.0,1251,361,6578.8037,0,46.5581059168272,13.avi
5505,5,1.0,852,240,581.88696,0,32.26996792806161,13.avi
5506,5,1.0,828,226,463.68033,0,33.97862918381107,13.avi
5507,5,1.0,827,582,798.5129,0,14.14980386658736,13.avi
