tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,total_displacement,avg_displacement,max_displacement,avg_angle,path_length,straightness,avg_confidence,total_frames_lost,avg_nonzero_speed,area_change_ratio,speed_variation
442,4947.822,690.372,6185.769,4992.239,6185.769,4054.792,107.407,235.334,93.018,4.0,9,179.818,19.98,46.295,222.038,179.818,1.0,0.585,0,120.833,-0.193,0.866
443,5125.799,625.044,4417.672,5600.681,5600.681,4417.672,146.385,234.397,127.636,0.8,3,85.913,28.638,45.47,194.578,85.913,1.0,0.652,0,219.577,0.268,0.872
445,7217.788,1137.449,8022.086,6413.49,8022.086,6413.49,77.118,154.236,109.061,0.2,2,30.515,15.258,30.515,17.142,30.515,1.0,0.704,0,154.236,-0.201,1.414
446,18403.319,2741.072,19769.57,13939.082,22571.27,13939.082,139.93,424.129,128.642,1.6,9,237.229,26.359,84.79,189.571,237.229,1.0,0.834,0,157.421,-0.295,0.919
448,7872.637,697.764,8240.78,8309.232,8309.232,7067.898,85.743,128.786,74.256,0.4,3,51.956,17.319,26.337,89.499,51.956,1.0,0.738,0,128.615,0.008,0.866
449,4113.925,1902.918,7351.936,2477.583,7351.936,2477.583,135.14,212.801,85.868,1.0,5,130.998,26.2,41.26,142.507,130.998,1.0,0.543,0,168.925,-0.663,0.635
450,8655.874,1161.175,9075.939,7808.31,10511.993,7808.31,66.267,123.102,50.14,0.8,5,63.787,12.757,22.539,135.376,63.787,1.0,0.517,0,82.833,-0.14,0.757
451,12435.036,9292.277,7491.838,34699.25,34699.25,4943.352,154.553,375.427,103.498,2.0,10,282.996,28.3,66.346,132.375,282.996,1.0,0.549,0,171.725,3.632,0.67
452,3088.826,322.291,3126.194,3405.912,3405.912,2640.623,73.543,164.614,71.61,0.8,4,53.494,13.374,29.203,105.204,53.494,1.0,0.562,0,98.057,0.089,0.974
453,31061.922,19183.633,8545.312,24156.785,50488.42,8545.312,102.663,354.493,127.843,1.8,6,112.039,18.673,62.668,140.433,112.039,1.0,0.621,0,123.196,1.827,1.245
455,31435.696,12085.999,39743.164,18683.45,43575.3,18683.45,205.57,341.782,148.056,1.0,4,157.764,39.441,67.789,146.975,157.764,1.0,0.72,0,274.094,-0.53,0.72
456,7236.507,1777.229,8493.198,5979.816,8493.198,5979.816,85.566,171.132,121.009,0.2,2,32.758,16.379,32.758,157.943,32.758,1.0,0.711,0,171.132,-0.296,1.414
457,27258.359,10516.701,10274.728,32080.668,50114.562,10274.728,173.259,414.314,102.823,3.0,16,502.788,31.424,73.438,186.453,502.788,1.0,0.698,0,184.809,2.122,0.593
458,7434.139,875.015,7644.68,5535.271,8021.911,5535.271,127.448,265.892,81.469,1.2,7,162.105,23.158,47.124,156.17,162.105,1.0,0.703,0,148.689,-0.276,0.639
