tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle
1227,0,0.0,966,533,1082.0825,0,0.0,0.8665275573730469,1,0,947.7899,518.61194,984.4376,548.13855,1082.0825,0.0,0.0,0.0,0.0
1228,0,0.0,256,45,2068.7249,0,0.0,0.8604004979133606,1,0,232.9798,23.231186,279.23993,67.95059,2068.7249,0.0,0.0,0.0,0.0
1227,1,0.2,955,535,1308.6223,0,55.69368946356212,0.8615790605545044,3,0,934.6019,519.9367,976.07043,551.4937,1308.6223,-43.02424,9.341274,11.231905661832913,188.31732495435728
1228,1,0.2,247,50,2225.2734,0,50.80638341483788,0.8736900091171265,3,0,223.51634,26.801422,270.90247,73.761856,2225.2734,-35.530724,18.72555,10.120764250577095,205.82666208518668
1227,2,0.4,939,536,901.39734,0,36.918404118224345,0.7574158310890198,5,0,923.71796,522.2839,955.80255,550.37823,901.39734,-74.94565,3.6064758,7.8918075027190335,168.42544404581872
1228,2,0.4,242,52,2165.8997,0,14.546673500437661,0.8654959201812744,5,0,219.38155,29.26256,265.68228,76.0415,2165.8997,-24.409649,12.430519,2.7758402658572936,46.89803069979075
1229,2,0.4,938,37,11263.603,0,0.0,0.8387951850891113,1,0,863.8457,0.0,1012.5383,75.750916,11263.603,0.0,0.0,0.0,0.0
1228,3,0.6,243,52,2784.9795,0,33.62665838787097,0.8658478856086731,7,0,216.88339,26.6087,269.68817,79.34975,2784.9795,-2.797495,4.151538,6.202453255319044,30.39442470458647
1230,3,0.6,815,87,20709.5,0,0.0,0.8168665170669556,1,0,746.0897,13.413361,885.056,162.43869,20709.5,0.0,0.0,0.0,0.0
1227,4,0.8,924,502,686.9776,0,235.6464805507087,0.6227713227272034,8,0,910.6418,490.01135,938.00665,515.1157,686.9776,-23.101086,-59.47381,46.74332057875272,51.32946584235202
1228,4,0.8,248,52,3187.4858,0,34.149994942959125,0.8486279845237732,9,0,220.10599,24.45746,277.10855,80.37573,3187.4858,19.77608,-1.1951227,5.575522090859074,18.93827577006067
