tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,total_displacement,avg_displacement,max_displacement,avg_angle,path_length,straightness,avg_confidence,total_frames_lost,avg_nonzero_speed,area_change_ratio,speed_variation
62,4452.653,1416.123,5454.003,3451.303,5454.003,3451.303,33.925,67.851,47.978,0.2,2,13.09,6.545,13.09,140.291,13.09,1.0,0.643,0,67.851,-0.367,1.414
63,5029.229,2378.975,6711.418,3347.04,6711.418,3347.04,92.233,184.465,130.437,0.2,2,36.451,18.225,36.451,9.58,36.451,1.0,0.713,0,184.465,-0.501,1.414
64,4526.881,757.604,5062.587,3991.174,5062.587,3991.174,58.915,117.83,83.318,0.2,2,22.38,11.19,22.38,176.9,22.38,1.0,0.815,0,117.83,-0.212,1.414
67,14210.505,7702.594,4277.653,13439.172,25569.686,4277.653,196.527,341.834,101.977,1.6,8,290.075,36.259,60.022,153.462,290.075,1.0,0.769,0,224.602,2.142,0.519
71,13915.015,7194.145,8827.986,19002.043,19002.043,8827.986,129.372,258.743,182.959,0.4,2,52.746,26.373,52.746,74.22,52.746,1.0,0.537,0,258.743,1.152,1.414
72,4947.822,690.372,6185.769,4992.239,6185.769,4054.792,107.407,235.334,93.018,4.0,9,179.818,19.98,46.295,222.038,179.818,1.0,0.585,0,120.833,-0.193,0.866
73,5125.799,625.044,4417.672,5600.681,5600.681,4417.672,146.385,234.397,127.636,0.8,3,85.913,28.638,45.47,194.578,85.913,1.0,0.652,0,219.577,0.268,0.872
75,7217.788,1137.449,8022.086,6413.49,8022.086,6413.49,77.118,154.236,109.061,0.2,2,30.515,15.258,30.515,17.142,30.515,1.0,0.704,0,154.236,-0.201,1.414
76,18403.319,2741.072,19769.57,13939.082,22571.27,13939.082,139.93,424.129,128.642,1.6,9,237.229,26.359,84.79,189.571,237.229,1.0,0.834,0,157.421,-0.295,0.919
78,7872.637,697.764,8240.78,8309.232,8309.232,7067.898,85.743,128.786,74.256,0.4,3,51.956,17.319,26.337,89.499,51.956,1.0,0.738,0,128.615,0.008,0.866
79,4113.925,1902.918,7351.936,2477.583,7351.936,2477.583,135.14,212.801,85.868,1.0,5,130.998,26.2,41.26,142.507,130.998,1.0,0.543,0,168.925,-0.663,0.635
80,8655.874,1161.175,9075.939,7808.31,10511.993,7808.31,66.267,123.102,50.14,0.8,5,63.787,12.757,22.539,135.376,63.787,1.0,0.517,0,82.833,-0.14,0.757
81,12435.036,9292.277,7491.838,34699.25,34699.25,4943.352,154.553,375.427,103.498,2.0,10,282.996,28.3,66.346,132.375,282.996,1.0,0.549,0,171.725,3.632,0.67
82,3088.826,322.291,3126.194,3405.912,3405.912,2640.623,73.543,164.614,71.61,0.8,4,53.494,13.374,29.203,105.204,53.494,1.0,0.562,0,98.057,0.089,0.974
83,31061.922,19183.633,8545.312,24156.785,50488.42,8545.312,102.663,354.493,127.843,1.8,6,112.039,18.673,62.668,140.433,112.039,1.0,0.621,0,123.196,1.827,1.245
85,31435.696,12085.999,39743.164,18683.45,43575.3,18683.45,205.57,341.782,148.056,1.0,4,157.764,39.441,67.789,146.975,157.764,1.0,0.72,0,274.094,-0.53,0.72
86,7236.507,1777.229,8493.198,5979.816,8493.198,5979.816,85.566,171.132,121.009,0.2,2,32.758,16.379,32.758,157.943,32.758,1.0,0.711,0,171.132,-0.296,1.414
87,27258.359,10516.701,10274.728,32080.668,50114.562,10274.728,173.259,414.314,102.823,3.0,16,502.788,31.424,73.438,186.453,502.788,1.0,0.698,0,184.809,2.122,0.593
88,7434.139,875.015,7644.68,5535.271,8021.911,5535.271,127.448,265.892,81.469,1.2,7,162.105,23.158,47.124,156.17,162.105,1.0,0.703,0,148.689,-0.276,0.639
91,4235.587,2569.986,7892.038,2568.577,7892.038,2322.444,65.729,133.513,61.184,1.8,4,48.15,12.038,26.912,204.079,48.15,1.0,0.806,0,87.639,-0.675,0.931
92,3025.376,2279.165,4357.067,393.686,4357.067,393.686,74.09,143.435,71.835,0.8,3,42.672,14.224,28.069,100.175,42.672,1.0,0.614,0,111.135,-0.91,0.97
101,2808.068,1915.799,5014.815,1570.575,5014.815,1570.575,109.476,213.049,106.647,0.4,3,64.044,21.348,42.143,156.165,64.044,1.0,0.658,0,164.214,-0.687,0.974
110,2890.549,72.295,2839.428,2941.669,2941.669,2839.428,106.914,213.828,151.199,0.2,2,41.807,20.904,41.807,142.611,41.807,1.0,0.503,0,213.828,0.036,1.414
113,2221.535,465.253,2550.518,1892.551,2550.518,1892.551,52.096,104.192,73.675,2.6,2,19.938,9.969,19.938,168.121,19.938,1.0,0.722,0,104.192,-0.258,1.414
115,1502.71,165.205,1619.528,1385.893,1619.528,1385.893,62.43,124.86,88.289,0.2,2,24.094,12.047,24.094,0.455,24.094,1.0,0.527,0,124.86,-0.144,1.414
116,4770.744,2852.396,1324.024,3529.598,7122.424,1324.024,155.939,304.677,125.383,0.8,4,118.381,29.595,60.142,152.044,118.381,1.0,0.781,0,207.919,1.666,0.804
121,1891.181,161.592,1776.918,2005.444,2005.444,1776.918,61.56,123.119,87.058,0.2,2,25.241,12.62,25.241,56.339,25.241,1.0,0.676,0,123.119,0.129,1.414
124,8954.746,8553.623,2906.422,15003.071,15003.071,2906.422,54.604,109.208,77.221,0.2,2,20.713,10.356,20.713,165.656,20.713,1.0,0.519,0,109.208,4.162,1.414
126,3045.832,285.734,3247.876,2843.788,3247.876,2843.788,49.948,99.897,70.638,0.2,2,20.348,10.174,20.348,62.264,20.348,1.0,0.69,0,99.897,-0.124,1.414
127,5276.874,4997.094,958.61,10750.429,10750.429,958.61,100.531,177.266,90.997,1.2,3,59.87,19.957,35.676,166.017,59.87,1.0,0.48,0,150.796,10.215,0.905
129,1580.872,321.119,1353.807,1807.938,1807.938,1353.807,96.02,192.04,135.793,0.2,2,38.83,19.415,38.83,98.28,38.83,1.0,0.666,0,192.04,0.335,1.414
130,580.839,101.289,574.78,832.546,832.546,454.237,48.682,193.665,65.539,2.0,10,95.436,9.544,38.746,110.732,95.436,1.0,0.706,0,54.091,0.448,1.346
135,3239.044,1640.975,4856.693,3851.271,4856.693,983.797,80.532,177.362,73.434,0.6,4,60.382,15.095,32.329,138.931,60.382,1.0,0.805,0,107.376,-0.207,0.912
136,2724.348,1034.585,4502.116,2137.134,4502.116,1881.031,81.039,128.822,52.465,0.8,5,77.948,15.59,26.037,100.859,77.948,1.0,0.801,0,101.299,-0.525,0.647
137,2087.315,930.77,918.097,3196.415,3196.415,918.097,61.999,95.918,42.564,0.6,4,45.449,11.362,16.981,151.711,45.449,1.0,0.794,0,82.665,2.482,0.687
138,2822.292,426.801,3124.086,2520.498,3124.086,2520.498,62.308,124.616,88.117,0.2,2,25.381,12.691,25.381,53.495,25.381,1.0,0.751,0,124.616,-0.193,1.414
139,3756.432,1696.229,2227.713,2941.162,6129.007,2227.713,94.421,177.365,78.779,0.6,4,71.131,17.783,31.77,102.781,71.131,1.0,0.723,0,125.895,0.32,0.834
140,3485.271,1278.193,5365.905,2757.772,5365.905,2080.54,124.07,187.944,64.551,1.2,7,160.527,22.932,33.506,168.241,160.527,1.0,0.785,0,144.749,-0.486,0.52
141,2295.291,683.368,1530.316,2137.766,3408.545,1530.316,143.52,237.403,87.559,3.4,5,137.587,27.517,46.868,107.548,137.587,1.0,0.692,0,179.4,0.397,0.61
142,2260.837,1792.492,720.702,3220.362,4688.814,624.599,90.897,180.115,67.905,1.4,6,99.279,16.547,31.989,199.34,99.279,1.0,0.628,0,109.077,3.468,0.747
144,3371.451,519.865,2810.924,3837.772,3837.772,2810.924,60.886,163.896,89.701,0.4,3,36.34,12.113,31.882,182.281,36.34,1.0,0.662,0,91.33,0.365,1.473
145,2683.039,1914.941,1198.805,2005.725,4844.588,1198.805,43.958,89.663,44.857,0.4,3,25.994,8.665,16.977,154.611,25.994,1.0,0.834,0,65.937,0.673,1.02
146,3102.141,1427.459,1499.238,1663.889,5392.493,1499.238,112.57,184.317,73.582,1.0,6,125.097,20.849,35.518,150.281,125.097,1.0,0.816,0,135.084,0.11,0.654
147,3209.106,1263.766,1441.795,2780.468,4879.425,1441.795,60.027,123.909,49.102,1.0,5,54.191,10.838,21.249,213.189,54.191,1.0,0.775,0,75.033,0.928,0.818
157,6420.432,3276.008,1380.52,5804.748,9474.438,1380.52,135.428,201.553,79.693,0.8,5,125.414,25.083,38.8,146.232,125.414,1.0,0.697,0,169.285,3.205,0.588
158,1216.923,171.132,1126.98,1043.196,1434.858,1043.196,49.936,119.172,50.565,1.2,4,40.558,10.139,24.47,121.528,40.558,1.0,0.453,0,66.581,-0.074,1.013
160,3039.602,494.051,2475.94,3245.28,3397.587,2475.94,121.159,213.8,109.716,0.4,3,71.558,23.853,41.09,110.356,71.558,1.0,0.513,0,181.738,0.311,0.906
161,14449.89,803.692,15018.186,13881.594,15018.186,13881.594,100.966,201.933,142.788,0.2,2,39.252,19.626,39.252,122.022,39.252,1.0,0.769,0,201.933,-0.076,1.414
164,8403.717,3870.509,1174.431,7959.737,15647.193,1174.431,136.244,237.699,81.942,2.0,10,248.09,24.809,42.325,187.467,248.09,1.0,0.75,0,151.382,5.778,0.601
165,821.971,378.218,1496.315,632.716,1496.315,627.707,35.18,139.283,58.705,2.2,5,35.03,7.006,27.325,124.403,35.03,1.0,0.497,0,43.975,-0.577,1.669
177,7392.599,201.293,7250.264,7534.935,7534.935,7250.264,96.671,193.341,136.713,0.2,2,37.427,18.713,37.427,161.73,37.427,1.0,0.87,0,193.341,0.039,1.414
180,2167.982,2313.591,1156.637,5634.922,5634.922,922.18,108.508,163.108,76.277,0.8,4,87.424,21.856,32.654,117.497,87.424,1.0,0.819,0,144.678,3.872,0.703
181,1315.869,304.736,1040.203,1869.556,1869.556,1005.061,86.611,177.996,60.279,1.6,8,131.566,16.446,35.522,178.592,131.566,1.0,0.597,0,98.984,0.797,0.696
193,1990.236,562.787,1320.321,1534.186,2712.331,1320.321,91.625,188.755,86.193,0.8,5,86.314,17.263,33.744,118.093,86.314,1.0,0.76,0,114.532,0.162,0.941
201,3214.489,98.252,3283.964,3145.015,3283.964,3145.015,77.403,154.806,109.465,0.2,2,30.335,15.167,30.335,138.347,30.335,1.0,0.788,0,154.806,-0.042,1.414
202,2360.586,2130.28,3866.921,854.25,3866.921,854.25,84.058,168.117,118.876,0.2,2,32.697,16.349,32.697,132.497,32.697,1.0,0.65,0,168.117,-0.779,1.414
204,2505.378,1017.315,1706.575,3719.239,3719.239,1624.385,120.943,222.534,115.656,0.6,4,91.566,22.892,44.066,105.233,91.566,1.0,0.804,0,161.257,1.179,0.956
205,1671.442,348.22,1425.212,1917.67,1917.67,1425.212,29.437,58.875,41.631,0.2,2,12.742,6.371,12.742,58.928,12.742,1.0,0.799,0,58.875,0.346,1.414
207,3401.768,318.779,3329.851,3041.773,3813.705,3041.773,156.297,214.314,104.486,0.6,4,118.971,29.743,41.848,118.426,118.971,1.0,0.62,0,208.396,-0.087,0.669
211,7995.797,7518.401,13312.109,2679.484,13312.109,2679.484,65.256,130.513,92.286,0.2,2,25.679,12.839,25.679,166.668,25.679,1.0,0.804,0,130.513,-0.799,1.414
212,5326.837,8373.116,14994.832,412.35,14994.832,412.35,47.828,121.624,64.837,2.8,3,29.41,9.803,24.317,136.112,29.41,1.0,0.517,0,71.743,-0.973,1.356
214,15959.917,3207.673,15894.735,12785.332,19199.684,12785.332,165.605,249.2,143.42,0.4,3,95.924,31.975,48.404,193.348,95.924,1.0,0.707,0,248.407,-0.196,0.866
215,2602.167,129.379,2510.682,2693.652,2693.652,2510.682,83.983,167.965,118.769,0.2,2,32.787,16.393,32.787,151.099,32.787,1.0,0.761,0,167.965,0.073,1.414
218,7634.256,6204.472,12021.48,3247.031,12021.48,3247.031,91.509,183.018,129.413,1.6,2,36.447,18.223,36.447,98.892,36.447,1.0,0.531,0,183.018,-0.73,1.414
219,15848.233,3155.276,11428.597,15547.49,21008.773,11428.597,219.818,355.056,112.141,2.2,10,407.525,40.752,62.78,156.442,407.525,1.0,0.691,0,244.243,0.36,0.51
220,1717.117,775.18,1362.623,2606.161,2606.161,1182.567,68.552,107.86,59.581,0.8,3,40.303,13.434,20.999,120.575,40.303,1.0,0.596,0,102.828,0.913,0.869
221,2001.217,485.906,2148.216,2396.649,2396.649,1458.784,62.403,163.608,88.437,0.6,3,36.655,12.218,32.212,80.333,36.655,1.0,0.559,0,93.604,0.116,1.417
223,1234.221,1676.852,3170.467,259.332,3170.467,259.332,81.267,198.092,103.723,1.2,3,48.064,16.021,40.249,155.861,48.064,1.0,0.33,0,121.9,-0.918,1.276
225,2738.097,1406.6,1743.48,3732.713,3732.713,1743.48,77.036,154.071,108.945,0.6,2,31.127,15.564,31.127,99.362,31.127,1.0,0.603,0,154.071,1.141,1.414
226,8105.275,5952.442,1701.736,4513.907,14207.802,1701.736,135.255,298.425,132.688,0.6,4,104.404,26.101,57.525,181.98,104.404,1.0,0.652,0,180.341,1.653,0.981
234,7435.772,882.869,8060.054,6811.489,8060.054,6811.489,90.633,181.266,128.175,0.2,2,34.953,17.477,34.953,141.009,34.953,1.0,0.802,0,181.266,-0.155,1.414
237,1756.853,318.435,1421.166,2184.936,2184.936,1421.166,93.287,162.118,54.205,1.0,6,103.384,17.231,31.998,138.635,103.384,1.0,0.821,0,111.944,0.537,0.581
238,1398.858,298.367,952.852,1428.778,1922.652,909.757,50.574,114.629,36.394,2.6,14,123.537,8.824,20.542,184.252,123.537,1.0,0.828,0,54.464,0.499,0.72
240,4917.579,6029.905,9181.366,653.792,9181.366,653.792,117.656,235.312,166.391,0.4,2,47.867,23.934,47.867,80.508,47.867,1.0,0.51,0,235.312,-0.929,1.414
250,590.424,163.531,427.617,772.898,772.898,427.617,70.02,133.381,54.727,1.2,4,49.423,12.356,22.769,197.43,49.423,1.0,0.489,0,93.361,0.807,0.782
254,328.372,12.614,319.453,337.291,337.291,319.453,31.873,63.747,45.076,0.2,2,12.728,6.364,12.728,104.89,12.728,1.0,0.495,0,63.747,0.056,1.414
258,3278.517,835.149,2543.375,4213.89,4213.89,2543.375,108.561,220.12,89.889,0.6,4,81.562,20.39,42.366,145.79,81.562,1.0,0.427,0,144.748,0.657,0.828
260,2291.889,1234.131,3450.755,994.227,3450.755,994.227,88.798,143.897,77.642,0.4,3,51.914,17.305,27.631,140.594,51.914,1.0,0.835,0,133.197,-0.712,0.874
261,1632.749,1322.091,2567.608,697.889,2567.608,697.889,69.533,139.067,98.335,0.2,2,28.0,14.0,28.0,85.79,28.0,1.0,0.757,0,139.067,-0.728,1.414
262,1268.842,640.999,1059.0,584.083,2115.864,584.083,42.299,79.221,32.948,0.6,4,31.453,7.863,15.89,122.619,31.453,1.0,0.798,0,56.398,-0.448,0.779
263,657.344,53.028,707.23,601.652,707.23,601.652,60.183,96.669,52.511,0.6,3,33.271,11.09,18.899,119.883,33.271,1.0,0.783,0,90.274,-0.149,0.873
264,521.955,56.59,561.97,481.939,561.97,481.939,17.437,34.874,24.66,0.2,2,7.032,3.516,7.032,115.478,7.032,1.0,0.671,0,34.874,-0.142,1.414
266,2988.128,1039.381,1335.643,3865.94,3865.94,1335.643,102.171,211.569,82.924,0.8,5,95.469,19.094,37.96,129.047,95.469,1.0,0.764,0,127.714,1.894,0.812
267,4232.684,623.751,4439.916,4726.442,4726.442,3531.693,74.643,176.246,91.163,0.6,3,43.732,14.577,35.292,193.748,43.732,1.0,0.747,0,111.964,0.065,1.221
268,1378.518,157.611,1489.966,1267.07,1489.966,1267.07,74.991,149.982,106.053,0.2,2,30.22,15.11,30.22,86.376,30.22,1.0,0.761,0,149.982,-0.15,1.414
270,2731.573,2780.106,4697.405,765.741,4697.405,765.741,121.948,243.895,172.46,1.0,2,49.029,24.514,49.029,75.88,49.029,1.0,0.618,0,243.895,-0.837,1.414
279,1519.635,396.471,1799.982,1239.288,1799.982,1239.288,95.042,190.083,134.409,0.2,2,38.338,19.169,38.338,99.123,38.338,1.0,0.522,0,190.083,-0.311,1.414
286,3482.996,1186.506,2644.01,4321.983,4321.983,2644.01,104.72,209.44,148.096,0.2,2,42.257,21.129,42.257,54.641,42.257,1.0,0.705,0,209.44,0.635,1.414
287,2017.805,413.273,1839.941,2263.463,2410.648,1380.807,119.925,229.379,106.976,0.8,5,114.531,22.906,44.454,143.734,114.531,1.0,0.814,0,149.906,0.23,0.892
291,2758.867,2102.361,4245.46,1272.273,4245.46,1272.273,104.12,208.24,147.248,0.2,2,41.399,20.699,41.399,113.076,41.399,1.0,0.764,0,208.24,-0.7,1.414
299,7266.393,3824.469,2057.374,6996.322,10917.711,2057.374,167.348,269.027,120.223,0.6,4,125.373,31.343,50.838,161.267,125.373,1.0,0.762,0,223.13,2.401,0.718
306,20913.13,3585.338,17945.111,19758.258,26471.854,15720.681,216.618,450.102,156.064,1.8,7,275.861,39.409,79.995,117.067,275.861,1.0,0.736,0,252.721,0.101,0.72
307,21206.727,4133.207,15111.036,21105.648,26614.232,15111.036,191.261,344.528,125.283,0.8,5,176.615,35.323,62.458,70.219,176.615,1.0,0.873,0,239.076,0.397,0.655
310,18003.603,5001.966,21972.326,15446.977,24346.855,11348.646,153.435,335.855,115.716,1.0,6,172.257,28.71,67.273,145.324,172.257,1.0,0.733,0,184.122,-0.297,0.754
313,27258.554,974.08,27947.332,26569.775,27947.332,26569.775,130.617,261.233,184.72,0.2,2,51.208,25.604,51.208,172.387,51.208,1.0,0.842,0,261.233,-0.049,1.414
315,4051.376,1516.677,5123.828,2978.923,5123.828,2978.923,105.126,210.251,148.67,2.8,2,42.701,21.35,42.701,58.332,42.701,1.0,0.503,0,210.251,-0.419,1.414
316,22530.139,3047.895,18602.479,24639.71,25239.635,18602.479,242.3,375.403,153.009,1.4,6,264.871,44.145,66.816,165.54,264.871,1.0,0.807,0,290.76,0.325,0.631
317,25856.517,6089.162,15117.69,27415.69,29836.379,15117.69,231.769,374.775,144.256,2.2,5,215.074,43.015,74.495,136.035,215.074,1.0,0.796,0,289.711,0.813,0.622
319,15074.788,3746.031,19040.16,14588.638,19040.16,11595.566,85.082,131.597,73.791,0.6,3,48.167,16.056,24.684,152.481,48.167,1.0,0.645,0,127.623,-0.234,0.867
320,23199.889,2023.301,20270.682,23592.133,24873.986,20270.682,77.579,185.748,82.634,0.6,4,58.774,14.694,33.248,106.1,58.774,1.0,0.856,0,103.439,0.164,1.065
323,23842.064,4479.786,17459.547,21378.771,30339.34,17459.547,209.007,315.638,126.912,1.0,6,235.794,39.299,62.59,153.521,235.794,1.0,0.867,0,250.808,0.224,0.607
327,15524.232,3492.348,16158.037,16044.721,19238.021,10177.48,138.308,241.003,80.077,1.4,7,176.101,25.157,42.239,133.512,176.101,1.0,0.609,0,161.36,-0.007,0.579
328,608.58,93.43,507.232,750.782,750.782,507.232,40.741,135.781,46.524,1.2,7,53.897,7.7,27.095,145.256,53.897,1.0,0.465,0,47.531,0.48,1.142
329,16984.561,1196.005,16138.858,17830.264,17830.264,16138.858,121.774,243.548,172.215,0.2,2,48.388,24.194,48.388,61.55,48.388,1.0,0.817,0,243.548,0.105,1.414
330,14606.568,2959.648,12424.16,10576.514,17541.305,10576.514,194.826,291.798,125.807,1.4,5,192.033,38.407,58.409,127.809,192.033,1.0,0.543,0,243.533,-0.149,0.646
331,998.18,151.03,702.349,1085.19,1294.308,702.349,76.702,142.173,40.675,1.8,10,138.219,13.822,27.831,199.837,138.219,1.0,0.789,0,85.224,0.545,0.53
333,7776.998,6517.893,2679.089,5531.017,15120.89,2679.089,90.374,180.684,90.342,0.4,3,53.008,17.669,34.581,85.772,53.008,1.0,0.636,0,135.561,1.065,1.0
334,8744.255,9070.161,2330.683,15157.828,15157.828,2330.683,124.329,248.658,175.828,0.2,2,48.82,24.41,48.82,163.436,48.82,1.0,0.799,0,248.658,5.504,1.414
336,4786.396,5047.201,8355.306,1217.486,8355.306,1217.486,92.364,184.728,130.622,0.4,2,36.572,18.286,36.572,173.681,36.572,1.0,0.704,0,184.728,-0.854,1.414
337,10544.046,6971.364,3324.945,7701.107,19757.154,3324.945,143.017,228.124,99.757,0.6,4,107.112,26.778,40.237,81.288,107.112,1.0,0.598,0,190.689,1.316,0.698
338,780.979,116.192,824.311,649.348,869.278,649.348,28.521,51.339,26.14,0.4,3,15.798,5.266,9.323,5.287,15.798,1.0,0.424,0,42.781,-0.212,0.917
343,14695.222,2995.326,17615.273,18846.057,18846.057,11155.29,130.215,246.78,93.016,1.4,7,165.146,23.592,44.459,179.781,165.146,1.0,0.695,0,151.917,0.07,0.714
344,957.915,6.855,953.068,962.762,962.762,953.068,80.641,161.282,114.044,0.2,2,31.119,15.56,31.119,169.586,31.119,1.0,0.428,0,161.282,0.01,1.414
345,10677.263,9257.355,4131.325,17223.201,17223.201,4131.325,112.897,225.794,159.66,0.4,2,43.978,21.989,43.978,142.554,43.978,1.0,0.548,0,225.794,3.169,1.414
346,15838.578,3916.079,17054.535,10853.086,20226.543,10853.086,160.057,294.072,99.251,3.6,9,265.574,29.508,57.685,151.875,265.574,1.0,0.691,0,180.064,-0.364,0.62
349,12913.383,4191.605,14485.461,6284.733,17795.635,6284.733,154.556,282.766,119.963,0.8,5,145.445,29.089,54.513,205.847,145.445,1.0,0.644,0,193.195,-0.566,0.776
351,19675.588,4061.021,13724.331,22808.354,22808.354,13724.331,171.243,298.786,125.084,0.6,4,127.221,31.805,52.906,142.01,127.221,1.0,0.817,0,228.324,0.662,0.73
353,18667.078,2737.213,20602.58,16731.576,20602.58,16731.576,83.271,166.541,117.762,0.2,2,33.871,16.936,33.871,54.26,33.871,1.0,0.614,0,166.541,-0.188,1.414
354,15069.671,9207.539,20177.424,4440.404,20591.184,4440.404,63.299,151.668,78.881,0.4,3,36.283,12.094,29.425,177.641,36.283,1.0,0.517,0,94.948,-0.78,1.246
356,2525.994,68.483,2477.57,2574.419,2574.419,2477.57,73.02,146.039,103.265,0.4,2,29.941,14.971,29.941,29.582,29.941,1.0,0.428,0,146.039,0.039,1.414
358,13659.657,5685.566,2336.009,19986.123,19986.123,2336.009,155.114,315.227,129.294,1.6,7,193.6,27.657,55.228,169.006,193.6,1.0,0.659,0,180.966,7.556,0.834
360,19047.876,1583.894,17046.951,19934.447,20428.375,17046.951,224.337,403.715,174.867,0.8,5,212.041,42.408,77.845,80.749,212.041,1.0,0.833,0,280.421,0.169,0.779
363,21258.672,3182.146,16624.117,22116.703,23865.188,16624.117,258.511,432.664,183.226,1.8,4,192.442,48.11,79.242,172.493,192.442,1.0,0.761,0,344.681,0.33,0.709
366,13356.709,8000.025,2331.567,20562.043,20562.043,2331.567,119.563,270.207,115.511,0.6,4,88.725,22.181,51.141,220.7,88.725,1.0,0.745,0,159.417,7.819,0.966
369,16843.008,3377.314,19231.129,14454.886,19231.129,14454.886,67.491,134.983,95.447,0.2,2,25.623,12.811,25.623,138.14,25.623,1.0,0.59,0,134.983,-0.248,1.414
