tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle,source_video
417,8,1.6,828,432,2785.483,0,229.256276778594,0.2767339050769806,11,0,800.4042,407.67285,856.1997,457.5959,2785.483,-483.427,86.076935,39.89812711197586,273.150400869749,6.avi
418,8,1.6,1238,242,13974.26,0,201.61232658096492,0.8999886512756348,7,0,1182.3741,180.2995,1294.6041,304.81412,13974.26,270.11197,146.31223,36.65641743940855,181.2837509694937,6.avi
423,8,1.6,872,490,4177.628,0,0.0,0.7589877247810364,1,0,832.0308,464.5219,912.8582,516.2077,4177.628,0.0,0.0,0.0,0.0,6.avi
418,9,1.8,1256,265,8047.8584,0,207.33466314061215,0.643602192401886,9,0,1217.7532,213.52927,1294.9199,317.821,8047.8584,131.25784,122.72865,37.14283069624867,169.42076112967493,6.avi
422,9,1.8,928,409,8206.58,0,262.0034151235273,0.5287371873855591,4,0,886.57544,360.17734,970.4967,457.96634,8206.58,-36.82445,-77.484,52.62841580978802,115.91304263214096,6.avi
424,9,1.8,897,324,4032.5076,0,0.0,0.5183289647102356,1,0,862.874,294.94354,931.37524,353.81122,4032.5076,0.0,0.0,0.0,0.0,6.avi
418,10,2.0,1250,299,7082.6045,0,187.12523284787105,0.8420253992080688,11,0,1216.7008,247.26942,1284.8029,351.2693,7082.6045,8.79734,157.5342,33.7499535715371,195.07731598876344,6.avi
424,10,2.0,884,367,4154.473,0,226.60440735506856,0.6582223773002625,3,0,850.6051,336.8019,918.4055,398.077,4154.473,-50.376442,171.90456,44.59757522699441,252.8850144638894,6.avi
425,10,2.0,849,316,1965.1674,0,0.0,0.7822316884994507,1,0,827.86755,293.0594,870.68835,338.9522,1965.1674,0.0,0.0,0.0,0.0,6.avi
418,11,2.2,1236,355,9176.348,0,167.89527594841692,0.8274224400520325,13,0,1197.9006,296.5959,1275.324,415.11774,9176.348,-52.351315,253.99551,29.315832246362064,235.7210122907113,6.avi
