tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
3712,3951.672,3140.663,6172.456,1730.888,6172.456,1730.888,5.359,10.719,7.579,0.8,2,10.719,-0.72,1.414
3713,1421.235,361.593,1676.919,1165.55,1676.919,1165.55,32.684,65.368,46.222,0.4,2,65.368,-0.305,1.414
3714,7698.62,2799.401,10449.082,7794.057,10449.082,4852.72,61.911,181.088,103.236,1.4,3,92.866,-0.254,1.667
3716,1849.398,393.0,1571.506,2127.291,2127.291,1571.506,3.285,6.569,4.645,1.2,2,6.569,0.354,1.414
3720,3572.954,545.978,3186.889,3959.019,3959.019,3186.889,19.477,38.953,27.544,0.6,2,38.953,0.242,1.414
3729,4566.265,2902.356,6618.54,2513.99,6618.54,2513.99,9.752,19.503,13.791,0.8,2,19.503,-0.62,1.414
3732,4401.734,4964.861,7912.421,891.047,7912.421,891.047,5.99,11.979,8.471,0.6,2,11.979,-0.887,1.414
3739,3996.125,4437.175,10620.629,1204.181,10620.629,1204.181,79.57,170.19,87.832,1.8,4,106.094,-0.887,1.104
3740,2545.786,1171.972,3374.495,1717.076,3374.495,1717.076,16.978,33.956,24.011,0.4,2,33.956,-0.491,1.414
3743,3583.104,3310.045,5923.659,1242.549,5923.659,1242.549,5.617,11.234,7.944,1.0,2,11.234,-0.79,1.414
3753,2870.434,374.204,3135.036,2605.832,3135.036,2605.832,58.798,117.595,83.153,0.2,2,117.595,-0.169,1.414
3761,2050.206,400.394,2333.327,1767.084,2333.327,1767.084,4.434,8.869,6.271,1.0,2,8.869,-0.243,1.414
3768,4687.187,1619.386,5832.266,3542.109,5832.266,3542.109,12.364,24.729,17.486,0.8,2,24.729,-0.393,1.414
3770,27232.592,31796.534,49716.137,4749.047,49716.137,4749.047,67.638,135.276,95.655,0.2,2,135.276,-0.904,1.414
3777,1818.8,318.227,2012.031,1992.859,2012.031,1451.51,41.656,92.414,46.875,1.0,3,62.485,-0.01,1.125
3780,1742.277,1098.951,2519.353,965.201,2519.353,965.201,10.451,20.903,14.78,0.8,2,20.903,-0.617,1.414
3787,27232.592,31796.534,49716.137,4749.047,49716.137,4749.047,67.638,135.276,95.655,0.2,2,135.276,-0.904,1.414
3788,4687.187,1619.386,5832.266,3542.109,5832.266,3542.109,12.364,24.729,17.486,0.8,2,24.729,-0.393,1.414
3796,1818.8,318.227,2012.031,1992.859,2012.031,1451.51,41.656,92.414,46.875,1.0,3,62.485,-0.01,1.125
3799,1742.277,1098.951,2519.353,965.201,2519.353,965.201,10.451,20.903,14.78,0.8,2,20.903,-0.617,1.414
3805,3258.926,808.373,3830.532,2687.32,3830.532,2687.32,63.522,127.043,89.833,0.2,2,127.043,-0.298,1.414
3809,11151.248,14240.928,1081.392,21221.105,21221.105,1081.392,5.996,11.991,8.479,0.8,2,11.991,18.624,1.414
3817,1647.092,478.633,1818.867,2016.133,2016.133,1106.277,69.508,197.149,110.686,1.4,3,104.262,0.108,1.592
3818,4635.172,4198.45,7603.925,1666.42,7603.925,1666.42,68.713,137.427,97.175,0.2,2,137.427,-0.781,1.414
3821,4243.151,205.133,4098.1,4388.202,4388.202,4098.1,29.997,59.994,42.422,0.4,2,59.994,0.071,1.414
3822,3142.35,1006.568,4303.475,2606.74,4303.475,2516.834,23.437,46.141,23.079,1.6,3,35.156,-0.394,0.985
3823,2360.708,403.58,2646.082,2075.334,2646.082,2075.334,14.667,29.335,20.743,0.6,2,29.335,-0.216,1.414
3825,2512.328,476.515,2849.275,2175.381,2849.275,2175.381,3.519,7.038,4.976,0.6,2,7.038,-0.237,1.414
3847,1563.251,497.559,1915.078,1211.424,1915.078,1211.424,7.066,14.132,9.993,1.0,2,14.132,-0.367,1.414
3848,1564.797,176.178,1440.22,1689.374,1689.374,1440.22,15.391,30.781,21.766,0.6,2,30.781,0.173,1.414
3850,1403.519,230.082,1240.827,1566.212,1566.212,1240.827,6.772,13.544,9.577,0.4,2,13.544,0.262,1.414
3857,3051.08,1504.122,1844.326,2572.702,4736.21,1844.326,25.872,68.538,37.227,1.4,3,38.808,0.395,1.439
3862,2068.653,1549.634,972.896,3164.41,3164.41,972.896,6.169,12.338,8.724,1.0,2,12.338,2.253,1.414
3867,1719.083,420.912,1543.142,1351.148,2320.619,1351.148,44.665,65.242,30.087,1.6,4,59.553,-0.124,0.674
3868,1827.359,598.126,2250.298,1404.419,2250.298,1404.419,9.599,19.198,13.575,0.8,2,19.198,-0.376,1.414
3870,5075.616,4577.169,8312.163,1839.068,8312.163,1839.068,20.999,41.999,29.698,0.4,2,41.999,-0.779,1.414
3872,2269.801,1662.428,3445.315,1094.288,3445.315,1094.288,6.232,12.464,8.813,1.0,2,12.464,-0.682,1.414
3876,1902.102,1026.375,2627.858,1176.345,2627.858,1176.345,16.437,32.873,23.245,0.6,2,32.873,-0.552,1.414
3878,2079.191,476.264,1742.422,2415.961,2415.961,1742.422,80.936,161.872,114.461,0.2,2,161.872,0.387,1.414
3879,2924.794,2094.119,4405.559,1444.028,4405.559,1444.028,36.674,73.349,51.865,0.4,2,73.349,-0.672,1.414
3880,2188.813,1685.951,3380.96,996.666,3380.96,996.666,4.957,9.915,7.011,1.2,2,9.915,-0.705,1.414
3882,2250.626,1161.868,1266.544,1952.968,3532.366,1266.544,55.69,126.554,64.627,0.8,3,83.534,0.542,1.16
3886,1762.435,431.933,2067.858,1457.012,2067.858,1457.012,10.562,21.124,14.937,0.8,2,21.124,-0.295,1.414
3889,1769.742,793.221,937.473,2517.08,2517.08,937.473,39.119,60.634,33.934,1.4,3,58.679,1.685,0.867
3890,2122.955,312.838,2344.164,1901.745,2344.164,1901.745,65.231,130.462,92.251,0.2,2,130.462,-0.189,1.414
3891,1787.946,1134.802,985.519,2590.372,2590.372,985.519,4.767,9.534,6.742,1.0,2,9.534,1.628,1.414
3903,1838.243,1416.216,2839.659,836.828,2839.659,836.828,10.726,21.453,15.169,0.8,2,21.453,-0.705,1.414
3913,1133.116,680.052,652.247,1613.986,1613.986,652.247,21.257,42.513,30.061,0.4,2,42.513,1.475,1.414
3915,2681.653,524.8,3052.743,2310.564,3052.743,2310.564,19.955,39.91,28.221,0.4,2,39.91,-0.243,1.414
3932,2830.589,1186.619,3669.656,1991.523,3669.656,1991.523,61.952,123.904,87.613,0.2,2,123.904,-0.457,1.414
3945,634.743,226.712,474.433,795.053,795.053,474.433,2.905,5.81,4.109,1.2,2,5.81,0.676,1.414
3954,9348.146,12460.491,18159.043,537.248,18159.043,537.248,7.746,15.491,10.954,1.0,2,15.491,-0.97,1.414
3956,706.938,137.892,804.443,609.434,804.443,609.434,3.096,6.193,4.379,1.0,2,6.193,-0.242,1.414
3986,1082.825,303.971,867.885,1297.765,1297.765,867.885,9.693,19.385,13.707,0.6,2,19.385,0.495,1.414
3988,2169.976,1889.359,3505.954,833.997,3505.954,833.997,35.288,70.575,49.904,0.2,2,70.575,-0.762,1.414
3990,1252.819,158.217,1140.942,1364.696,1364.696,1140.942,66.897,133.795,94.607,0.2,2,133.795,0.196,1.414
4004,30953.464,41333.155,1726.51,60180.418,60180.418,1726.51,5.683,11.366,8.037,1.2,2,11.366,33.857,1.414
4006,1299.92,984.437,1996.022,603.817,1996.022,603.817,8.432,16.864,11.924,0.8,2,16.864,-0.697,1.414
4014,39601.549,27682.222,59175.836,20027.262,59175.836,20027.262,131.998,263.995,186.673,0.2,2,263.995,-0.662,1.414
4022,1999.043,1762.947,3245.636,752.451,3245.636,752.451,20.054,40.107,28.36,0.4,2,40.107,-0.768,1.414
4023,2772.198,1585.097,1651.365,3893.031,3893.031,1651.365,33.533,67.067,47.424,0.4,2,67.067,1.357,1.414
4031,31211.96,41698.723,1726.51,60697.41,60697.41,1726.51,5.777,11.555,8.171,1.2,2,11.555,34.156,1.414
4033,1299.92,984.437,1996.022,603.817,1996.022,603.817,8.432,16.864,11.924,0.8,2,16.864,-0.697,1.414
4041,39699.006,27793.46,59351.95,20046.062,59351.95,20046.062,132.187,264.373,186.94,0.2,2,264.373,-0.662,1.414
4048,4088.852,488.5,4434.274,3743.43,4434.274,3743.43,8.334,16.668,11.786,1.0,2,16.668,-0.156,1.414
4049,1999.043,1762.947,3245.636,752.451,3245.636,752.451,20.054,40.107,28.36,0.4,2,40.107,-0.768,1.414
4050,2136.981,1570.595,1651.365,866.546,3893.031,866.546,38.931,67.067,34.812,1.0,3,58.396,-0.475,0.894
4067,2107.846,1183.98,1270.645,2945.046,2945.046,1270.645,4.82,9.641,6.817,1.2,2,9.641,1.318,1.414
4072,1448.35,275.493,1253.547,1643.153,1643.153,1253.547,5.833,11.666,8.249,0.4,2,11.666,0.311,1.414
4081,42165.117,23708.119,53253.324,7144.793,59155.125,7144.793,73.214,136.539,56.452,1.4,4,97.618,-0.866,0.771
4086,20092.182,26763.343,39016.723,1167.641,39016.723,1167.641,7.787,15.574,11.013,1.0,2,15.574,-0.97,1.414
4099,273.18,13.225,263.062,301.307,301.307,261.835,65.503,73.358,17.941,3.0,16,69.87,0.145,0.274
4100,177.335,12.124,171.522,205.422,205.422,165.818,59.379,68.977,17.638,2.6,14,63.947,0.198,0.297
4101,122.793,5.681,120.273,131.472,131.472,116.457,57.639,70.743,25.957,1.2,7,67.246,0.093,0.45
4102,136.25,6.645,131.707,129.499,143.008,129.499,45.218,65.369,30.888,0.6,4,60.29,-0.017,0.683
4131,295.418,78.889,307.46,592.595,592.595,260.905,58.988,72.593,16.107,3.6,17,62.675,0.927,0.273
4132,373.474,9.984,388.696,392.951,392.951,358.422,67.025,82.201,19.821,2.8,15,71.813,0.011,0.296
4164,423.266,79.325,202.864,483.04,483.04,202.864,58.807,68.967,20.746,2.0,11,64.687,1.381,0.353
4165,246.834,18.231,238.155,277.853,277.853,234.669,63.649,84.922,36.494,0.8,5,79.561,0.167,0.573
4170,378.591,36.405,464.148,348.295,464.148,347.479,62.696,75.919,24.139,1.6,9,70.533,-0.25,0.385
4189,616.842,332.264,851.788,381.895,851.788,381.895,19.479,38.958,27.547,0.4,2,38.958,-0.552,1.414
4194,590.756,185.708,722.072,459.44,722.072,459.44,3.03,6.059,4.285,1.2,2,6.059,-0.364,1.414
4196,625.921,86.983,564.415,687.428,687.428,564.415,4.122,8.244,5.829,0.8,2,8.244,0.218,1.414
4198,957.661,76.581,937.636,893.082,1042.264,893.082,15.257,32.814,16.527,1.4,3,22.885,-0.048,1.083
4205,984.651,88.928,1047.533,921.77,1047.533,921.77,6.145,12.291,8.691,0.8,2,12.291,-0.12,1.414
4227,935.176,204.118,790.843,1079.509,1079.509,790.843,6.457,12.913,9.131,0.8,2,12.913,0.365,1.414
4231,506.285,91.707,441.439,571.132,571.132,441.439,7.195,14.39,10.176,0.4,2,14.39,0.294,1.414
4266,401.448,234.342,567.153,235.743,567.153,235.743,6.072,12.144,8.587,1.2,2,12.144,-0.584,1.414
4286,883.341,65.182,929.432,837.251,929.432,837.251,5.625,11.251,7.956,1.0,2,11.251,-0.099,1.414
4310,666.63,419.413,370.06,963.2,963.2,370.06,9.734,19.467,13.766,0.6,2,19.467,1.603,1.414
4332,497.548,14.034,487.624,507.471,507.471,487.624,5.941,11.883,8.403,1.2,2,11.883,0.041,1.414
4356,457.549,261.468,642.434,272.663,642.434,272.663,2.277,4.553,3.22,1.2,2,4.553,-0.576,1.414
4366,559.835,268.999,750.047,369.624,750.047,369.624,4.47,8.939,6.321,1.0,2,8.939,-0.507,1.414
4409,437.875,42.895,407.544,468.207,468.207,407.544,3.659,7.318,5.175,1.2,2,7.318,0.149,1.414
4417,532.55,198.287,339.919,736.046,736.046,339.919,24.446,64.483,34.955,1.0,3,36.669,1.165,1.43
4468,915.761,125.498,1004.501,827.02,1004.501,827.02,38.692,77.384,54.718,0.2,2,77.384,-0.177,1.414
4470,911.992,13.862,902.19,921.793,921.793,902.19,36.562,73.124,51.706,0.2,2,73.124,0.022,1.414
4477,938.783,645.145,482.596,1394.97,1394.97,482.596,7.42,14.839,10.493,0.6,2,14.839,1.891,1.414
4483,508.152,62.334,464.075,552.229,552.229,464.075,5.909,11.819,8.357,1.2,2,11.819,0.19,1.414
4496,900.859,312.7,679.747,1121.971,1121.971,679.747,20.146,40.292,28.491,0.4,2,40.292,0.651,1.414
4510,582.293,119.623,559.06,711.828,711.828,475.991,15.046,36.642,19.179,1.4,3,22.569,0.273,1.275
4512,588.478,58.941,630.155,546.8,630.155,546.8,1.13,2.26,1.598,0.8,2,2.26,-0.132,1.414
4528,700.328,272.803,507.427,893.229,893.229,507.427,2.116,4.232,2.993,0.8,2,4.232,0.76,1.414
4531,732.89,298.594,475.691,662.629,1060.349,475.691,31.321,51.792,27.548,1.6,3,46.982,0.393,0.88
4548,1091.649,428.808,1394.862,788.436,1394.862,788.436,5.102,10.204,7.215,1.0,2,10.204,-0.435,1.414
4555,566.531,35.11,582.5,647.31,647.31,537.652,166.165,220.718,70.113,1.4,8,189.902,0.111,0.422
4556,478.171,15.129,506.818,469.365,506.818,458.929,146.694,179.836,60.198,1.4,8,167.65,-0.074,0.41
4557,198.282,5.196,206.167,199.664,206.167,193.587,126.053,165.375,71.366,0.8,5,157.566,-0.032,0.566
4584,350.684,168.378,231.622,469.745,469.745,231.622,1.978,3.955,2.797,1.2,2,3.955,1.028,1.414
4596,711.851,210.604,860.771,562.932,860.771,562.932,9.277,18.554,13.12,0.4,2,18.554,-0.346,1.414
4606,1108.603,528.453,734.93,1482.275,1482.275,734.93,12.932,25.864,18.288,0.6,2,25.864,1.017,1.414
4614,564.358,41.965,594.032,534.685,594.032,534.685,5.684,11.367,8.038,0.6,2,11.367,-0.1,1.414
4615,778.025,68.504,826.464,729.585,826.464,729.585,2.47,4.94,3.493,1.2,2,4.94,-0.117,1.414
4634,659.357,299.601,871.207,447.508,871.207,447.508,14.096,28.192,19.935,0.4,2,28.192,-0.486,1.414
4757,1854.611,1703.285,650.206,3059.015,3059.015,650.206,4.307,8.613,6.09,1.0,2,8.613,3.705,1.414
4772,772.54,776.958,1321.932,223.148,1321.932,223.148,2.962,5.924,4.189,1.2,2,5.924,-0.831,1.414
4777,558.889,195.298,696.985,420.792,696.985,420.792,31.377,62.754,44.374,0.2,2,62.754,-0.396,1.414
4830,892.369,447.599,1208.869,575.869,1208.869,575.869,30.057,60.114,42.507,0.2,2,60.114,-0.524,1.414
4833,535.369,237.128,367.695,703.044,703.044,367.695,2.402,4.804,3.397,1.0,2,4.804,0.912,1.414
4835,513.312,339.351,273.355,753.27,753.27,273.355,4.563,9.126,6.453,0.8,2,9.126,1.756,1.414
4841,501.973,351.089,253.715,750.23,750.23,253.715,5.318,10.637,7.521,0.8,2,10.637,1.957,1.414
4863,876.868,907.885,1518.84,234.896,1518.84,234.896,65.195,130.39,92.2,0.2,2,130.39,-0.845,1.414
4864,940.298,942.318,1606.618,273.979,1606.618,273.979,8.15,16.3,11.526,0.4,2,16.3,-0.829,1.414
4890,1474.876,1392.923,2459.821,489.931,2459.821,489.931,7.932,15.864,11.217,0.8,2,15.864,-0.801,1.414
4895,1188.961,606.305,1617.683,760.239,1617.683,760.239,5.706,11.412,8.07,0.8,2,11.412,-0.53,1.414
4903,1204.225,581.837,1615.646,792.804,1615.646,792.804,4.131,8.261,5.842,1.0,2,8.261,-0.509,1.414
4906,2465.783,2530.756,4255.297,676.268,4255.297,676.268,11.991,23.982,16.958,0.8,2,23.982,-0.841,1.414
4928,1693.426,886.834,2320.512,1066.339,2320.512,1066.339,4.259,8.517,6.023,1.0,2,8.517,-0.54,1.414
4930,1470.304,701.058,2201.785,804.259,2201.785,804.259,46.524,70.443,40.297,1.6,3,69.787,-0.635,0.866
4936,1189.527,780.79,1573.935,1703.586,1703.586,291.061,7.632,13.25,6.851,1.2,3,11.448,0.082,0.898
4943,830.131,234.849,996.194,664.067,996.194,664.067,4.585,9.17,6.484,1.0,2,9.17,-0.333,1.414
4954,828.811,543.597,444.43,1213.193,1213.193,444.43,24.392,48.784,34.496,0.4,2,48.784,1.73,1.414
4956,1707.555,1115.864,918.52,2496.59,2496.59,918.52,19.791,39.582,27.989,0.6,2,39.582,1.718,1.414
4962,1518.794,1820.867,2806.341,231.246,2806.341,231.246,5.982,11.963,8.459,1.0,2,11.963,-0.918,1.414
4964,872.529,92.771,806.931,938.128,938.128,806.931,5.0,10.0,7.071,0.8,2,10.0,0.163,1.414
4969,2554.23,794.613,1992.354,3116.107,3116.107,1992.354,1.766,3.531,2.497,1.2,2,3.531,0.564,1.414
4990,2103.428,756.687,1568.369,2638.486,2638.486,1568.369,18.027,36.054,25.494,0.6,2,36.054,0.682,1.414
4999,876.23,505.407,1233.607,518.853,1233.607,518.853,1.782,3.563,2.52,1.0,2,3.563,-0.579,1.414
5017,601.971,84.92,662.019,541.924,662.019,541.924,31.556,63.113,44.628,0.2,2,63.113,-0.181,1.414
5019,549.894,163.69,434.147,665.64,665.64,434.147,4.352,8.704,6.154,0.8,2,8.704,0.533,1.414
5027,1167.201,1111.947,380.936,1953.467,1953.467,380.936,32.435,64.869,45.869,0.4,2,64.869,4.128,1.414
5033,800.049,321.274,1027.224,572.874,1027.224,572.874,11.677,23.354,16.514,0.6,2,23.354,-0.442,1.414
5035,598.519,74.088,650.908,546.131,650.908,546.131,2.695,5.39,3.811,0.8,2,5.39,-0.161,1.414
5058,583.033,69.528,533.869,632.197,632.197,533.869,14.005,28.01,19.806,0.6,2,28.01,0.184,1.414
5071,1327.291,950.852,985.601,594.501,2401.771,594.501,101.358,181.697,92.654,0.6,3,152.037,-0.397,0.914
5077,977.311,924.335,1630.915,323.707,1630.915,323.707,12.399,24.797,17.534,0.6,2,24.797,-0.802,1.414
5092,1200.075,646.99,1905.199,1061.281,1905.199,633.745,12.921,30.423,15.72,1.6,3,19.382,-0.443,1.217
5100,875.476,6.353,870.984,879.969,879.969,870.984,1.998,3.997,2.826,1.0,2,3.997,0.01,1.414
5118,316.898,116.725,234.361,399.435,399.435,234.361,5.107,10.214,7.222,0.6,2,10.214,0.704,1.414
