tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,source_video
7701,0,0.0,1255,900,444.00323,0,0.0,1.avi
7702,0,0.0,856,230,431.4275,0,0.0,1.avi
7703,2,0.4,1116,23,699.10974,0,0.0,1.avi
7704,2,0.4,1048,1007,436.3818,0,0.0,1.avi
7705,2,0.4,1174,122,508.62402,0,0.0,1.avi
7706,3,0.6,357,827,428.50958,0,0.0,1.avi
7707,3,0.6,358,950,564.21344,0,0.0,1.avi
7708,3,0.6,929,1017,311.22696,0,0.0,1.avi
7709,6,1.2,305,61,271.75565,0,0.0,1.avi
7710,10,2.0,686,928,965.6306,0,0.0,2.avi
7711,11,2.2,481,814,959.3467,0,0.0,2.avi
7712,0,0.0,661,373,582.43,0,0.0,3.avi
7713,2,0.4,569,556,593.3365,0,0.0,3.avi
7714,3,0.6,385,484,599.8941,0,0.0,3.avi
7715,3,0.6,506,754,498.83853,0,0.0,3.avi
7716,4,0.8,311,677,452.43814,0,0.0,3.avi
7717,4,0.8,1173,165,950.84155,0,0.0,3.avi
7718,5,1.0,999,77,668.6571,0,0.0,3.avi
7719,8,1.6,508,1019,202.15028,0,0.0,3.avi
7720,9,1.8,991,933,354.9763,0,0.0,3.avi
7721,9,1.8,277,241,1025.723,0,0.0,3.avi
7722,9,1.8,1125,40,488.89078,0,0.0,3.avi
7723,10,2.0,1084,990,666.7736,0,0.0,3.avi
7724,10,2.0,931,763,486.4021,0,0.0,3.avi
7725,10,2.0,91,193,964.14374,0,0.0,3.avi
7726,11,2.2,742,681,471.99045,0,0.0,3.avi
7727,11,2.2,864,628,1376.9474,0,0.0,3.avi
7728,12,2.4,681,602,1227.1493,0,0.0,3.avi
7729,13,2.6,1222,542,926.92505,0,0.0,3.avi
7730,15,3.0,1000,221,670.8861,0,0.0,3.avi
7731,15,3.0,911,940,661.8809,0,0.0,3.avi
7732,16,3.2,710,845,629.05444,0,0.0,3.avi
7733,16,3.2,1174,697,528.8835,0,0.0,3.avi
7734,16,3.2,767,764,670.97614,0,0.0,3.avi
7735,17,3.4,557,657,609.80615,0,0.0,3.avi
7736,17,3.4,506,748,664.90857,0,0.0,3.avi
7737,17,3.4,677,373,869.4597,0,0.0,3.avi
7738,17,3.4,974,589,535.2419,0,0.0,3.avi
7739,2,0.4,737,8,451.3086,0,0.0,4.avi
7740,2,0.4,481,25,627.63275,0,0.0,4.avi
7741,3,0.6,414,84,626.7365,0,0.0,4.avi
7742,4,0.8,348,142,624.74335,0,0.0,4.avi
7743,4,0.8,763,452,995.79266,0,0.0,4.avi
7744,4,0.8,1261,646,620.64453,0,0.0,4.avi
7745,5,1.0,280,201,640.83185,0,0.0,4.avi
7746,5,1.0,650,482,992.27875,0,0.0,4.avi
7747,5,1.0,1205,701,644.7687,0,0.0,4.avi
7748,6,1.2,661,317,3801.4514,0,0.0,4.avi
7749,6,1.2,1149,755,612.6191,0,0.0,4.avi
7750,6,1.2,213,259,622.18036,0,0.0,4.avi
7751,7,1.4,1092,808,606.7214,0,0.0,4.avi
7752,8,1.6,1034,861,603.60535,0,0.0,4.avi
7753,8,1.6,871,676,573.6935,0,0.0,4.avi
7754,9,1.8,761,717,567.2537,0,0.0,4.avi
7755,9,1.8,975,911,582.24725,0,0.0,4.avi
7756,10,2.0,455,56,988.5772,0,0.0,4.avi
7757,10,2.0,917,961,580.7952,0,0.0,4.avi
7758,10,2.0,656,757,577.8699,0,0.0,4.avi
7759,11,2.2,1217,628,996.8238,0,0.0,4.avi
7760,11,2.2,856,1009,585.80963,0,0.0,4.avi
7761,11,2.2,383,89,976.7604,0,0.0,4.avi
7762,11,2.2,22,720,768.16974,0,0.0,4.avi
7763,12,2.4,1141,649,1094.8008,0,0.0,4.avi
7764,14,2.8,807,290,1027.3138,0,0.0,4.avi
7765,14,2.8,345,656,862.2804,0,0.0,4.avi
7766,14,2.8,601,922,699.8296,0,0.0,4.avi
7767,0,0.0,835,947,1273.6151,0,0.0,5.avi
7768,0,0.0,544,219,1022.74243,0,0.0,5.avi
7769,0,0.0,26,459,2167.2578,0,0.0,5.avi
7770,0,0.0,1056,409,3736.8997,0,0.0,5.avi
7771,0,0.0,1153,13,886.63904,0,0.0,5.avi
7772,0,0.0,815,370,3191.1467,0,0.0,5.avi
7773,0,0.0,626,486,909.91425,0,0.0,5.avi
7774,0,0.0,1256,945,2958.468,0,0.0,5.avi
7775,1,0.2,331,138,5025.62,0,0.0,5.avi
7776,1,0.2,1203,543,821.9861,0,0.0,5.avi
7777,1,0.2,298,51,996.95465,0,0.0,5.avi
7778,1,0.2,647,691,1120.9598,0,0.0,5.avi
7779,1,0.2,955,537,907.1265,0,0.0,5.avi
7780,1,0.2,1013,11,1109.5361,0,0.0,5.avi
7781,1,0.2,206,425,1042.8541,0,0.0,5.avi
7782,1,0.2,24,255,947.9229,0,0.0,5.avi
7783,2,0.4,556,631,5097.388,0,0.0,5.avi
7784,2,0.4,472,33,2364.963,0,0.0,5.avi
7785,2,0.4,970,281,1262.4204,0,0.0,5.avi
7786,2,0.4,471,110,881.1756,0,0.0,5.avi
7787,2,0.4,217,137,2604.7913,0,0.0,5.avi
7788,2,0.4,1210,1017,514.73914,0,0.0,5.avi
7789,2,0.4,975,391,2208.1313,0,0.0,5.avi
7790,2,0.4,483,188,659.2963,0,0.0,5.avi
7791,2,0.4,682,76,2628.4275,0,0.0,5.avi
7768,3,0.6,558,226,2234.832,0,79.91998147973325,5.avi
7792,3,0.6,610,334,3922.2231,0,0.0,5.avi
7793,3,0.6,746,957,2090.366,0,0.0,5.avi
7794,3,0.6,796,87,2914.9836,0,0.0,5.avi
7795,3,0.6,512,408,927.5025,0,0.0,5.avi
7796,3,0.6,338,764,1422.5049,0,0.0,5.avi
7797,3,0.6,837,284,1148.2493,0,0.0,5.avi
7798,3,0.6,39,863,1597.3923,0,0.0,5.avi
7799,3,0.6,119,909,1469.4808,0,0.0,5.avi
7800,3,0.6,78,138,1702.4993,0,0.0,5.avi
7801,3,0.6,1268,376,1121.1819,0,0.0,5.avi
7802,3,0.6,257,63,2321.3186,0,0.0,5.avi
7783,4,0.8,561,619,990.0415,0,66.98460696805671,5.avi
7803,4,0.8,117,692,861.7076,0,0.0,5.avi
7804,4,0.8,476,242,1457.17,0,0.0,5.avi
7805,4,0.8,257,565,1045.2874,0,0.0,5.avi
7806,4,0.8,478,140,1015.1736,0,0.0,5.avi
7807,4,0.8,920,314,1978.5576,0,0.0,5.avi
7808,4,0.8,129,322,1923.4479,0,0.0,5.avi
7809,4,0.8,59,731,938.1922,0,0.0,5.avi
7810,4,0.8,1181,188,3785.839,0,0.0,5.avi
7811,4,0.8,690,906,1071.1038,0,0.0,5.avi
7812,4,0.8,1040,353,1575.0299,0,0.0,5.avi
7813,4,0.8,1201,51,1734.9803,0,0.0,5.avi
7768,5,1.0,601,255,1439.8285,0,219.31105312915707,5.avi
7769,5,1.0,35,502,3674.276,0,219.72630464334435,5.avi
7787,5,1.0,187,173,4361.553,0,232.34651439351768,5.avi
7801,5,1.0,1259,367,878.8551,0,63.784872494582174,5.avi
7814,5,1.0,245,778,2981.0469,0,0.0,5.avi
7815,5,1.0,741,736,1075.582,0,0.0,5.avi
7816,5,1.0,423,293,2296.4783,0,0.0,5.avi
7817,5,1.0,1133,365,772.9279,0,0.0,5.avi
7818,5,1.0,536,81,1206.729,0,0.0,5.avi
7819,5,1.0,907,993,2576.2134,0,0.0,5.avi
7772,6,1.2,773,363,3357.0044,0,216.7758232439808,5.avi
7774,6,1.2,1226,906,1035.1621,0,249.50153471586023,5.avi
7820,6,1.2,697,627,2792.5745,0,0.0,5.avi
7821,6,1.2,1216,856,1724.2731,0,0.0,5.avi
7822,6,1.2,975,922,1747.2358,0,0.0,5.avi
7823,6,1.2,960,109,961.1869,0,0.0,5.avi
7824,6,1.2,870,581,727.63983,0,0.0,5.avi
7825,6,1.2,179,279,658.6973,0,0.0,5.avi
7826,6,1.2,1162,536,900.1573,0,0.0,5.avi
7789,7,1.4,942,379,1454.5433,0,172.83831311594625,5.avi
7821,7,1.4,1190,832,5532.0894,0,180.23758003339205,5.avi
7827,7,1.4,884,44,1789.2247,0,0.0,5.avi
7828,7,1.4,569,445,2029.3751,0,0.0,5.avi
7829,7,1.4,381,944,1284.6548,0,0.0,5.avi
7830,7,1.4,556,918,3046.1245,0,0.0,5.avi
7831,7,1.4,291,940,827.2601,0,0.0,5.avi
7796,8,1.6,353,749,1134.5211,0,107.06721382126383,5.avi
7823,8,1.6,937,96,487.12585,0,133.22336896604577,5.avi
7832,8,1.6,507,1010,1903.7604,0,0.0,5.avi
7833,8,1.6,217,938,990.63354,0,0.0,5.avi
7834,8,1.6,316,363,2644.4048,0,0.0,5.avi
7835,8,1.6,1116,98,2106.9558,0,0.0,5.avi
7769,9,1.8,31,491,537.792,0,207.8886885439051,5.avi
7795,9,1.8,502,390,1876.0718,0,105.94007580329964,5.avi
7801,9,1.8,1253,340,1780.9086,0,115.45534425172764,5.avi
7810,9,1.8,1220,214,1951.5721,0,235.1261449711868,5.avi
7812,9,1.8,1023,342,1712.2166,0,99.4604132343284,5.avi
7826,9,1.8,1152,558,1062.2426,0,120.46253257105856,5.avi
7830,9,1.8,585,934,1984.6641,0,166.21834930637922,5.avi
7831,9,1.8,295,936,532.7709,0,25.466527860643065,5.avi
7836,9,1.8,293,880,675.7755,0,0.0,5.avi
7837,9,1.8,971,492,530.51575,0,0.0,5.avi
7838,9,1.8,1115,295,640.7244,0,0.0,5.avi
7839,9,1.8,1078,197,2107.9702,0,0.0,5.avi
7840,9,1.8,1200,558,647.0045,0,0.0,5.avi
7841,9,1.8,256,403,489.93973,0,0.0,5.avi
7832,10,2.0,475,1019,241.60559,0,169.0226094797376,5.avi
7837,10,2.0,1004,510,6264.682,0,188.0844672800201,5.avi
7842,10,2.0,869,521,1353.6403,0,0.0,5.avi
7843,10,2.0,121,936,1254.2535,0,0.0,5.avi
7844,10,2.0,128,118,1784.8738,0,0.0,5.avi
7845,10,2.0,816,829,527.51605,0,0.0,5.avi
7846,10,2.0,415,522,601.6114,0,0.0,5.avi
7847,10,2.0,1068,40,508.5613,0,0.0,5.avi
7848,10,2.0,416,162,548.1449,0,0.0,5.avi
7849,10,2.0,297,70,1020.5966,0,0.0,5.avi
7846,11,2.2,433,495,1158.7346,0,160.20052050990876,5.avi
7850,11,2.2,560,274,508.03992,0,0.0,5.avi
7851,11,2.2,1106,760,1121.6759,0,0.0,5.avi
7852,11,2.2,205,294,525.061,0,0.0,5.avi
7853,12,2.4,533,751,1091.7169,0,0.0,5.avi
7854,12,2.4,486,783,1450.9849,0,0.0,5.avi
7828,13,2.6,594,478,2338.5325,0,208.7361644620267,5.avi
7855,13,2.6,768,803,846.94147,0,0.0,5.avi
7856,13,2.6,661,943,3545.0225,0,0.0,5.avi
7857,13,2.6,599,619,547.142,0,0.0,5.avi
7834,14,2.8,339,324,1872.6816,0,225.2385275519906,5.avi
7858,14,2.8,753,933,1608.8165,0,0.0,5.avi
7859,14,2.8,755,32,1384.558,0,0.0,5.avi
7860,14,2.8,638,267,2634.667,0,0.0,5.avi
7861,14,2.8,121,251,473.49115,0,0.0,5.avi
7862,14,2.8,1015,397,2811.8398,0,0.0,5.avi
7801,15,3.0,1204,300,939.8989,0,233.67300808414063,5.avi
7826,15,3.0,1133,654,475.11658,0,118.51904333444558,5.avi
7851,15,3.0,1135,761,980.81104,0,141.2035392416614,5.avi
7863,15,3.0,937,556,1078.03,0,0.0,5.avi
7864,15,3.0,1104,976,1357.7395,0,0.0,5.avi
7865,15,3.0,1144,136,1293.3799,0,0.0,5.avi
7866,15,3.0,114,189,964.5171,0,0.0,5.avi
7867,15,3.0,676,418,2396.1575,0,0.0,5.avi
