tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle,source_video
1489,0,0.0,266,211,10058.68,0,0.0,0.9108125567436218,1,0,216.02716,161.74228,316.3991,261.95633,10058.68,0.0,0.0,0.0,0.0,2.avi
1489,1,0.2,271,200,10953.602,0,63.62531963572096,0.922332227230072,3,0,218.85199,148.43628,324.19873,252.41296,10953.602,21.20646,-45.607494,12.779674830671206,68.00234623273548,2.avi
1489,2,0.4,258,192,10815.293,0,90.52331656602506,0.9323112964630128,5,0,206.37653,140.5188,310.49994,244.38873,10815.293,-58.142654,-40.33851,17.78032472664177,182.24623292803537,2.avi
1489,3,0.6,254,183,10798.282,0,42.21866386090417,0.931529462337494,7,0,202.41489,131.32901,306.21487,235.3587,10798.282,-29.361753,-44.33516,7.322668488436671,10.910991376908155,2.avi
1489,4,0.8,250,171,10229.802,0,21.26748832605349,0.934627890586853,9,0,200.47015,120.82356,301.2334,222.34673,10229.802,-20.114082,-55.434593,3.809722627604482,65.86970126583458,2.avi
1489,5,1.0,260,161,10179.297,0,79.80836482858298,0.9270157217979432,11,0,210.9306,110.18918,310.93475,211.97794,10179.297,34.136864,-53.183094,13.180574887679136,357.8182853709844,2.avi
1489,6,1.2,299,158,9838.378,0,187.14636499724003,0.9218018651008606,13,0,250.81374,108.71271,348.66763,209.25421,9838.378,157.13594,-20.35128,32.140064095509594,346.4081209223873,2.avi
1489,7,1.4,321,162,10156.707,0,71.61073789307963,0.9334073066711426,15,0,271.4682,111.7522,371.00372,213.79321,10156.707,118.93837,9.875891,12.393883468840876,214.87566855514245,2.avi
1489,8,1.6,330,169,11126.605,0,85.47929311826041,0.9368618726730348,17,0,278.5567,116.58951,383.02338,223.09814,11126.605,64.19665,29.474651,15.613766645331404,195.80305374010192,2.avi
1489,9,1.8,337,177,11426.113,0,36.99391444762541,0.9272763133049012,19,0,283.64923,123.77521,390.8058,230.40527,11426.113,39.575455,34.672382,6.748274446923689,190.77186825679823,2.avi
1489,10,2.0,338,185,11029.885,0,37.87505578779174,0.9208640456199646,21,0,285.50363,133.41695,391.65683,237.32228,11029.885,14.336807,39.844788,7.2088855439111,187.775314400834,2.avi
1489,11,2.2,325,195,10699.124,0,88.93654077558897,0.9288488030433656,23,0,273.74524,144.10376,377.96997,246.75812,10699.124,-45.62164,47.891888,16.531301056292282,185.76805738064715,2.avi
1489,12,2.4,323,213,10097.76,0,60.022399284052206,0.9118101596832277,25,0,272.89227,163.29825,374.00598,263.1636,10097.76,-19.79282,79.51177,10.154924826549497,308.105526013125,2.avi
1489,13,2.6,326,239,10587.801,0,70.65998297527936,0.9156871438026428,27,0,274.60583,188.31139,377.46033,291.25098,10587.801,5.369337,120.463135,11.82053440943685,303.4142456560543,2.avi
