tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed,source_video
3097,14,2.8,601,922,699.8296,0,0.0,4.avi
3098,0,0.0,835,947,1273.6151,0,0.0,5.avi
3099,0,0.0,544,219,1022.74243,0,0.0,5.avi
3100,0,0.0,26,459,2167.2578,0,0.0,5.avi
3101,0,0.0,1056,409,3736.8997,0,0.0,5.avi
3102,0,0.0,1153,13,886.63904,0,0.0,5.avi
3103,1,0.2,331,138,5025.62,0,0.0,5.avi
3104,1,0.2,1203,543,821.9861,0,0.0,5.avi
3105,1,0.2,298,51,996.95465,0,0.0,5.avi
3106,1,0.2,647,691,1120.9598,0,0.0,5.avi
3107,2,0.4,556,631,5097.388,0,0.0,5.avi
3108,2,0.4,472,33,2364.963,0,0.0,5.avi
3109,2,0.4,970,281,1262.4204,0,0.0,5.avi
3110,2,0.4,471,110,881.1756,0,0.0,5.avi
3111,2,0.4,217,137,2604.7913,0,0.0,5.avi
3112,2,0.4,1210,1017,514.73914,0,0.0,5.avi
3113,2,0.4,975,391,2208.1313,0,0.0,5.avi
3099,3,0.6,558,226,2234.832,0,13.470841743206243,5.avi
3114,3,0.6,610,334,3922.2231,0,0.0,5.avi
3115,3,0.6,746,957,2090.366,0,0.0,5.avi
3116,3,0.6,796,87,2914.9836,0,0.0,5.avi
3117,3,0.6,512,408,927.5025,0,0.0,5.avi
3118,3,0.6,338,764,1422.5049,0,0.0,5.avi
3119,3,0.6,837,284,1148.2493,0,0.0,5.avi
3120,3,0.6,39,863,1597.3923,0,0.0,5.avi
3121,3,0.6,119,909,1469.4808,0,0.0,5.avi
3122,3,0.6,78,138,1702.4993,0,0.0,5.avi
3123,3,0.6,1268,376,1121.1819,0,0.0,5.avi
3107,4,0.8,561,619,990.0415,0,21.93316764111918,5.avi
3124,4,0.8,117,692,861.7076,0,0.0,5.avi
3125,4,0.8,476,242,1457.17,0,0.0,5.avi
3126,4,0.8,257,565,1045.2874,0,0.0,5.avi
3127,4,0.8,478,140,1015.1736,0,0.0,5.avi
3128,4,0.8,920,314,1978.5576,0,0.0,5.avi
3129,4,0.8,129,322,1923.4479,0,0.0,5.avi
3130,4,0.8,59,731,938.1922,0,0.0,5.avi
3131,4,0.8,1181,188,3785.839,0,0.0,5.avi
3132,4,0.8,690,906,1071.1038,0,0.0,5.avi
3133,4,0.8,1040,353,1575.0299,0,0.0,5.avi
3099,5,1.0,601,255,1439.8285,0,91.7302324584158,5.avi
3100,5,1.0,35,502,3674.276,0,15.087739810128122,5.avi
3111,5,1.0,187,173,4361.553,0,39.162961440985605,5.avi
3123,5,1.0,1259,367,878.8551,0,20.885460339989667,5.avi
3134,5,1.0,245,778,2981.0469,0,0.0,5.avi
3135,5,1.0,741,736,1075.582,0,0.0,5.avi
3136,5,1.0,423,293,2296.4783,0,0.0,5.avi
3137,5,1.0,1133,365,772.9279,0,0.0,5.avi
3138,5,1.0,536,81,1206.729,0,0.0,5.avi
3139,6,1.2,697,627,2792.5745,0,0.0,5.avi
3140,6,1.2,773,363,3357.0874,0,0.0,5.avi
3141,6,1.2,1216,856,1724.2731,0,0.0,5.avi
3142,6,1.2,975,922,1747.2358,0,0.0,5.avi
3143,6,1.2,960,109,961.1869,0,0.0,5.avi
3144,6,1.2,870,581,727.63983,0,0.0,5.avi
3145,6,1.2,1226,906,1034.1982,0,0.0,5.avi
3113,7,1.4,942,379,1454.5433,0,11.86812609438354,5.avi
3141,7,1.4,1190,832,5532.0894,0,142.48030291499944,5.avi
3146,7,1.4,884,44,1789.2247,0,0.0,5.avi
3147,7,1.4,569,445,2029.3751,0,0.0,5.avi
3148,7,1.4,381,944,1284.6548,0,0.0,5.avi
3149,7,1.4,556,918,3046.1245,0,0.0,5.avi
3118,8,1.6,353,749,1134.5211,0,7.351883689682603,5.avi
3143,8,1.6,937,96,487.12585,0,43.62211778623603,5.avi
3150,8,1.6,507,1010,1903.7604,0,0.0,5.avi
3151,8,1.6,217,938,990.63354,0,0.0,5.avi
3152,8,1.6,316,363,2644.4048,0,0.0,5.avi
3153,8,1.6,1116,98,2106.9558,0,0.0,5.avi
3100,9,1.8,31,491,537.792,0,9.251975183700218,5.avi
3117,9,1.8,502,390,1876.0718,0,5.226841666801708,5.avi
3123,9,1.8,1253,340,1780.9086,0,13.717600989396685,5.avi
3131,9,1.8,1220,214,1951.5721,0,16.145186688999797,5.avi
3133,9,1.8,1023,342,1712.2166,0,6.829554497639687,5.avi
3149,9,1.8,585,934,1984.6641,0,54.42586521762883,5.avi
3154,9,1.8,1152,558,1063.2504,0,0.0,5.avi
3155,9,1.8,293,880,675.7755,0,0.0,5.avi
3156,9,1.8,971,492,530.51575,0,0.0,5.avi
3157,9,1.8,1115,295,640.7244,0,0.0,5.avi
3150,10,2.0,475,1019,241.60559,0,55.34407643890175,5.avi
3156,10,2.0,1004,510,6264.682,0,148.6833818786585,5.avi
3158,10,2.0,869,521,1353.6403,0,0.0,5.avi
3159,10,2.0,121,936,1254.2535,0,0.0,5.avi
3160,10,2.0,128,118,1784.8738,0,0.0,5.avi
3161,10,2.0,816,829,527.51605,0,0.0,5.avi
3162,10,2.0,415,522,601.6114,0,0.0,5.avi
3163,10,2.0,1068,40,508.5613,0,0.0,5.avi
3162,11,2.2,433,495,1158.7346,0,126.64073199409422,5.avi
3164,11,2.2,560,274,508.03992,0,0.0,5.avi
3165,11,2.2,1106,760,1121.6759,0,0.0,5.avi
3147,13,2.6,594,478,2338.5325,0,10.29856532206652,5.avi
3166,13,2.6,768,803,846.94147,0,0.0,5.avi
3167,13,2.6,661,943,3545.0225,0,0.0,5.avi
3168,13,2.6,599,619,547.142,0,0.0,5.avi
3152,14,2.8,339,324,1872.6816,0,11.112755369807244,5.avi
3169,14,2.8,753,933,1608.8165,0,0.0,5.avi
3170,14,2.8,755,32,1384.558,0,0.0,5.avi
3171,14,2.8,638,267,2634.667,0,0.0,5.avi
3172,14,2.8,121,251,473.49115,0,0.0,5.avi
3173,14,2.8,1015,397,2811.8398,0,0.0,5.avi
3123,15,3.0,1204,300,939.8989,0,16.098219760065376,5.avi
3165,15,3.0,1135,761,980.81104,0,14.438994359215906,5.avi
3174,15,3.0,937,556,1078.03,0,0.0,5.avi
3175,15,3.0,1104,976,1357.7395,0,0.0,5.avi
3176,15,3.0,1144,136,1293.3799,0,0.0,5.avi
3177,15,3.0,114,189,964.5171,0,0.0,5.avi
3178,15,3.0,676,418,2396.1575,0,0.0,5.avi
3164,16,3.2,542,269,548.1766,0,6.215831282516832,5.avi
3179,16,3.2,1240,628,1468.1957,0,0.0,5.avi
3180,16,3.2,776,122,727.8938,0,0.0,5.avi
3167,17,3.4,663,943,2102.0884,0,0.9484282918919832,5.avi
3181,17,3.4,546,894,5831.8247,0,0.0,5.avi
3182,17,3.4,16,157,1368.644,0,0.0,5.avi
3183,17,3.4,1020,1008,743.0937,0,0.0,5.avi
3179,18,3.6,1217,640,2081.6868,0,42.73823108745114,5.avi
3184,18,3.6,130,987,5942.7954,0,0.0,5.avi
3185,19,3.8,773,970,611.9288,0,0.0,5.avi
3186,19,3.8,888,996,2717.5674,0,0.0,5.avi
3187,19,3.8,1027,23,318.56735,0,0.0,5.avi
3188,20,4.0,1214,184,589.8524,0,0.0,5.avi
3189,20,4.0,438,342,595.0588,0,0.0,5.avi
3190,21,4.2,469,556,608.8365,0,0.0,5.avi
3191,21,4.2,878,409,932.3279,0,0.0,5.avi
3183,22,4.4,1028,1006,1500.0491,0,2.7052413505583024,5.avi
3192,22,4.4,386,995,1232.8403,0,0.0,5.avi
3193,22,4.4,848,181,710.60077,0,0.0,5.avi
3194,22,4.4,403,456,911.78424,0,0.0,5.avi
3195,22,4.4,458,821,669.4855,0,0.0,5.avi
3196,22,4.4,724,930,479.39273,0,0.0,5.avi
3197,22,4.4,211,771,649.2454,0,0.0,5.avi
3189,23,4.6,402,317,2268.822,0,37.13463942618132,5.avi
3198,23,4.6,718,310,662.83496,0,0.0,5.avi
3199,23,4.6,637,961,864.81854,0,0.0,5.avi
3200,23,4.6,228,268,1169.1993,0,0.0,5.avi
3201,23,4.6,487,21,1139.6481,0,0.0,5.avi
3202,25,5.0,442,595,456.82632,0,0.0,5.avi
3203,25,5.0,1254,773,629.33203,0,0.0,5.avi
3204,25,5.0,1272,613,318.36414,0,0.0,5.avi
3194,26,5.2,415,484,1587.8992,0,15.494550177564951,5.avi
3205,26,5.2,871,371,583.49786,0,0.0,5.avi
3206,26,5.2,1067,943,1131.0568,0,0.0,5.avi
3207,26,5.2,1003,86,1619.5894,0,0.0,5.avi
3189,27,5.4,387,289,410.72852,0,13.026721194832206,5.avi
3194,27,5.4,434,492,1013.33746,0,88.17768538138631,5.avi
3208,27,5.4,352,177,1675.6951,0,0.0,5.avi
3209,27,5.4,1052,72,2572.6416,0,0.0,5.avi
3210,27,5.4,808,98,444.3434,0,0.0,5.avi
3211,27,5.4,258,284,443.91592,0,0.0,5.avi
3212,28,5.6,169,691,382.83832,0,0.0,5.avi
3207,29,5.8,1021,101,939.6205,0,19.912795878461303,5.avi
3213,29,5.8,558,906,1581.5217,0,0.0,5.avi
3214,29,5.8,1239,130,1198.4341,0,0.0,5.avi
3215,29,5.8,767,206,2254.04,0,0.0,5.avi
3216,29,5.8,1019,632,398.7359,0,0.0,5.avi
3189,30,6.0,362,275,2191.1382,0,27.233385533158675,5.avi
3217,30,6.0,515,712,618.5048,0,0.0,5.avi
3218,30,6.0,711,137,983.804,0,0.0,5.avi
3219,30,6.0,242,969,1458.5901,0,0.0,5.avi
3220,31,6.2,768,627,513.43164,0,0.0,5.avi
3221,31,6.2,1083,862,1859.2448,0,0.0,5.avi
3222,31,6.2,394,175,908.09814,0,0.0,5.avi
3223,31,6.2,786,124,920.1365,0,0.0,5.avi
3224,32,6.4,1027,230,1421.2181,0,0.0,5.avi
3225,32,6.4,527,992,431.20468,0,0.0,5.avi
3226,32,6.4,579,1009,1302.2554,0,0.0,5.avi
3227,32,6.4,1151,120,478.1605,0,0.0,5.avi
3228,33,6.6,1234,616,1523.4614,0,0.0,5.avi
3229,33,6.6,609,276,1408.1185,0,0.0,5.avi
3227,34,6.8,1167,108,2096.3499,0,34.37342325929293,5.avi
3230,34,6.8,519,158,5382.4287,0,0.0,5.avi
3231,36,7.2,260,486,4040.3164,0,0.0,5.avi
3232,36,7.2,436,161,334.92133,0,0.0,5.avi
3233,36,7.2,411,775,375.87897,0,0.0,5.avi
3234,37,7.4,670,758,1096.471,0,0.0,5.avi
3235,37,7.4,1214,703,1236.5532,0,0.0,5.avi
3236,37,7.4,346,683,2097.0227,0,0.0,5.avi
3237,37,7.4,115,330,361.67035,0,0.0,5.avi
3229,38,7.6,632,292,1269.8268,0,9.413861512377306,5.avi
3238,38,7.6,85,743,1979.042,0,0.0,5.avi
3239,39,7.8,1075,970,2369.008,0,0.0,5.avi
3240,39,7.8,90,386,1230.2042,0,0.0,5.avi
3241,39,7.8,932,306,461.60458,0,0.0,5.avi
3242,39,7.8,1115,618,504.7564,0,0.0,5.avi
3243,39,7.8,1167,370,444.15155,0,0.0,5.avi
3236,40,8.0,362,648,968.5847,0,32.88023143380571,5.avi
3244,40,8.0,1063,706,1811.788,0,0.0,5.avi
3245,40,8.0,828,643,485.17255,0,0.0,5.avi
3246,40,8.0,492,269,623.9137,0,0.0,5.avi
3247,40,8.0,845,471,412.00677,0,0.0,5.avi
3248,40,8.0,1122,799,433.8372,0,0.0,5.avi
3249,40,8.0,619,371,326.00443,0,0.0,5.avi
3250,41,8.2,547,810,1888.4655,0,0.0,5.avi
3251,41,8.2,779,999,3058.0706,0,0.0,5.avi
3252,41,8.2,119,681,949.05414,0,0.0,5.avi
3253,41,8.2,527,679,516.4126,0,0.0,5.avi
3254,41,8.2,789,850,446.52,0,0.0,5.avi
3255,41,8.2,514,571,416.92944,0,0.0,5.avi
3256,41,8.2,216,326,572.60724,0,0.0,5.avi
3257,41,8.2,1106,32,882.19086,0,0.0,5.avi
3258,42,8.4,488,645,466.91437,0,0.0,5.avi
3259,42,8.4,1130,503,1976.9597,0,0.0,5.avi
3260,42,8.4,448,906,438.94467,0,0.0,5.avi
3261,42,8.4,175,672,447.56305,0,0.0,5.avi
3262,42,8.4,743,112,933.7953,0,0.0,5.avi
3263,42,8.4,210,724,706.1629,0,0.0,5.avi
3264,42,8.4,1251,579,373.4668,0,0.0,5.avi
3265,42,8.4,564,700,345.02283,0,0.0,5.avi
3266,42,8.4,197,63,662.17596,0,0.0,5.avi
3239,43,8.6,1074,920,2639.1914,0,25.387469755875017,5.avi
3253,43,8.6,542,691,308.41748,0,31.60003665970233,5.avi
3263,43,8.6,200,719,489.55527,0,42.25233588448469,5.avi
3267,43,8.6,1106,555,3245.158,0,0.0,5.avi
3268,43,8.6,1135,270,964.2187,0,0.0,5.avi
3269,43,8.6,1232,978,2674.868,0,0.0,5.avi
3270,43,8.6,229,782,362.85736,0,0.0,5.avi
3271,43,8.6,370,195,1014.84393,0,0.0,5.avi
3272,43,8.6,954,631,410.07285,0,0.0,5.avi
3245,44,8.8,799,660,2453.288,0,17.432934235088535,5.avi
3273,44,8.8,884,325,937.31934,0,0.0,5.avi
3274,44,8.8,209,671,1937.1724,0,0.0,5.avi
3275,44,8.8,354,825,505.86298,0,0.0,5.avi
3276,44,8.8,1032,329,1402.1003,0,0.0,5.avi
3249,45,9.0,623,377,1062.3329,0,2.483281404690494,5.avi
3277,45,9.0,814,454,511.31412,0,0.0,5.avi
3278,0,0.0,869,444,500.52774,0,0.0,6.avi
3279,1,0.2,723,374,510.67786,0,0.0,6.avi
3280,1,0.2,1212,878,649.0406,0,0.0,6.avi
3281,1,0.2,1195,282,523.1871,0,0.0,6.avi
3282,2,0.4,576,308,497.23828,0,0.0,6.avi
3283,2,0.4,1037,565,560.4318,0,0.0,6.avi
3284,2,0.4,958,864,575.33777,0,0.0,6.avi
3285,3,0.6,428,245,526.6425,0,0.0,6.avi
3286,3,0.6,988,956,442.80457,0,0.0,6.avi
3287,3,0.6,951,895,429.7892,0,0.0,6.avi
3288,4,0.8,913,670,1154.7598,0,0.0,6.avi
3289,4,0.8,278,186,512.4693,0,0.0,6.avi
3290,4,0.8,1148,783,344.32126,0,0.0,6.avi
3291,5,1.0,440,99,1847.743,0,0.0,6.avi
3292,5,1.0,459,691,1182.4806,0,0.0,6.avi
3293,5,1.0,126,130,500.5987,0,0.0,6.avi
3294,6,1.2,1254,615,1517.089,0,0.0,6.avi
3295,6,1.2,1038,403,2001.4523,0,0.0,6.avi
3296,6,1.2,23,707,1312.1716,0,0.0,6.avi
3297,6,1.2,969,145,1142.9261,0,0.0,6.avi
3298,6,1.2,859,828,408.93713,0,0.0,6.avi
3299,6,1.2,1171,830,622.6196,0,0.0,6.avi
3284,7,1.4,947,844,528.58264,0,7.943653034665868,6.avi
3288,7,1.4,898,655,1456.1753,0,18.22985731578572,6.avi
3300,7,1.4,565,846,377.04248,0,0.0,6.avi
3283,8,1.6,1022,548,723.536,0,5.610297422089728,6.avi
3284,8,1.6,918,859,1799.7148,0,139.93243347237265,6.avi
3301,8,1.6,456,638,1651.3604,0,0.0,6.avi
3302,8,1.6,546,694,1448.6831,0,0.0,6.avi
3303,8,1.6,1060,780,801.82965,0,0.0,6.avi
3304,8,1.6,1161,718,1168.1364,0,0.0,6.avi
3305,8,1.6,825,554,1983.7233,0,0.0,6.avi
3306,8,1.6,1004,646,2117.4673,0,0.0,6.avi
3295,9,1.8,1073,428,1075.5637,0,36.4557469320682,6.avi
3305,9,1.8,815,574,1056.4272,0,90.72479957438594,6.avi
3307,9,1.8,137,656,1639.5134,0,0.0,6.avi
3308,9,1.8,378,177,4629.526,0,0.0,6.avi
3309,9,1.8,603,826,1103.705,0,0.0,6.avi
3310,9,1.8,1097,909,1227.9319,0,0.0,6.avi
3311,9,1.8,309,649,2067.3987,0,0.0,6.avi
3312,9,1.8,226,722,3696.327,0,0.0,6.avi
3313,9,1.8,196,733,1173.3416,0,0.0,6.avi
3292,10,2.0,447,676,1929.8735,0,6.440109464769438,6.avi
3311,10,2.0,325,610,2676.1445,0,166.54159695290844,6.avi
3314,10,2.0,508,478,1061.4587,0,0.0,6.avi
3315,10,2.0,878,568,1762.5427,0,0.0,6.avi
3316,10,2.0,235,835,1664.6097,0,0.0,6.avi
3317,10,2.0,1027,711,1079.3026,0,0.0,6.avi
3318,10,2.0,1212,240,2547.018,0,0.0,6.avi
3284,11,2.2,792,914,2331.1147,0,110.58937014497596,6.avi
3319,11,2.2,662,446,1701.0354,0,0.0,6.avi
3320,11,2.2,300,910,1025.7896,0,0.0,6.avi
3321,11,2.2,1023,505,488.08862,0,0.0,6.avi
3311,12,2.4,376,479,952.0425,0,236.46989600951323,6.avi
3317,12,2.4,1042,707,629.6521,0,24.944694685819467,6.avi
3322,12,2.4,82,660,1084.1003,0,0.0,6.avi
3323,12,2.4,753,74,1189.2332,0,0.0,6.avi
3324,12,2.4,782,770,1572.3566,0,0.0,6.avi
3325,12,2.4,48,926,1082.0745,0,0.0,6.avi
3312,13,2.6,217,738,835.0554,0,9.381181230489949,6.avi
3324,13,2.6,773,808,3415.9453,0,154.60235661811564,6.avi
3326,13,2.6,810,140,3817.2422,0,0.0,6.avi
3327,13,2.6,391,119,1103.8448,0,0.0,6.avi
3328,13,2.6,999,418,1662.6403,0,0.0,6.avi
3329,13,2.6,367,92,1193.0354,0,0.0,6.avi
3330,14,2.8,642,166,2223.7378,0,0.0,6.avi
3331,14,2.8,942,567,1316.1415,0,0.0,6.avi
3332,14,2.8,352,562,1548.9664,0,0.0,6.avi
3333,14,2.8,281,1017,620.2489,0,0.0,6.avi
3334,14,2.8,156,775,2022.0958,0,0.0,6.avi
3284,15,3.0,621,1018,458.85278,0,98.53873762384008,6.avi
3335,15,3.0,379,854,2748.6616,0,0.0,6.avi
3336,16,3.2,415,804,1140.1042,0,0.0,6.avi
3337,16,3.2,252,407,4849.701,0,0.0,6.avi
3326,17,3.4,843,151,3467.4893,0,17.82427225433017,6.avi
3338,17,3.4,1218,826,2063.2148,0,0.0,6.avi
3334,18,3.6,132,758,1832.7539,0,14.854285940125685,6.avi
3337,19,3.8,286,419,1313.1958,0,30.144263728646408,6.avi
3338,19,3.8,1226,805,5582.411,0,36.40918543691533,6.avi
3339,20,4.0,382,451,4950.5376,0,0.0,6.avi
3334,22,4.4,148,749,2463.256,0,12.318443451681128,6.avi
3340,23,4.6,857,64,10248.063,0,0.0,6.avi
3341,25,5.0,508,822,13021.128,0,0.0,6.avi
3342,25,5.0,309,202,2093.1763,0,0.0,6.avi
3343,25,5.0,641,994,4737.8555,0,0.0,6.avi
3344,28,5.6,254,807,2729.6602,0,0.0,6.avi
3345,28,5.6,942,61,1851.7781,0,0.0,6.avi
3346,29,5.8,492,703,903.655,0,0.0,6.avi
3347,30,6.0,254,969,1548.9425,0,0.0,6.avi
3348,32,6.4,957,267,4945.5884,0,0.0,6.avi
3349,32,6.4,1083,661,2396.77,0,0.0,6.avi
3350,32,6.4,230,741,1074.1708,0,0.0,6.avi
3351,33,6.6,190,328,907.1582,0,0.0,6.avi
3352,35,7.0,459,983,1019.6568,0,0.0,6.avi
3353,36,7.2,288,42,1799.3844,0,0.0,6.avi
3354,36,7.2,1037,509,926.85974,0,0.0,6.avi
3355,37,7.4,589,912,1039.8994,0,0.0,6.avi
3356,37,7.4,1128,799,1295.4012,0,0.0,6.avi
3357,37,7.4,884,823,2156.6553,0,0.0,6.avi
3358,38,7.6,621,568,1287.9849,0,0.0,6.avi
3359,39,7.8,454,550,938.7836,0,0.0,6.avi
3360,39,7.8,173,258,1427.9247,0,0.0,6.avi
3361,41,8.2,399,93,887.99554,0,0.0,6.avi
3362,1,0.2,1157,408,760.09296,0,0.0,7.avi
3363,1,0.2,1113,854,476.696,0,0.0,7.avi
3364,2,0.4,992,897,563.3651,0,0.0,7.avi
3365,3,0.6,905,58,970.0209,0,0.0,7.avi
3366,3,0.6,1130,124,1282.8538,0,0.0,7.avi
3367,3,0.6,754,886,615.3811,0,0.0,7.avi
3367,4,0.8,734,888,603.5976,0,81.07227557671919,7.avi
3368,4,0.8,1107,466,903.0323,0,0.0,7.avi
3369,4,0.8,449,659,407.8293,0,0.0,7.avi
3370,4,0.8,878,314,634.17096,0,0.0,7.avi
3371,5,1.0,1182,350,1036.6434,0,0.0,7.avi
3372,5,1.0,569,380,899.9251,0,0.0,7.avi
3373,5,1.0,115,547,485.85635,0,0.0,7.avi
3374,5,1.0,736,441,760.8672,0,0.0,7.avi
3375,5,1.0,774,699,862.06915,0,0.0,7.avi
3376,6,1.2,362,451,582.9475,0,0.0,7.avi
3377,6,1.2,477,38,575.6293,0,0.0,7.avi
3378,6,1.2,385,868,567.9367,0,0.0,7.avi
3379,6,1.2,312,531,706.0757,0,0.0,7.avi
3380,7,1.4,139,342,1079.7594,0,0.0,7.avi
3381,7,1.4,596,275,862.7742,0,0.0,7.avi
3382,7,1.4,218,422,584.89905,0,0.0,7.avi
3383,7,1.4,256,336,477.77795,0,0.0,7.avi
3384,7,1.4,63,520,484.62604,0,0.0,7.avi
3385,7,1.4,264,745,978.50073,0,0.0,7.avi
3386,8,1.6,830,542,415.8276,0,0.0,7.avi
3387,9,1.8,1134,643,375.6816,0,0.0,7.avi
3388,10,2.0,129,732,409.6807,0,0.0,7.avi
3389,10,2.0,413,95,530.4169,0,0.0,7.avi
3390,11,2.2,746,368,690.8792,0,0.0,7.avi
3391,11,2.2,367,235,439.51178,0,0.0,7.avi
3392,11,2.2,1239,182,596.0825,0,0.0,7.avi
3393,12,2.4,900,417,1108.2362,0,0.0,7.avi
3394,12,2.4,700,884,472.941,0,0.0,7.avi
3395,12,2.4,730,498,437.68155,0,0.0,7.avi
3396,13,2.6,518,431,529.58813,0,0.0,7.avi
3397,13,2.6,1166,815,562.31647,0,0.0,7.avi
3398,13,2.6,829,140,697.7378,0,0.0,7.avi
3399,13,2.6,470,493,791.7594,0,0.0,7.avi
3400,13,2.6,1002,629,423.49976,0,0.0,7.avi
3399,15,3.0,476,504,479.02084,0,20.88907062280117,7.avi
3401,15,3.0,1158,461,583.28284,0,0.0,7.avi
3402,16,3.2,759,55,787.7356,0,0.0,7.avi
3403,16,3.2,1109,355,544.70575,0,0.0,7.avi
3404,19,3.8,578,139,506.55255,0,0.0,7.avi
3405,19,3.8,86,245,454.80875,0,0.0,7.avi
3406,31,6.2,1148,315,647.76385,0,0.0,7.avi
3407,39,7.8,368,596,633.0761,0,0.0,7.avi
3408,40,8.0,615,131,557.70483,0,0.0,7.avi
3409,41,8.2,1104,351,697.8835,0,0.0,7.avi
3410,42,8.4,411,274,1089.7207,0,0.0,7.avi
3411,43,8.6,377,15,520.14984,0,0.0,7.avi
3412,45,9.0,1059,243,745.53265,0,0.0,7.avi
3413,45,9.0,1025,957,703.7545,0,0.0,7.avi
3414,47,9.4,485,806,653.67664,0,0.0,7.avi
3415,47,9.4,791,556,514.34845,0,0.0,7.avi
3416,49,9.8,1069,461,918.6734,0,0.0,7.avi
3417,52,10.4,788,872,734.0645,0,0.0,7.avi
3418,53,10.6,612,968,703.77997,0,0.0,7.avi
3419,54,10.8,1124,668,979.6423,0,0.0,7.avi
3420,55,11.0,1127,530,680.121,0,0.0,7.avi
3421,55,11.0,1255,625,637.9371,0,0.0,7.avi
3422,55,11.0,908,911,619.5524,0,0.0,7.avi
3423,55,11.0,943,747,941.2074,0,0.0,7.avi
3424,56,11.2,701,463,519.49023,0,0.0,7.avi
3425,56,11.2,962,619,705.1934,0,0.0,7.avi
3426,56,11.2,755,1017,374.0841,0,0.0,7.avi
3427,56,11.2,1109,734,692.8052,0,0.0,7.avi
3428,56,11.2,1077,412,691.07733,0,0.0,7.avi
3429,57,11.4,920,506,635.52686,0,0.0,7.avi
3430,58,11.6,1262,205,662.4592,0,0.0,7.avi
3431,62,12.4,468,709,825.1391,0,0.0,7.avi
3432,62,12.4,205,450,539.9594,0,0.0,7.avi
3433,63,12.6,299,795,869.61316,0,0.0,7.avi
3434,65,13.0,567,320,653.8216,0,0.0,7.avi
3435,66,13.2,415,417,661.1379,0,0.0,7.avi
3436,67,13.4,266,514,737.7547,0,0.0,7.avi
3437,70,14.0,1239,643,723.12445,0,0.0,7.avi
3438,70,14.0,1192,571,394.01373,0,0.0,7.avi
3439,73,14.6,300,638,782.78986,0,0.0,7.avi
