tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
97,1964.974,880.811,2587.802,1342.147,2587.802,1342.147,2.618,5.235,3.702,0.8,2,5.235,-0.481,1.414
98,18909.594,20594.264,33471.938,4347.25,33471.938,4347.25,90.701,181.401,128.27,0.2,2,181.401,-0.87,1.414
99,3567.22,1015.582,4285.345,2849.095,4285.345,2849.095,15.281,30.563,21.611,0.4,2,30.563,-0.335,1.414
100,3028.318,1396.513,4015.802,2040.835,4015.802,2040.835,18.671,37.343,26.405,0.6,2,37.343,-0.492,1.414
101,14317.345,15448.329,25240.963,3393.727,25240.963,3393.727,68.23,136.461,96.492,0.2,2,136.461,-0.866,1.414
109,4693.55,1118.74,5484.619,3902.481,5484.619,3902.481,7.532,15.063,10.651,1.0,2,15.063,-0.288,1.414
114,12190.658,15011.249,7277.4,2453.152,34511.56,2453.152,30.11,46.338,20.552,2.6,4,40.147,-0.663,0.683
115,2674.846,1636.418,3092.156,870.18,4062.204,870.18,65.208,108.023,57.388,1.0,3,97.812,-0.719,0.88
118,3288.253,1193.944,2444.007,4132.499,4132.499,2444.007,46.778,93.557,66.155,0.2,2,93.557,0.691,1.414
124,2811.782,303.48,3026.375,2597.19,3026.375,2597.19,3.374,6.749,4.772,1.2,2,6.749,-0.142,1.414
125,2922.714,183.803,3052.682,2792.745,3052.682,2792.745,9.327,18.655,13.191,0.8,2,18.655,-0.085,1.414
126,8329.878,7138.578,3282.141,13377.615,13377.615,3282.141,5.906,11.811,8.352,1.2,2,11.811,3.076,1.414
130,4777.068,2396.461,6471.622,3082.513,6471.622,3082.513,39.587,79.174,55.985,0.4,2,79.174,-0.524,1.414
133,9374.706,7881.779,14947.965,3801.446,14947.965,3801.446,0.773,1.546,1.093,1.2,2,1.546,-0.746,1.414
135,1715.573,1032.277,2445.503,985.644,2445.503,985.644,4.99,9.981,7.058,1.0,2,9.981,-0.597,1.414
137,2028.73,829.951,1441.866,2615.594,2615.594,1441.866,64.254,128.508,90.869,0.2,2,128.508,0.814,1.414
138,1173.722,300.341,1386.095,961.349,1386.095,961.349,70.724,141.448,100.019,0.2,2,141.448,-0.306,1.414
139,5169.611,2315.988,6501.841,2495.344,6511.648,2495.344,7.947,16.148,8.077,2.2,3,11.92,-0.616,1.016
145,2130.207,448.531,2308.762,2681.262,2681.262,1735.149,58.536,148.981,65.797,1.6,4,78.048,0.161,1.124
146,3620.183,781.05,4545.082,3324.81,4545.082,2718.358,22.883,45.18,19.066,1.2,4,30.511,-0.268,0.833
155,4222.3,2497.286,1856.466,3977.437,6832.998,1856.466,97.534,164.521,86.41,0.6,3,146.302,1.142,0.886
156,3133.391,2559.438,6830.576,2869.961,6830.576,1320.928,35.047,58.822,24.981,2.0,4,46.729,-0.58,0.713
157,2594.373,1285.198,1779.795,1927.381,4075.943,1779.795,40.645,67.698,35.838,1.2,3,60.968,0.083,0.882
160,2056.882,330.213,1823.386,2290.377,2290.377,1823.386,84.633,169.266,119.689,0.2,2,169.266,0.256,1.414
162,1203.047,577.378,1611.315,794.779,1611.315,794.779,67.237,134.474,95.088,0.2,2,134.474,-0.507,1.414
165,2048.93,674.189,2525.653,1572.206,2525.653,1572.206,5.52,11.039,7.806,0.6,2,11.039,-0.378,1.414
168,1602.422,521.835,1971.416,1233.429,1971.416,1233.429,7.415,14.83,10.486,1.0,2,14.83,-0.374,1.414
169,4682.231,3916.423,1912.902,7451.56,7451.56,1912.902,12.21,24.421,17.268,0.8,2,24.421,2.895,1.414
171,1401.055,544.688,1786.208,1015.902,1786.208,1015.902,40.674,81.349,57.522,0.2,2,81.349,-0.431,1.414
174,3541.029,3035.612,1394.527,5687.53,5687.53,1394.527,3.088,6.175,4.367,0.8,2,6.175,3.078,1.414
177,8515.597,9841.149,1113.589,19683.59,19683.59,1113.589,32.918,61.075,30.814,0.8,3,49.377,16.676,0.936
180,3399.308,619.85,3837.608,2961.008,3837.608,2961.008,85.503,171.005,120.919,0.2,2,171.005,-0.228,1.414
182,6231.592,5064.484,9812.723,2650.46,9812.723,2650.46,50.929,101.858,72.024,0.2,2,101.858,-0.73,1.414
189,6037.454,4169.675,8985.86,3089.049,8985.86,3089.049,6.445,12.891,9.115,0.8,2,12.891,-0.656,1.414
200,21296.394,26745.206,2384.677,40208.11,40208.11,2384.677,13.959,27.918,19.741,0.6,2,27.918,15.861,1.414
201,2459.867,617.622,2896.592,2023.143,2896.592,2023.143,37.162,74.324,52.555,0.4,2,74.324,-0.302,1.414
208,4138.162,1400.91,5128.755,3147.569,5128.755,3147.569,32.166,64.332,45.49,0.4,2,64.332,-0.386,1.414
209,1571.523,60.14,1614.048,1528.998,1614.048,1528.998,64.012,128.023,90.526,0.2,2,128.023,-0.053,1.414
213,2110.408,758.146,2943.881,1461.772,2943.881,1461.772,6.834,11.716,6.097,2.4,3,10.251,-0.503,0.892
217,2976.333,1271.248,3875.241,2077.425,3875.241,2077.425,2.626,5.253,3.714,0.8,2,5.253,-0.464,1.414
218,3401.356,2788.073,1429.89,5372.821,5372.821,1429.89,3.775,7.551,5.339,1.0,2,7.551,2.758,1.414
222,1462.614,800.267,2028.488,896.74,2028.488,896.74,11.006,22.012,15.565,0.8,2,22.012,-0.558,1.414
225,1949.578,656.487,2413.784,1485.372,2413.784,1485.372,7.428,14.857,10.505,0.8,2,14.857,-0.385,1.414
226,1392.012,210.067,1540.552,1243.472,1540.552,1243.472,2.185,4.37,3.09,1.0,2,4.37,-0.193,1.414
227,2843.732,194.268,2706.364,2981.101,2981.101,2706.364,2.379,4.757,3.364,1.2,2,4.757,0.102,1.414
228,2321.34,937.904,1658.142,2984.538,2984.538,1658.142,9.626,19.253,13.614,0.8,2,19.253,0.8,1.414
229,2082.154,1258.163,2971.81,1192.498,2971.81,1192.498,11.852,23.705,16.762,0.4,2,23.705,-0.599,1.414
235,2411.785,1264.944,2777.237,938.075,3935.644,938.075,5.835,13.603,5.671,3.0,4,7.78,-0.662,0.972
236,4051.286,2697.573,5958.758,2143.814,5958.758,2143.814,3.727,7.453,5.27,0.8,2,7.453,-0.64,1.414
237,3483.802,39.321,3455.998,3511.606,3511.606,3455.998,2.112,4.223,2.986,0.6,2,4.223,0.016,1.414
239,3242.767,1703.443,2038.251,4447.283,4447.283,2038.251,85.241,170.482,120.549,0.2,2,170.482,1.182,1.414
241,3097.438,1518.253,2023.871,4171.005,4171.005,2023.871,22.428,44.857,31.719,0.4,2,44.857,1.061,1.414
242,1742.106,1739.155,512.338,2971.875,2971.875,512.338,82.718,165.436,116.981,0.2,2,165.436,4.801,1.414
246,5154.092,4014.314,7992.64,2315.543,7992.64,2315.543,87.653,175.306,123.96,0.2,2,175.306,-0.71,1.414
251,2909.974,2596.445,5874.814,1813.324,5874.814,1041.783,48.943,130.104,70.783,1.2,3,73.415,-0.691,1.446
253,3158.633,1075.45,3287.988,2024.357,4163.556,2024.357,53.249,100.138,50.371,0.8,3,79.873,-0.384,0.946
255,2633.848,1376.311,3607.047,1660.649,3607.047,1660.649,5.884,11.768,8.321,1.2,2,11.768,-0.54,1.414
257,4013.174,3339.617,2902.149,9910.404,9910.404,1826.112,34.991,81.632,34.207,2.4,5,43.739,2.415,0.978
259,3107.606,1022.619,3830.707,2384.505,3830.707,2384.505,4.25,8.5,6.011,1.2,2,8.5,-0.378,1.414
260,1233.213,153.412,1341.692,1124.734,1341.692,1124.734,14.697,29.394,20.784,0.6,2,29.394,-0.162,1.414
268,1728.799,1822.393,3017.425,440.173,3017.425,440.173,11.808,23.616,16.699,0.8,2,23.616,-0.854,1.414
270,3037.48,310.569,2789.651,2936.92,3385.869,2789.651,69.011,131.695,66.075,0.8,3,103.517,0.053,0.957
272,2393.03,193.594,2529.922,2256.138,2529.922,2256.138,9.289,18.579,13.137,0.4,2,18.579,-0.108,1.414
273,6072.08,6488.663,10660.258,1483.902,10660.258,1483.902,16.767,33.533,23.712,0.6,2,33.533,-0.861,1.414
275,3342.105,1369.626,4310.577,2373.633,4310.577,2373.633,16.211,32.423,22.926,0.6,2,32.423,-0.449,1.414
276,2669.805,312.691,2670.015,2982.391,2982.391,2357.008,11.369,17.232,9.848,2.0,3,17.054,0.117,0.866
288,4170.557,1594.684,5298.169,3042.945,5298.169,3042.945,83.055,166.111,117.458,0.2,2,166.111,-0.426,1.414
289,1710.671,1328.459,2650.033,771.309,2650.033,771.309,15.33,30.66,21.68,0.6,2,30.66,-0.709,1.414
290,2202.791,604.167,2630.001,1775.58,2630.001,1775.58,9.981,19.961,14.115,0.8,2,19.961,-0.325,1.414
294,2372.164,937.053,1709.567,3034.76,3034.76,1709.567,2.236,4.472,3.162,1.2,2,4.472,0.775,1.414
297,4937.491,597.079,5359.69,4515.292,5359.69,4515.292,5.628,11.255,7.959,1.0,2,11.255,-0.158,1.414
301,5070.215,5312.152,8826.474,1313.956,8826.474,1313.956,49.731,99.463,70.331,0.2,2,99.463,-0.851,1.414
302,4433.65,3929.909,7212.515,1654.785,7212.515,1654.785,3.958,7.916,5.597,1.2,2,7.916,-0.771,1.414
311,5544.074,3408.685,2262.322,9066.893,9066.893,2262.322,83.427,130.02,72.415,1.0,3,125.141,3.008,0.868
312,5045.957,1088.398,4276.344,5815.571,5815.571,4276.344,14.372,28.743,20.325,0.6,2,28.743,0.36,1.414
317,2058.058,977.787,2749.458,1366.658,2749.458,1366.658,9.53,19.06,13.477,0.8,2,19.06,-0.503,1.414
321,2313.989,2411.99,5097.341,836.214,5097.341,836.214,23.187,48.65,24.405,1.0,3,34.781,-0.836,1.053
322,2975.273,1047.233,3236.709,3867.02,3867.02,1822.09,48.635,88.225,44.803,0.6,3,72.953,0.195,0.921
324,1030.02,388.351,755.414,1304.625,1304.625,755.414,50.628,101.255,71.598,0.2,2,101.255,0.727,1.414
327,1984.025,1688.576,3178.028,790.021,3178.028,790.021,37.808,75.616,53.469,0.4,2,75.616,-0.751,1.414
329,3047.943,618.046,3484.968,2610.918,3484.968,2610.918,4.92,9.839,6.958,1.2,2,9.839,-0.251,1.414
330,1796.071,789.93,2497.523,940.406,2497.523,940.406,7.283,12.281,6.452,1.8,3,10.925,-0.623,0.886
331,1972.641,410.929,2263.211,1682.07,2263.211,1682.07,33.828,67.656,47.84,0.4,2,67.656,-0.257,1.414
332,2151.409,987.653,1161.228,2156.483,3136.515,1161.228,23.806,63.546,34.64,1.0,3,35.709,0.857,1.455
333,2647.954,2110.341,5080.624,1308.633,5080.624,1308.633,25.714,63.778,33.635,1.4,3,38.571,-0.742,1.308
334,7207.605,7888.423,1629.648,12785.563,12785.563,1629.648,6.156,12.312,8.706,1.2,2,12.312,6.846,1.414
337,1821.395,177.23,1696.074,1946.715,1946.715,1696.074,2.356,4.713,3.333,0.8,2,4.713,0.148,1.414
339,5476.692,5562.541,9410.003,1543.382,9410.003,1543.382,35.649,71.298,50.415,0.4,2,71.298,-0.836,1.414
340,1561.012,422.664,2163.455,1586.061,2163.455,931.102,120.076,231.639,99.355,2.8,6,144.092,-0.267,0.827
341,1200.126,137.466,1041.421,1276.898,1282.058,1041.421,40.57,64.612,35.335,1.6,3,60.854,0.226,0.871
342,2332.252,1031.697,1475.168,2044.237,3477.352,1475.168,57.68,91.208,50.172,1.6,3,86.519,0.386,0.87
344,3291.077,2424.923,1576.398,5005.757,5005.757,1576.398,10.279,20.558,14.537,0.6,2,20.558,2.175,1.414
354,2062.047,1065.084,2815.175,1308.919,2815.175,1308.919,1.26,2.519,1.781,1.2,2,2.519,-0.535,1.414
356,2149.591,857.55,1543.212,2755.971,2755.971,1543.212,9.542,19.085,13.495,0.8,2,19.085,0.786,1.414
357,4209.558,2800.603,2229.233,6189.883,6189.883,2229.233,1.95,3.9,2.758,1.2,2,3.9,1.777,1.414
358,1428.085,947.648,2098.173,757.996,2098.173,757.996,1.945,3.89,2.751,1.2,2,3.89,-0.639,1.414
360,6390.034,7041.597,11369.195,1410.873,11369.195,1410.873,76.834,153.669,108.66,0.2,2,153.669,-0.876,1.414
364,1725.597,299.605,1746.824,2014.024,2014.024,1415.943,22.94,59.084,31.677,1.2,3,34.411,0.153,1.381
367,7292.723,8477.363,1298.322,13287.124,13287.124,1298.322,87.141,174.282,123.236,0.2,2,174.282,9.234,1.414
368,3379.973,4234.267,6374.051,385.894,6374.051,385.894,39.836,79.672,56.337,0.4,2,79.672,-0.939,1.414
370,935.925,647.3,235.446,1060.343,1511.985,235.446,25.426,39.492,22.061,1.6,3,38.14,3.504,0.868
374,1622.216,806.699,1427.654,2508.402,2508.402,930.59,11.035,22.912,11.479,2.0,3,16.552,0.757,1.04
379,2550.05,617.264,2986.521,2113.579,2986.521,2113.579,71.198,142.395,100.689,0.2,2,142.395,-0.292,1.414
382,787.992,313.461,566.342,1009.642,1009.642,566.342,23.371,46.741,33.051,0.4,2,46.741,0.783,1.414
384,2472.998,1226.78,3340.463,1605.534,3340.463,1605.534,6.779,13.559,9.587,0.8,2,13.559,-0.519,1.414
385,5020.754,2942.437,7101.372,2940.137,7101.372,2940.137,5.027,10.054,7.109,0.8,2,10.054,-0.586,1.414
386,4458.014,2445.839,2728.544,6187.483,6187.483,2728.544,37.765,75.529,53.407,0.4,2,75.529,1.268,1.414
387,3693.136,415.722,3399.176,3987.096,3987.096,3399.176,45.176,90.352,63.888,0.2,2,90.352,0.173,1.414
389,755.626,773.911,1302.864,208.389,1302.864,208.389,2.595,5.189,3.669,0.8,2,5.189,-0.84,1.414
391,6971.774,7611.075,12353.617,1589.932,12353.617,1589.932,80.036,160.072,113.188,0.2,2,160.072,-0.871,1.414
393,5472.109,4672.99,1963.803,3675.814,10776.71,1963.803,32.768,65.168,32.586,1.0,3,49.152,0.872,0.994
394,2493.727,482.024,2162.865,2271.545,3046.772,2162.865,46.999,71.008,40.706,0.8,3,70.499,0.05,0.866
397,1967.912,324.541,1781.217,2424.586,2424.586,1698.516,13.706,27.166,11.317,2.0,4,18.274,0.361,0.826
402,2006.189,971.784,2693.344,1319.034,2693.344,1319.034,14.238,28.476,20.135,0.6,2,28.476,-0.51,1.414
404,2305.57,1917.558,949.651,3661.488,3661.488,949.651,38.212,76.424,54.04,0.4,2,76.424,2.856,1.414
406,2277.938,1836.347,1098.182,1341.94,4393.694,1098.182,29.14,67.791,34.882,1.2,3,43.709,0.222,1.197
409,2043.423,1283.988,2951.34,1135.507,2951.34,1135.507,24.365,48.73,34.458,0.4,2,48.73,-0.615,1.414
410,4494.529,3005.745,2369.146,6619.912,6619.912,2369.146,32.854,65.707,46.462,0.4,2,65.707,1.794,1.414
411,4854.655,4600.109,1601.887,8107.423,8107.423,1601.887,7.515,15.03,10.628,0.6,2,15.03,4.061,1.414
414,965.697,392.048,803.612,680.682,1412.797,680.682,27.562,41.881,23.876,1.2,3,41.344,-0.153,0.866
417,4628.924,2031.863,6065.668,3192.18,6065.668,3192.18,77.769,155.538,109.982,0.2,2,155.538,-0.474,1.414
418,2793.867,114.885,2661.52,2852.162,2867.917,2661.52,60.726,142.856,73.794,0.8,3,91.089,0.072,1.215
419,2428.803,716.68,2110.102,3249.556,3249.556,1926.752,77.152,127.586,67.86,0.8,3,115.728,0.54,0.88
420,2129.97,1269.083,1232.593,3027.348,3027.348,1232.593,35.42,70.839,50.091,0.4,2,70.839,1.456,1.414
421,1531.647,307.635,1323.429,1885.001,1885.001,1323.429,31.532,92.31,52.648,1.0,3,47.297,0.424,1.67
422,4141.33,4205.055,753.55,10249.482,10249.482,753.55,22.643,31.566,15.157,2.4,4,30.191,12.602,0.669
423,2598.26,1122.081,2446.362,1141.705,3814.197,1141.705,91.383,185.628,77.05,1.0,4,121.844,-0.533,0.843
425,3599.787,3451.65,1159.102,6040.473,6040.473,1159.102,68.362,136.724,96.679,0.2,2,136.724,4.211,1.414
430,2032.196,1469.152,3071.044,993.349,3071.044,993.349,22.097,44.195,31.251,0.4,2,44.195,-0.677,1.414
431,1725.408,310.492,1944.959,1505.857,1944.959,1505.857,11.175,22.35,15.804,0.6,2,22.35,-0.226,1.414
443,4135.762,4850.945,7565.898,705.626,7565.898,705.626,3.91,7.819,5.529,1.0,2,7.819,-0.907,1.414
444,1422.504,340.277,1181.892,1663.117,1663.117,1181.892,13.379,26.758,18.921,0.2,2,26.758,0.407,1.414
445,2148.037,900.16,2784.546,1511.528,2784.546,1511.528,4.934,9.868,6.978,0.6,2,9.868,-0.457,1.414
448,2067.758,1615.0,925.781,3209.736,3209.736,925.781,4.303,8.607,6.086,1.0,2,8.607,2.467,1.414
452,3294.915,2486.436,5053.09,1536.739,5053.09,1536.739,8.238,16.476,11.65,0.8,2,16.476,-0.696,1.414
453,1249.971,679.257,769.664,1730.278,1730.278,769.664,3.101,6.203,4.386,1.2,2,6.203,1.248,1.414
455,1613.052,729.4,2128.816,1097.288,2128.816,1097.288,9.053,18.106,12.803,0.8,2,18.106,-0.485,1.414
456,2775.823,3100.097,4967.923,583.724,4967.923,583.724,11.526,23.052,16.3,0.6,2,23.052,-0.883,1.414
460,1768.862,1393.837,783.27,2754.454,2754.454,783.27,29.388,58.777,41.562,0.4,2,58.777,2.517,1.414
462,1649.759,1397.043,2637.617,661.9,2637.617,661.9,14.659,29.318,20.731,0.4,2,29.318,-0.749,1.414
471,2871.431,28.653,2891.692,2851.17,2891.692,2851.17,59.313,118.626,83.881,0.2,2,118.626,-0.014,1.414
473,1156.117,971.572,1843.122,469.111,1843.122,469.111,5.957,11.914,8.424,1.0,2,11.914,-0.745,1.414
475,1393.583,618.318,1830.799,956.366,1830.799,956.366,18.729,37.458,26.487,0.4,2,37.458,-0.478,1.414
477,599.875,166.034,717.278,482.471,717.278,482.471,1.915,3.831,2.709,1.2,2,3.831,-0.327,1.414
479,3877.798,4726.484,7219.926,535.669,7219.926,535.669,9.494,18.989,13.427,0.8,2,18.989,-0.926,1.414
482,4059.864,4853.301,1326.404,1189.77,9663.418,1189.77,126.837,193.497,109.892,1.4,3,190.255,-0.103,0.866
483,3714.845,2635.768,5578.614,1851.075,5578.614,1851.075,5.633,11.267,7.967,1.0,2,11.267,-0.668,1.414
486,4880.386,2976.541,6985.119,2775.654,6985.119,2775.654,84.061,168.122,118.88,0.2,2,168.122,-0.603,1.414
487,3798.823,3729.677,6436.102,1161.543,6436.102,1161.543,7.091,14.181,10.028,1.0,2,14.181,-0.82,1.414
488,3574.202,1361.132,4536.667,2611.736,4536.667,2611.736,82.82,165.639,117.124,0.2,2,165.639,-0.424,1.414
489,1731.448,387.295,1913.234,1388.41,2190.405,1388.41,18.44,44.967,19.349,2.0,4,24.587,-0.274,1.049
493,5415.28,5942.035,9616.934,1213.627,9616.934,1213.627,10.144,20.287,14.345,0.8,2,20.287,-0.874,1.414
495,2587.284,156.477,2697.93,2476.638,2697.93,2476.638,20.795,41.591,29.409,0.6,2,41.591,-0.082,1.414
497,2161.524,618.594,1724.112,2598.936,2598.936,1724.112,5.243,10.485,7.414,1.2,2,10.485,0.507,1.414
498,4631.547,2520.131,6413.548,2849.545,6413.548,2849.545,67.629,135.259,95.642,0.2,2,135.259,-0.556,1.414
504,1596.316,260.083,1412.41,1780.222,1780.222,1412.41,33.579,67.159,47.488,0.4,2,67.159,0.26,1.414
505,1049.42,457.426,905.553,474.549,1504.313,474.549,4.531,10.692,4.661,3.2,4,6.042,-0.476,1.029
507,3369.727,3571.919,1738.609,904.555,7466.018,904.555,7.665,13.19,6.85,1.6,3,11.498,-0.48,0.894
511,845.81,247.458,670.831,1020.789,1020.789,670.831,5.916,11.832,8.366,0.6,2,11.832,0.522,1.414
515,3844.369,1425.74,4852.519,2836.219,4852.519,2836.219,45.422,90.843,64.236,0.2,2,90.843,-0.416,1.414
517,4184.119,3155.876,6881.486,4957.394,6881.486,713.476,49.031,80.728,43.065,0.6,3,73.547,-0.28,0.878
518,1820.768,363.269,2077.637,1563.898,2077.637,1563.898,21.262,42.523,30.068,0.4,2,42.523,-0.247,1.414
519,3652.265,3078.375,5829.005,1475.526,5829.005,1475.526,4.104,8.208,5.804,1.2,2,8.208,-0.747,1.414
522,2229.293,1044.498,1686.138,3433.454,3433.454,1568.287,11.953,21.266,10.876,1.2,3,17.929,1.036,0.91
525,2675.477,320.667,2902.223,2448.73,2902.223,2448.73,31.409,62.819,44.42,0.4,2,62.819,-0.156,1.414
526,834.91,320.921,1061.836,607.985,1061.836,607.985,3.028,6.056,4.282,1.0,2,6.056,-0.427,1.414
529,3357.379,3581.751,5890.06,824.699,5890.06,824.699,20.219,40.439,28.594,0.6,2,40.439,-0.86,1.414
532,4078.113,4156.337,7017.087,1139.139,7017.087,1139.139,5.549,11.097,7.847,1.0,2,11.097,-0.838,1.414
535,2104.624,668.138,2356.056,1505.008,2932.875,1505.008,113.185,188.176,81.699,1.2,4,150.913,-0.361,0.722
541,2031.328,1504.65,3095.277,967.38,3095.277,967.38,5.04,10.08,7.128,0.8,2,10.08,-0.687,1.414
548,2975.221,1797.567,1704.149,4246.294,4246.294,1704.149,3.076,6.153,4.351,0.8,2,6.153,1.492,1.414
550,521.165,32.928,497.881,544.449,544.449,497.881,13.862,27.724,19.604,0.6,2,27.724,0.094,1.414
551,4488.155,3899.218,7245.318,1730.992,7245.318,1730.992,11.155,22.311,15.776,0.8,2,22.311,-0.761,1.414
554,954.391,56.216,914.64,994.142,994.142,914.64,3.921,7.842,5.545,1.2,2,7.842,0.087,1.414
556,4612.447,2660.41,6493.641,2731.252,6493.641,2731.252,26.262,52.524,37.14,0.4,2,52.524,-0.579,1.414
561,3643.719,3649.373,1063.222,6224.215,6224.215,1063.222,4.105,8.211,5.806,1.2,2,8.211,4.854,1.414
565,1831.778,447.073,1515.649,2147.906,2147.906,1515.649,73.542,147.084,104.004,0.2,2,147.084,0.417,1.414
568,1034.064,151.783,1226.228,1075.513,1226.228,877.372,19.994,30.392,13.982,2.8,4,26.659,-0.123,0.699
572,1863.054,778.458,1103.461,1826.606,2659.096,1103.461,90.444,143.93,78.761,1.0,3,135.666,0.655,0.871
574,1843.638,881.876,2467.219,1220.058,2467.219,1220.058,36.218,72.436,51.22,0.2,2,72.436,-0.505,1.414
575,1392.896,388.481,1667.593,1118.198,1667.593,1118.198,20.234,40.468,28.615,0.4,2,40.468,-0.329,1.414
581,5306.256,6263.806,9735.435,877.076,9735.435,877.076,4.988,9.976,7.054,1.2,2,9.976,-0.91,1.414
582,9144.62,8949.488,15472.863,2816.376,15472.863,2816.376,39.341,78.682,55.637,0.4,2,78.682,-0.818,1.414
585,2438.68,670.933,1964.259,2913.101,2913.101,1964.259,0.77,1.54,1.089,1.0,2,1.54,0.483,1.414
592,2576.745,1914.132,1223.249,3930.241,3930.241,1223.249,56.255,112.51,79.556,0.2,2,112.51,2.213,1.414
595,1957.864,1062.936,1206.255,2709.474,2709.474,1206.255,7.462,14.925,10.553,1.0,2,14.925,1.246,1.414
598,2228.552,154.461,2337.772,2119.332,2337.772,2119.332,6.707,13.414,9.485,0.8,2,13.414,-0.093,1.414
606,2214.147,43.909,2245.195,2183.099,2245.195,2183.099,20.566,41.132,29.085,0.6,2,41.132,-0.028,1.414
608,1748.273,1064.765,2501.176,995.37,2501.176,995.37,2.18,4.359,3.082,1.2,2,4.359,-0.602,1.414
