tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed,source_video
2368,15,3.0,431,824,863.8336,0,0.0,1.avi
2369,15,3.0,299,194,1174.9915,0,0.0,1.avi
2370,16,3.2,1011,810,494.72855,0,0.0,1.avi
2361,17,3.4,485,703,2134.089,0,1.441582728388095,1.avi
2371,17,3.4,146,656,732.34076,0,0.0,1.avi
2372,17,3.4,238,818,530.79895,0,0.0,1.avi
2373,17,3.4,272,614,627.9817,0,0.0,1.avi
2374,18,3.6,544,21,683.9953,0,0.0,1.avi
2369,19,3.8,318,175,763.64233,0,13.9228372808569,1.avi
2375,19,3.8,316,498,986.2715,0,0.0,1.avi
2376,20,4.0,1202,457,408.87485,0,0.0,1.avi
2377,0,0.0,1168,404,526.8513,0,0.0,2.avi
2378,1,0.2,1016,518,497.52115,0,0.0,2.avi
2379,4,0.8,1167,731,948.6956,0,0.0,2.avi
2380,4,0.8,1131,880,593.03577,0,0.0,2.avi
2381,4,0.8,1220,806,615.2427,0,0.0,2.avi
2380,5,1.0,1114,888,625.65094,0,77.74523008378874,2.avi
2382,6,1.2,535,908,535.0172,0,0.0,2.avi
2383,6,1.2,1121,18,693.68896,0,0.0,2.avi
2384,7,1.4,647,10,431.0049,0,0.0,2.avi
2385,7,1.4,1172,812,518.8231,0,0.0,2.avi
2386,8,1.6,1046,320,710.02484,0,0.0,2.avi
2387,8,1.6,713,993,495.5182,0,0.0,2.avi
2388,8,1.6,1019,1006,368.72424,0,0.0,2.avi
2389,8,1.6,495,104,462.41656,0,0.0,2.avi
2390,9,1.8,1145,885,630.1137,0,0.0,2.avi
2391,10,2.0,224,362,2793.5728,0,0.0,2.avi
2392,10,2.0,1037,955,618.4166,0,0.0,2.avi
2393,11,2.2,822,339,556.3986,0,0.0,2.avi
2385,12,2.4,1169,824,418.72125,0,4.381002831119196,2.avi
2394,12,2.4,1214,583,591.107,0,0.0,2.avi
2395,12,2.4,706,9,588.51263,0,0.0,2.avi
2396,12,2.4,1206,164,772.85693,0,0.0,2.avi
2390,13,2.6,1164,862,740.36017,0,15.302671431148468,2.avi
2397,13,2.6,398,677,1070.2874,0,0.0,2.avi
2398,13,2.6,947,830,1002.743,0,0.0,2.avi
2399,13,2.6,1108,628,980.8359,0,0.0,2.avi
2400,14,2.8,1005,340,648.75183,0,0.0,2.avi
2401,14,2.8,511,406,489.8797,0,0.0,2.avi
2402,14,2.8,759,229,667.2008,0,0.0,2.avi
2403,14,2.8,1059,908,600.1716,0,0.0,2.avi
2404,14,2.8,271,320,522.98444,0,0.0,2.avi
2405,14,2.8,857,246,578.62775,0,0.0,2.avi
2406,15,3.0,866,681,1183.4491,0,0.0,2.avi
2399,16,3.2,1095,617,494.69968,0,13.951380638793983,2.avi
2407,16,3.2,588,235,808.18536,0,0.0,2.avi
2408,16,3.2,588,479,448.37128,0,0.0,2.avi
2409,16,3.2,455,717,288.86664,0,0.0,2.avi
2410,16,3.2,359,5,272.52838,0,0.0,2.avi
2411,16,3.2,1026,728,618.47144,0,0.0,2.avi
2412,17,3.4,669,61,745.8168,0,0.0,2.avi
2413,17,3.4,1054,867,411.4013,0,0.0,2.avi
2414,17,3.4,639,292,415.46606,0,0.0,2.avi
2406,19,3.8,846,675,503.63977,0,10.993604708303,2.avi
2415,19,3.8,915,952,807.3641,0,0.0,2.avi
2416,19,3.8,1218,1008,459.18048,0,0.0,2.avi
2417,19,3.8,660,631,509.16537,0,0.0,2.avi
2418,19,3.8,1123,214,638.0244,0,0.0,2.avi
2419,20,4.0,453,909,671.32825,0,0.0,2.avi
2420,20,4.0,1020,258,330.04932,0,0.0,2.avi
2417,21,4.2,675,620,528.1167,0,30.49897239079591,2.avi
2421,21,4.2,554,771,355.22708,0,0.0,2.avi
2422,21,4.2,810,3,148.8152,0,0.0,2.avi
2423,22,4.4,891,154,428.97736,0,0.0,2.avi
2424,22,4.4,357,248,576.758,0,0.0,2.avi
2425,22,4.4,955,508,388.31622,0,0.0,2.avi
2426,22,4.4,615,869,313.11206,0,0.0,2.avi
2427,22,4.4,881,348,282.00076,0,0.0,2.avi
2428,0,0.0,269,745,3003.414,0,0.0,3.avi
2429,0,0.0,595,201,276.28772,0,0.0,3.avi
2430,0,0.0,273,267,182.76222,0,0.0,3.avi
2431,1,0.2,268,667,943.85187,0,0.0,3.avi
2432,1,0.2,313,724,411.0548,0,0.0,3.avi
2433,1,0.2,198,408,202.10884,0,0.0,3.avi
2434,1,0.2,1015,869,635.66907,0,0.0,3.avi
2435,2,0.4,601,905,659.5182,0,0.0,3.avi
2436,2,0.4,862,1009,599.10004,0,0.0,3.avi
2437,2,0.4,884,32,955.36707,0,0.0,3.avi
2438,2,0.4,138,891,418.49405,0,0.0,3.avi
2439,2,0.4,127,547,180.5055,0,0.0,3.avi
2440,3,0.6,681,205,882.32556,0,0.0,3.avi
2441,3,0.6,408,383,609.2461,0,0.0,3.avi
2442,4,0.8,487,373,839.03845,0,0.0,3.avi
2443,4,0.8,192,450,234.09065,0,0.0,3.avi
2444,5,1.0,163,828,545.4028,0,0.0,3.avi
2445,5,1.0,862,209,311.45804,0,0.0,3.avi
2446,5,1.0,107,579,202.29333,0,0.0,3.avi
2447,6,1.2,746,376,295.31662,0,0.0,3.avi
2448,7,1.4,643,539,279.72382,0,0.0,3.avi
2449,7,1.4,1268,460,796.4153,0,0.0,3.avi
2450,8,1.6,1090,514,1086.2777,0,0.0,3.avi
2451,8,1.6,551,697,287.4761,0,0.0,3.avi
2452,9,1.8,468,848,294.08237,0,0.0,3.avi
2453,11,2.2,1143,117,239.6192,0,0.0,3.avi
2454,12,2.4,232,738,440.18307,0,0.0,3.avi
2455,12,2.4,1024,254,229.8849,0,0.0,3.avi
2456,13,2.6,143,394,801.18463,0,0.0,3.avi
2457,13,2.6,155,876,423.48642,0,0.0,3.avi
2458,13,2.6,915,397,234.48701,0,0.0,3.avi
2459,13,2.6,167,902,707.1165,0,0.0,3.avi
2460,14,2.8,763,437,2715.67,0,0.0,3.avi
2461,14,2.8,279,128,425.21844,0,0.0,3.avi
2462,15,3.0,552,391,680.9099,0,0.0,3.avi
2463,15,3.0,1191,11,981.27045,0,0.0,3.avi
2464,15,3.0,654,191,305.04556,0,0.0,3.avi
2465,15,3.0,897,1012,421.78967,0,0.0,3.avi
2466,15,3.0,1159,389,739.6292,0,0.0,3.avi
2467,16,3.2,484,780,684.3814,0,0.0,3.avi
2468,16,3.2,1261,880,897.00836,0,0.0,3.avi
2469,16,3.2,968,940,764.01794,0,0.0,3.avi
2470,16,3.2,825,345,419.96976,0,0.0,3.avi
2471,16,3.2,560,602,305.77975,0,0.0,3.avi
2472,16,3.2,1100,450,732.0845,0,0.0,3.avi
2473,16,3.2,525,767,272.6692,0,0.0,3.avi
2474,16,3.2,912,602,242.64758,0,0.0,3.avi
2475,16,3.2,1067,490,334.38507,0,0.0,3.avi
2476,17,3.4,627,601,1193.157,0,0.0,3.avi
2477,17,3.4,453,737,291.36505,0,0.0,3.avi
2478,17,3.4,411,905,280.252,0,0.0,3.avi
2479,18,3.6,1076,279,425.38245,0,0.0,3.avi
2480,18,3.6,616,163,329.14655,0,0.0,3.avi
2481,18,3.6,203,578,1380.3164,0,0.0,3.avi
2482,18,3.6,1103,88,343.27237,0,0.0,3.avi
2483,18,3.6,330,208,1077.8262,0,0.0,3.avi
2484,19,3.8,560,65,523.9403,0,0.0,3.avi
2485,20,4.0,563,113,587.92163,0,0.0,3.avi
2486,20,4.0,275,594,1171.6991,0,0.0,3.avi
2487,20,4.0,475,564,654.51685,0,0.0,3.avi
2488,21,4.2,1205,357,619.74744,0,0.0,3.avi
2489,21,4.2,730,406,919.1595,0,0.0,3.avi
2490,21,4.2,860,952,1169.675,0,0.0,3.avi
2491,22,4.4,840,113,482.17712,0,0.0,3.avi
2492,0,0.0,1122,239,268.7486,0,0.0,4.avi
2493,0,0.0,375,791,473.85834,0,0.0,4.avi
2494,1,0.2,640,428,511.91534,0,0.0,4.avi
2495,1,0.2,804,431,608.16095,0,0.0,4.avi
2496,2,0.4,419,966,719.98486,0,0.0,4.avi
2497,2,0.4,881,938,416.26773,0,0.0,4.avi
2498,2,0.4,709,843,930.6255,0,0.0,4.avi
2499,3,0.6,1211,691,456.11725,0,0.0,4.avi
2500,5,1.0,269,488,1484.8616,0,0.0,4.avi
2501,5,1.0,889,764,539.13513,0,0.0,4.avi
2502,5,1.0,1197,278,614.8094,0,0.0,4.avi
2503,5,1.0,1266,122,769.7245,0,0.0,4.avi
2504,5,1.0,1132,191,460.33286,0,0.0,4.avi
2505,5,1.0,920,344,576.0104,0,0.0,4.avi
2506,6,1.2,238,465,258.35,0,0.0,4.avi
2507,6,1.2,756,343,478.01877,0,0.0,4.avi
2508,7,1.4,383,70,678.981,0,0.0,4.avi
2509,7,1.4,1235,196,321.4791,0,0.0,4.avi
2510,7,1.4,246,591,248.19865,0,0.0,4.avi
2502,8,1.6,1183,265,590.70905,0,15.88110714682652,4.avi
2511,8,1.6,462,65,295.9751,0,0.0,4.avi
2512,8,1.6,650,845,202.2995,0,0.0,4.avi
2513,9,1.8,103,950,539.1569,0,0.0,4.avi
2514,9,1.8,258,170,529.5513,0,0.0,4.avi
2515,10,2.0,523,442,997.7183,0,0.0,4.avi
2516,10,2.0,787,1010,673.0012,0,0.0,4.avi
2517,10,2.0,347,982,655.1807,0,0.0,4.avi
2518,10,2.0,910,975,265.34827,0,0.0,4.avi
2519,10,2.0,595,457,277.39423,0,0.0,4.avi
2520,10,2.0,1239,941,534.82574,0,0.0,4.avi
2501,11,2.2,856,765,255.19666,0,8.028253255957791,4.avi
2521,11,2.2,1078,228,275.4718,0,0.0,4.avi
2522,11,2.2,460,120,270.5994,0,0.0,4.avi
2523,12,2.4,309,638,948.35626,0,0.0,4.avi
2524,12,2.4,616,893,725.62494,0,0.0,4.avi
2502,13,2.6,1192,249,530.4319,0,6.941711796876794,4.avi
2525,13,2.6,747,452,415.10373,0,0.0,4.avi
2526,13,2.6,230,412,239.16893,0,0.0,4.avi
2527,13,2.6,1072,145,231.04305,0,0.0,4.avi
2528,13,2.6,798,635,502.97726,0,0.0,4.avi
2529,14,2.8,605,966,360.90155,0,0.0,4.avi
2530,15,3.0,260,599,2440.3635,0,0.0,4.avi
2531,16,3.2,130,653,2378.5952,0,0.0,4.avi
2532,17,3.4,1149,981,282.89407,0,0.0,4.avi
2533,18,3.6,482,673,504.01007,0,0.0,4.avi
2534,18,3.6,842,835,149.81168,0,0.0,4.avi
2535,19,3.8,494,984,492.6267,0,0.0,4.avi
2536,19,3.8,262,826,593.33777,0,0.0,4.avi
2537,20,4.0,720,8,481.16867,0,0.0,4.avi
2538,20,4.0,569,528,437.35574,0,0.0,4.avi
2539,20,4.0,627,380,981.5745,0,0.0,4.avi
2540,20,4.0,172,284,320.09387,0,0.0,4.avi
2541,21,4.2,464,363,149.55902,0,0.0,4.avi
2542,21,4.2,465,290,316.42715,0,0.0,4.avi
2543,22,4.4,329,169,2637.863,0,0.0,4.avi
2544,23,4.6,1169,8,390.7154,0,0.0,4.avi
2545,24,4.8,410,1010,430.9637,0,0.0,4.avi
2546,25,5.0,416,950,291.67044,0,0.0,4.avi
2547,26,5.2,473,212,421.767,0,0.0,4.avi
2548,26,5.2,969,547,745.7292,0,0.0,4.avi
2549,27,5.4,757,728,826.87994,0,0.0,4.avi
2550,28,5.6,727,859,928.5124,0,0.0,4.avi
2551,0,0.0,1244,392,370.18497,0,0.0,5.avi
2552,1,0.2,1164,121,482.44543,0,0.0,5.avi
2553,2,0.4,473,183,774.23846,0,0.0,5.avi
2554,2,0.4,748,108,408.09998,0,0.0,5.avi
2555,2,0.4,1184,350,289.53723,0,0.0,5.avi
2556,2,0.4,669,937,559.0462,0,0.0,5.avi
2557,2,0.4,545,6,353.30148,0,0.0,5.avi
2558,3,0.6,933,372,382.5817,0,0.0,5.avi
2559,3,0.6,193,109,277.49268,0,0.0,5.avi
2560,3,0.6,33,529,483.2197,0,0.0,5.avi
2561,3,0.6,1055,24,404.7072,0,0.0,5.avi
2562,4,0.8,101,224,943.2023,0,0.0,5.avi
2563,5,1.0,786,304,450.7189,0,0.0,5.avi
2564,6,1.2,912,470,1548.1619,0,0.0,5.avi
2553,8,1.6,438,205,524.379,0,10.194296225689609,5.avi
2565,8,1.6,537,672,224.09158,0,0.0,5.avi
2566,8,1.6,1273,250,318.9874,0,0.0,5.avi
2567,9,1.8,367,193,459.9083,0,0.0,5.avi
2568,9,1.8,238,668,550.72345,0,0.0,5.avi
2569,9,1.8,486,77,579.33826,0,0.0,5.avi
2570,9,1.8,1150,66,360.5592,0,0.0,5.avi
2571,9,1.8,1260,281,352.44296,0,0.0,5.avi
2572,10,2.0,1185,635,757.50824,0,0.0,5.avi
2573,10,2.0,806,94,345.8946,0,0.0,5.avi
2574,10,2.0,597,63,348.94196,0,0.0,5.avi
2575,10,2.0,1125,124,382.5528,0,0.0,5.avi
2576,11,2.2,979,151,477.65518,0,0.0,5.avi
2577,11,2.2,569,115,402.04727,0,0.0,5.avi
2578,11,2.2,236,266,348.53052,0,0.0,5.avi
2579,12,2.4,1050,671,652.2661,0,0.0,5.avi
2580,12,2.4,865,746,250.10683,0,0.0,5.avi
2581,12,2.4,937,201,520.6141,0,0.0,5.avi
2582,13,2.6,668,546,287.3314,0,0.0,5.avi
2583,13,2.6,527,473,501.36087,0,0.0,5.avi
2584,13,2.6,1197,485,345.1774,0,0.0,5.avi
2585,13,2.6,1243,698,417.53296,0,0.0,5.avi
2586,14,2.8,1139,587,761.27527,0,0.0,5.avi
2587,14,2.8,667,1017,161.33322,0,0.0,5.avi
2588,14,2.8,465,525,509.92975,0,0.0,5.avi
2589,15,3.0,1012,857,354.54745,0,0.0,5.avi
2590,16,3.2,554,672,895.32654,0,0.0,5.avi
2591,16,3.2,966,73,452.22083,0,0.0,5.avi
2592,16,3.2,706,9,370.25272,0,0.0,5.avi
2576,17,3.4,952,131,439.91006,0,8.23853406884475,5.avi
2593,17,3.4,645,467,631.1803,0,0.0,5.avi
2594,17,3.4,573,37,441.98627,0,0.0,5.avi
2595,17,3.4,390,460,259.94733,0,0.0,5.avi
2596,17,3.4,934,299,356.19095,0,0.0,5.avi
2597,17,3.4,629,983,201.0892,0,0.0,5.avi
2598,0,0.0,908,618,501.48853,0,0.0,6.avi
2599,0,0.0,1239,811,912.40674,0,0.0,6.avi
2600,0,0.0,925,492,459.6225,0,0.0,6.avi
2598,1,0.2,867,635,701.6938,0,177.40681973221885,6.avi
2601,1,0.2,1131,756,1198.3566,0,0.0,6.avi
2602,1,0.2,312,719,689.8435,0,0.0,6.avi
2603,1,0.2,832,595,449.35468,0,0.0,6.avi
2604,1,0.2,802,695,521.59436,0,0.0,6.avi
2605,1,0.2,1123,869,934.6516,0,0.0,6.avi
2606,2,0.4,1010,827,1226.5503,0,0.0,6.avi
2607,2,0.4,185,797,690.1823,0,0.0,6.avi
2608,2,0.4,949,447,239.8237,0,0.0,6.avi
2609,2,0.4,117,407,338.74814,0,0.0,6.avi
2610,2,0.4,737,693,459.21298,0,0.0,6.avi
2611,2,0.4,272,16,408.33963,0,0.0,6.avi
2612,2,0.4,696,771,519.3449,0,0.0,6.avi
2613,2,0.4,402,238,743.6282,0,0.0,6.avi
2614,3,0.6,289,328,692.6208,0,0.0,6.avi
2615,3,0.6,1161,622,1864.8187,0,0.0,6.avi
2616,3,0.6,58,873,677.8957,0,0.0,6.avi
2617,3,0.6,142,130,401.79126,0,0.0,6.avi
2618,3,0.6,1255,975,1269.0951,0,0.0,6.avi
2619,3,0.6,590,846,537.76587,0,0.0,6.avi
2620,3,0.6,6,515,244.72829,0,0.0,6.avi
2621,3,0.6,889,897,1209.6779,0,0.0,6.avi
2622,4,0.8,212,534,260.10446,0,0.0,6.avi
2623,4,0.8,178,417,679.62195,0,0.0,6.avi
2624,4,0.8,15,244,411.76178,0,0.0,6.avi
2625,4,0.8,485,920,547.76965,0,0.0,6.avi
2626,4,0.8,1022,702,1748.1414,0,0.0,6.avi
2627,5,1.0,832,63,507.43735,0,0.0,6.avi
2628,5,1.0,6,955,368.10193,0,0.0,6.avi
2629,5,1.0,752,5,371.4682,0,0.0,6.avi
2630,6,1.2,587,329,432.49847,0,0.0,6.avi
2613,7,1.4,388,216,559.8954,0,8.9836370281156,6.avi
2631,7,1.4,896,654,1108.3079,0,0.0,6.avi
2632,7,1.4,1190,53,820.2404,0,0.0,6.avi
2633,7,1.4,1018,268,1093.8302,0,0.0,6.avi
2607,8,1.6,220,822,674.42535,0,10.710117255814746,6.avi
2614,8,1.6,297,309,528.29956,0,7.10039783491478,6.avi
2634,8,1.6,616,340,1224.628,0,0.0,6.avi
2635,9,1.8,1031,572,951.28625,0,0.0,6.avi
2636,9,1.8,888,35,1148.2827,0,0.0,6.avi
2637,9,1.8,1120,153,497.0832,0,0.0,6.avi
2638,9,1.8,505,388,1296.2463,0,0.0,6.avi
2639,9,1.8,207,402,511.07953,0,0.0,6.avi
2637,10,2.0,1109,155,689.53107,0,41.76919205914136,6.avi
2640,10,2.0,677,101,1106.7562,0,0.0,6.avi
2641,10,2.0,1198,497,1488.7625,0,0.0,6.avi
2642,11,2.2,744,811,1159.194,0,0.0,6.avi
2643,11,2.2,1087,549,1497.952,0,0.0,6.avi
2644,11,2.2,862,469,1188.918,0,0.0,6.avi
2645,11,2.2,974,203,727.9304,0,0.0,6.avi
2646,12,2.4,687,253,546.325,0,0.0,6.avi
2647,12,2.4,784,177,467.45844,0,0.0,6.avi
2648,12,2.4,868,548,1072.193,0,0.0,6.avi
2649,12,2.4,750,507,1156.2504,0,0.0,6.avi
2650,12,2.4,1216,1015,459.86652,0,0.0,6.avi
2651,12,2.4,974,597,1479.9564,0,0.0,6.avi
2652,12,2.4,1198,146,509.214,0,0.0,6.avi
2653,13,2.6,966,107,869.7442,0,0.0,6.avi
2654,13,2.6,643,641,1100.9583,0,0.0,6.avi
2655,13,2.6,454,451,1321.2295,0,0.0,6.avi
2656,14,2.8,995,297,1643.1964,0,0.0,6.avi
2657,14,2.8,881,260,483.39145,0,0.0,6.avi
2658,14,2.8,304,496,1245.9592,0,0.0,6.avi
2659,14,2.8,915,3,152.37662,0,0.0,6.avi
2660,14,2.8,1259,380,922.6305,0,0.0,6.avi
2641,15,3.0,1228,478,714.23914,0,12.342168856407618,6.avi
2661,15,3.0,603,937,2255.5183,0,0.0,6.avi
2662,15,3.0,1156,407,840.41174,0,0.0,6.avi
2663,15,3.0,527,7,383.35114,0,0.0,6.avi
2664,15,3.0,1117,862,897.75006,0,0.0,6.avi
2665,15,3.0,1144,80,413.34323,0,0.0,6.avi
2666,15,3.0,711,48,1499.6863,0,0.0,6.avi
2642,16,3.2,741,828,1125.3667,0,5.91168544069759,6.avi
2650,16,3.2,1195,1018,275.74744,0,11.106101797271068,6.avi
2667,16,3.2,515,755,763.8175,0,0.0,6.avi
2668,16,3.2,878,432,402.26672,0,0.0,6.avi
2669,16,3.2,305,119,1085.794,0,0.0,6.avi
2670,16,3.2,239,485,669.8824,0,0.0,6.avi
2671,16,3.2,1159,1006,399.67987,0,0.0,6.avi
2672,16,3.2,1209,727,1180.6619,0,0.0,6.avi
2673,16,3.2,419,986,2264.1238,0,0.0,6.avi
2674,16,3.2,771,608,616.57465,0,0.0,6.avi
2675,16,3.2,264,717,628.52515,0,0.0,6.avi
2676,16,3.2,994,123,446.73462,0,0.0,6.avi
2654,17,3.4,631,652,693.3751,0,8.14026088961983,6.avi
2677,17,3.4,944,327,933.90814,0,0.0,6.avi
2678,17,3.4,587,879,1105.5614,0,0.0,6.avi
2679,17,3.4,643,1010,704.5001,0,0.0,6.avi
2680,17,3.4,1018,770,2241.3335,0,0.0,6.avi
2681,17,3.4,493,281,519.78894,0,0.0,6.avi
2682,17,3.4,956,170,468.87766,0,0.0,6.avi
2659,18,3.6,943,10,688.70044,0,14.530463478378255,6.avi
2679,18,3.6,645,1016,402.9666,0,26.484203308809267,6.avi
2683,18,3.6,434,923,1125.2528,0,0.0,6.avi
2653,19,3.8,972,113,513.4397,0,2.1010752967585256,6.avi
2684,19,3.8,425,190,847.7504,0,0.0,6.avi
2685,19,3.8,1125,244,682.2613,0,0.0,6.avi
2686,19,3.8,335,493,713.94855,0,0.0,6.avi
2677,20,4.0,953,323,899.1602,0,7.675247725176189,6.avi
2685,20,4.0,1150,255,1129.2397,0,108.40987130013806,6.avi
2687,20,4.0,534,918,672.06024,0,0.0,6.avi
2688,20,4.0,840,442,502.30304,0,0.0,6.avi
2689,20,4.0,609,714,223.78673,0,0.0,6.avi
2674,21,4.2,791,607,478.1524,0,7.147138500485155,6.avi
2683,21,4.2,417,946,648.05664,0,23.744934184243647,6.avi
2690,21,4.2,607,334,986.1716,0,0.0,6.avi
2691,21,4.2,1264,965,658.3843,0,0.0,6.avi
2692,21,4.2,423,13,529.91656,0,0.0,6.avi
2693,22,4.4,1193,989,667.72406,0,0.0,6.avi
2694,22,4.4,408,387,984.70874,0,0.0,6.avi
2695,22,4.4,1133,426,424.16736,0,0.0,6.avi
2696,22,4.4,853,394,694.7182,0,0.0,6.avi
2697,23,4.6,749,569,543.21136,0,0.0,6.avi
2698,25,5.0,478,597,721.84174,0,0.0,6.avi
2699,25,5.0,1265,16,988.1889,0,0.0,6.avi
2700,27,5.4,119,638,974.437,0,0.0,6.avi
2701,27,5.4,937,923,1567.9435,0,0.0,6.avi
2702,27,5.4,273,490,1176.9562,0,0.0,6.avi
2703,27,5.4,270,807,313.24368,0,0.0,6.avi
2704,27,5.4,384,791,479.87354,0,0.0,6.avi
2705,27,5.4,423,317,197.61452,0,0.0,6.avi
2703,28,5.6,258,818,425.3762,0,64.9743752074135,6.avi
2706,28,5.6,948,498,609.43005,0,0.0,6.avi
2707,28,5.6,786,964,1392.2842,0,0.0,6.avi
2708,28,5.6,1167,923,474.33786,0,0.0,6.avi
2709,29,5.8,237,899,602.6188,0,0.0,6.avi
2710,29,5.8,272,807,509.25858,0,0.0,6.avi
2711,29,5.8,1055,959,509.2294,0,0.0,6.avi
2712,31,6.2,644,695,719.41473,0,0.0,6.avi
2704,32,6.4,397,796,822.7614,0,4.847321405765355,6.avi
2713,32,6.4,820,78,1806.1954,0,0.0,6.avi
2714,32,6.4,455,562,435.12335,0,0.0,6.avi
2715,32,6.4,224,302,684.5882,0,0.0,6.avi
2700,33,6.6,108,647,721.7431,0,3.5810807858845823,6.avi
2716,33,6.6,208,814,1447.2454,0,0.0,6.avi
2717,33,6.6,873,949,357.14294,0,0.0,6.avi
2718,33,6.6,559,942,477.6879,0,0.0,6.avi
2719,33,6.6,1271,582,416.36847,0,0.0,6.avi
2720,33,6.6,240,251,514.67615,0,0.0,6.avi
2721,34,6.8,408,547,618.6412,0,0.0,6.avi
2722,34,6.8,731,575,486.671,0,0.0,6.avi
2723,34,6.8,879,71,658.47296,0,0.0,6.avi
2724,35,7.0,874,368,1443.8403,0,0.0,6.avi
2725,35,7.0,625,560,516.3577,0,0.0,6.avi
2726,35,7.0,1183,884,700.73145,0,0.0,6.avi
2727,35,7.0,609,592,533.90894,0,0.0,6.avi
2728,35,7.0,952,446,649.3279,0,0.0,6.avi
2729,36,7.2,91,365,676.412,0,0.0,6.avi
2730,36,7.2,202,679,288.52383,0,0.0,6.avi
2731,37,7.4,424,614,407.1145,0,0.0,6.avi
2732,37,7.4,400,212,422.51373,0,0.0,6.avi
2733,37,7.4,1131,604,417.40536,0,0.0,6.avi
2734,38,7.6,457,184,1016.62134,0,0.0,6.avi
2735,38,7.6,107,498,643.10583,0,0.0,6.avi
2736,38,7.6,212,337,408.98746,0,0.0,6.avi
2737,38,7.6,339,509,355.4523,0,0.0,6.avi
2738,38,7.6,502,981,590.3622,0,0.0,6.avi
2739,39,7.8,632,262,1202.7338,0,0.0,6.avi
2740,39,7.8,1009,195,984.9188,0,0.0,6.avi
2741,39,7.8,328,741,749.11633,0,0.0,6.avi
2742,39,7.8,722,804,342.10565,0,0.0,6.avi
2743,40,8.0,827,381,379.32758,0,0.0,6.avi
2744,40,8.0,312,520,464.12677,0,0.0,6.avi
2745,40,8.0,1247,37,1063.6868,0,0.0,6.avi
2746,40,8.0,806,759,356.4344,0,0.0,6.avi
2747,40,8.0,1229,443,552.12994,0,0.0,6.avi
2748,40,8.0,520,910,364.04846,0,0.0,6.avi
2736,41,8.2,230,332,1650.5835,0,15.605935146347116,6.avi
2749,41,8.2,961,690,1368.7599,0,0.0,6.avi
2750,41,8.2,1233,492,575.9531,0,0.0,6.avi
2751,41,8.2,502,416,749.66016,0,0.0,6.avi
2752,41,8.2,1060,561,535.71216,0,0.0,6.avi
2744,42,8.4,318,542,705.99536,0,37.90178959227222,6.avi
2753,42,8.4,419,892,912.66626,0,0.0,6.avi
