tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed,source_video
36,8,1.6,936,299,4271.0312,0,0.0,1.avi
37,8,1.6,537,867,2646.9236,0,0.0,1.avi
38,8,1.6,286,443,1313.9524,0,0.0,1.avi
39,8,1.6,1210,215,3332.686,0,0.0,1.avi
40,8,1.6,1023,296,4942.8174,0,0.0,1.avi
41,8,1.6,926,981,6885.33,0,0.0,1.avi
42,8,1.6,361,602,5844.182,0,0.0,1.avi
12,9,1.8,933,227,2706.8542,0,37.12238587703012,1.avi
24,9,1.8,496,262,5268.2617,0,106.84873123808022,1.avi
35,9,1.8,1188,828,3294.1165,0,133.27897492196584,1.avi
39,9,1.8,1222,236,3711.4905,0,98.88692544233288,1.avi
43,9,1.8,31,649,5301.2812,0,0.0,1.avi
44,9,1.8,1137,1010,1685.5563,0,0.0,1.avi
45,9,1.8,588,623,2418.8613,0,0.0,1.avi
46,9,1.8,712,6,414.75998,0,0.0,1.avi
47,9,1.8,1124,731,9218.098,0,0.0,1.avi
48,9,1.8,322,566,2156.7854,0,0.0,1.avi
13,10,2.0,566,38,3975.8003,0,103.24013459224568,1.avi
40,10,2.0,1041,342,2088.516,0,81.26942075590301,1.avi
47,10,2.0,1157,764,2126.8208,0,184.98165027239864,1.avi
49,10,2.0,656,971,5727.5464,0,0.0,1.avi
50,10,2.0,821,754,2119.5872,0,0.0,1.avi
51,10,2.0,805,665,1561.4863,0,0.0,1.avi
52,10,2.0,398,294,3455.1152,0,0.0,1.avi
53,10,2.0,532,929,27351.898,0,0.0,1.avi
25,11,2.2,394,518,1585.1865,0,12.009752760858698,1.avi
54,11,2.2,298,970,18716.91,0,0.0,1.avi
55,11,2.2,302,84,5220.543,0,0.0,1.avi
56,11,2.2,1247,522,4103.7466,0,0.0,1.avi
57,11,2.2,1185,583,1050.4121,0,0.0,1.avi
58,11,2.2,197,536,931.01373,0,0.0,1.avi
59,11,2.2,1070,1007,2976.4487,0,0.0,1.avi
60,11,2.2,847,625,3134.2034,0,0.0,1.avi
29,12,2.4,1160,305,2567.1265,0,3.5818928033495783,1.avi
42,12,2.4,364,610,2467.1067,0,4.752707061350483,1.avi
48,12,2.4,352,574,9009.344,0,25.599440616218185,1.avi
49,12,2.4,687,1010,1621.7676,0,81.4376648837548,1.avi
52,12,2.4,382,312,3252.5815,0,40.27574329601969,1.avi
59,12,2.4,1032,1001,2424.2605,0,154.34072873637405,1.avi
61,12,2.4,600,432,2859.2966,0,0.0,1.avi
62,12,2.4,572,688,11639.903,0,0.0,1.avi
34,13,2.6,208,647,1852.4888,0,8.185928776360116,1.avi
50,13,2.6,799,721,2761.949,0,33.15165127745336,1.avi
63,13,2.6,103,630,3009.0151,0,0.0,1.avi
64,13,2.6,60,347,3848.653,0,0.0,1.avi
65,13,2.6,685,937,1720.6525,0,0.0,1.avi
66,13,2.6,1051,423,2249.7456,0,0.0,1.avi
67,13,2.6,897,850,2267.3608,0,0.0,1.avi
68,13,2.6,1159,92,2378.5586,0,0.0,1.avi
69,13,2.6,970,28,2727.0728,0,0.0,1.avi
70,13,2.6,435,844,5978.861,0,0.0,1.avi
57,14,2.8,1165,582,5008.5,0,16.800621856806092,1.avi
71,14,2.8,422,273,2647.941,0,0.0,1.avi
72,14,2.8,726,834,1582.438,0,0.0,1.avi
73,14,2.8,240,140,2376.1555,0,0.0,1.avi
74,14,2.8,554,389,3129.3599,0,0.0,1.avi
48,15,3.0,362,543,1361.1094,0,31.497165128512957,1.avi
61,15,3.0,573,463,3319.5637,0,34.44279536192947,1.avi
63,15,3.0,105,613,1457.8007,0,29.04728474361352,1.avi
70,15,3.0,442,886,4813.4194,0,70.3904533155509,1.avi
75,15,3.0,1101,956,2351.6455,0,0.0,1.avi
76,15,3.0,208,15,2102.0396,0,0.0,1.avi
77,15,3.0,237,860,2211.5383,0,0.0,1.avi
78,15,3.0,802,381,1958.6132,0,0.0,1.avi
79,15,3.0,122,454,999.83655,0,0.0,1.avi
80,15,3.0,931,263,2426.3684,0,0.0,1.avi
29,16,3.2,1134,283,1531.9567,0,19.529092068289263,1.avi
81,16,3.2,536,202,2433.375,0,0.0,1.avi
82,16,3.2,340,299,3759.5457,0,0.0,1.avi
69,17,3.4,1013,11,1632.3026,0,23.456070767700524,1.avi
83,17,3.4,72,628,2648.652,0,0.0,1.avi
84,17,3.4,1225,699,1990.9896,0,0.0,1.avi
29,18,3.6,1111,238,1758.3713,0,91.41839662883778,1.avi
85,18,3.6,1136,1011,2035.4075,0,0.0,1.avi
86,18,3.6,427,758,3032.3801,0,0.0,1.avi
87,18,3.6,614,145,2470.4766,0,0.0,1.avi
88,18,3.6,581,278,5640.6543,0,0.0,1.avi
89,18,3.6,941,549,990.9743,0,0.0,1.avi
64,19,3.8,61,344,7616.6562,0,0.9148657114469776,1.avi
67,19,3.8,939,864,2342.1387,0,10.841514862741413,1.avi
87,19,3.8,638,154,1019.6377,0,103.37774898098236,1.avi
90,19,3.8,921,966,4662.6396,0,0.0,1.avi
91,19,3.8,777,475,3684.7766,0,0.0,1.avi
92,20,4.0,192,570,4184.1055,0,0.0,1.avi
93,20,4.0,995,347,5944.276,0,0.0,1.avi
94,20,4.0,314,366,2493.9983,0,0.0,1.avi
95,20,4.0,406,1015,1157.514,0,0.0,1.avi
96,20,4.0,932,18,2402.2705,0,0.0,1.avi
97,20,4.0,948,213,2587.8018,0,0.0,1.avi
98,20,4.0,778,538,33471.938,0,0.0,1.avi
83,21,4.2,71,636,2284.7156,0,3.715714441863982,1.avi
96,21,4.2,916,62,4902.2676,0,186.2931787197266,1.avi
98,21,4.2,774,584,4347.25,0,181.40124077924605,1.avi
99,21,4.2,1073,91,4285.3447,0,0.0,1.avi
100,21,4.2,154,151,4015.802,0,0.0,1.avi
101,21,4.2,418,603,25240.963,0,0.0,1.avi
102,21,4.2,1070,674,1898.3696,0,0.0,1.avi
103,21,4.2,786,903,2664.518,0,0.0,1.avi
104,21,4.2,799,84,4657.5103,0,0.0,1.avi
105,21,4.2,14,766,1233.8406,0,0.0,1.avi
106,21,4.2,984,278,6174.402,0,0.0,1.avi
83,22,4.4,87,656,25984.363,0,108.67720264618518,1.avi
95,22,4.4,418,1013,1006.87775,0,18.529143601301605,1.avi
101,22,4.4,447,621,3393.7266,0,136.46063849834135,1.avi
107,22,4.4,232,758,5255.8516,0,0.0,1.avi
108,22,4.4,157,227,5046.31,0,0.0,1.avi
109,22,4.4,580,873,5484.6187,0,0.0,1.avi
110,22,4.4,1040,498,1416.6367,0,0.0,1.avi
111,22,4.4,272,979,5116.999,0,0.0,1.avi
112,22,4.4,1044,820,943.99176,0,0.0,1.avi
113,22,4.4,1182,925,1993.1963,0,0.0,1.avi
99,23,4.6,1091,95,2849.0947,0,30.562514977948783,1.avi
114,23,4.6,622,434,7277.4,0,0.0,1.avi
115,23,4.6,993,429,3092.1555,0,0.0,1.avi
116,23,4.6,1029,308,8230.96,0,0.0,1.avi
67,24,4.8,972,884,1195.2162,0,13.392320487759951,1.avi
97,24,4.8,950,203,1342.147,0,5.235302470012086,1.avi
100,24,4.8,111,141,2040.8348,0,37.3427644352164,1.avi
115,24,4.8,1003,454,4062.2036,0,108.02314566795395,1.avi
117,24,4.8,558,365,1924.1395,0,0.0,1.avi
118,24,4.8,1042,105,2444.0068,0,0.0,1.avi
119,24,4.8,855,26,2104.9,0,0.0,1.avi
120,24,4.8,623,544,1734.6216,0,0.0,1.avi
67,25,5.0,993,854,2321.7827,0,154.97041048213043,1.avi
92,25,5.0,202,600,2280.223,0,10.811198073487493,1.avi
118,25,5.0,1019,102,4132.499,0,93.55659216484962,1.avi
121,25,5.0,430,119,2149.377,0,0.0,1.avi
122,25,5.0,803,767,1846.2528,0,0.0,1.avi
123,25,5.0,511,1011,1563.882,0,0.0,1.avi
124,25,5.0,551,797,3026.3752,0,0.0,1.avi
125,25,5.0,701,247,3052.6816,0,0.0,1.avi
83,26,5.2,197,943,30423.39,0,162.31079730527787,1.avi
114,26,5.2,608,475,4520.5186,0,36.41343645541008,1.avi
126,26,5.2,1027,1005,3282.141,0,0.0,1.avi
127,26,5.2,1182,814,1668.5145,0,0.0,1.avi
128,26,5.2,237,643,1101.8037,0,0.0,1.avi
129,26,5.2,896,931,1409.3275,0,0.0,1.avi
130,26,5.2,435,656,6471.6216,0,0.0,1.avi
131,26,5.2,250,557,2014.6873,0,0.0,1.avi
132,26,5.2,716,844,1021.8533,0,0.0,1.avi
133,26,5.2,58,796,14947.965,0,0.0,1.avi
109,27,5.4,549,842,3902.481,0,15.063365104176382,1.avi
134,27,5.4,1163,250,6734.319,0,0.0,1.avi
135,27,5.4,83,404,2445.5034,0,0.0,1.avi
136,27,5.4,736,33,1919.2955,0,0.0,1.avi
137,27,5.4,385,251,1441.8665,0,0.0,1.avi
115,28,5.6,1062,623,870.1797,0,87.60125001337738,1.avi
130,28,5.6,426,704,3082.5134,0,79.17434652990512,1.avi
137,28,5.6,413,266,2615.5942,0,128.50821502193935,1.avi
138,28,5.6,896,853,1386.0953,0,0.0,1.avi
139,28,5.6,881,270,6501.8413,0,0.0,1.avi
140,28,5.6,613,280,1577.3358,0,0.0,1.avi
141,28,5.6,276,183,2797.164,0,0.0,1.avi
142,28,5.6,196,831,8625.128,0,0.0,1.avi
125,29,5.8,734,262,2792.7454,0,18.65499122245212,1.avi
138,29,5.8,911,822,961.34906,0,141.44834663446937,1.avi
143,29,5.8,314,6,567.6485,0,0.0,1.avi
144,29,5.8,324,385,2563.339,0,0.0,1.avi
145,29,5.8,1124,142,2308.762,0,0.0,1.avi
146,29,5.8,658,308,4545.0825,0,0.0,1.avi
146,30,6.0,650,317,2718.3584,0,45.1799408009932,1.avi
147,30,6.0,1184,528,49440.285,0,0.0,1.avi
148,30,6.0,752,898,1704.6477,0,0.0,1.avi
149,30,6.0,1125,677,2023.4077,0,0.0,1.avi
150,30,6.0,133,384,1918.4688,0,0.0,1.avi
151,30,6.0,688,13,1493.537,0,0.0,1.avi
152,30,6.0,938,902,6123.7485,0,0.0,1.avi
124,31,6.2,530,780,2597.1897,0,6.74867913780026,1.avi
153,31,6.2,862,558,26957.895,0,0.0,1.avi
154,31,6.2,1158,903,2170.846,0,0.0,1.avi
155,31,6.2,1072,222,1856.4658,0,0.0,1.avi
114,32,6.4,547,620,34511.56,0,37.688424726942856,1.avi
126,32,6.4,1004,963,13377.615,0,11.811316052398585,1.avi
133,32,6.4,62,801,3801.4463,0,1.5458881042867694,1.avi
135,32,6.4,54,403,985.64355,0,9.980862807166938,1.avi
146,32,6.4,650,307,3892.4824,0,17.27810899772048,1.avi
155,32,6.4,1083,192,6832.9976,0,128.08173812306342,1.avi
156,32,6.4,1017,513,6830.5757,0,0.0,1.avi
157,32,6.4,278,700,1779.7949,0,0.0,1.avi
145,33,6.6,1151,109,1795.6543,0,21.704289250629703,1.avi
158,33,6.6,1218,727,8071.793,0,0.0,1.avi
159,33,6.6,209,694,37174.85,0,0.0,1.avi
139,34,6.8,850,268,6511.648,0,7.692352748152021,1.avi
155,34,6.8,1132,107,3977.437,0,164.52132864198794,1.avi
157,34,6.8,304,679,4075.9429,0,54.23809318138982,1.avi
160,34,6.8,292,532,1823.3862,0,0.0,1.avi
161,34,6.8,107,688,5249.507,0,0.0,1.avi
145,35,7.0,1128,135,1735.1487,0,63.45864602920059,1.avi
146,35,7.0,636,330,3324.8105,0,29.07453547833997,1.avi
156,35,7.0,1058,530,1512.1001,0,37.94049874886333,1.avi
160,35,7.0,331,515,2290.3774,0,169.26620698806067,1.avi
162,35,7.0,1262,332,1611.315,0,0.0,1.avi
163,35,7.0,517,161,1608.4525,0,0.0,1.avi
164,35,7.0,212,799,1947.1338,0,0.0,1.avi
114,36,7.2,540,709,2453.1523,0,46.33781780980844,1.avi
162,36,7.2,1271,299,794.779,0,134.47438185394273,1.avi
165,36,7.2,598,943,2525.6528,0,0.0,1.avi
166,36,7.2,434,234,2442.3608,0,0.0,1.avi
167,36,7.2,810,701,14231.498,0,0.0,1.avi
145,37,7.4,1060,186,2681.2622,0,148.98097875651777,1.avi
168,37,7.4,928,37,1971.4156,0,0.0,1.avi
169,37,7.4,672,198,1912.9015,0,0.0,1.avi
170,37,7.4,1031,963,3210.1738,0,0.0,1.avi
171,37,7.4,764,213,1786.2078,0,0.0,1.avi
156,38,7.6,1108,540,1320.9282,0,43.42510923768284,1.avi
157,38,7.6,424,626,1927.3809,0,67.69837386687179,1.avi
171,38,7.6,770,233,1015.9021,0,81.34871107134242,1.avi
172,38,7.6,707,295,3005.0022,0,0.0,1.avi
173,38,7.6,26,905,3287.652,0,0.0,1.avi
174,38,7.6,352,890,1394.5271,0,0.0,1.avi
175,38,7.6,770,163,1102.5172,0,0.0,1.avi
139,39,7.8,824,233,2495.344,0,16.14768533565163,1.avi
165,39,7.8,585,939,1572.2062,0,11.039414623608156,1.avi
176,39,7.8,1028,490,2399.9224,0,0.0,1.avi
177,39,7.8,654,856,1113.5892,0,0.0,1.avi
178,40,8.0,1158,894,3542.5747,0,0.0,1.avi
179,40,8.0,106,896,4445.77,0,0.0,1.avi
180,40,8.0,641,798,3837.6077,0,0.0,1.avi
181,40,8.0,916,150,2399.7556,0,0.0,1.avi
169,41,8.2,657,153,7451.5596,0,24.420644112854983,1.avi
177,41,8.2,635,844,4749.612,0,37.6790500866156,1.avi
180,41,8.2,642,755,2961.0076,0,171.0050883289003,1.avi
182,41,8.2,406,806,9812.723,0,0.0,1.avi
183,41,8.2,1115,799,2759.2915,0,0.0,1.avi
184,41,8.2,603,1004,2904.3464,0,0.0,1.avi
185,41,8.2,1064,128,5380.757,0,0.0,1.avi
186,41,8.2,999,893,1656.7183,0,0.0,1.avi
187,41,8.2,668,336,5431.6357,0,0.0,1.avi
156,42,8.4,1221,540,2869.9607,0,58.82214029983204,1.avi
168,42,8.4,964,13,1233.4288,0,14.829685977175668,1.avi
174,42,8.4,364,890,5687.5303,0,6.175346383329567,1.avi
182,42,8.4,413,830,2650.4604,0,101.85777749360872,1.avi
188,42,8.4,1034,677,19830.805,0,0.0,1.avi
189,42,8.4,244,892,8985.86,0,0.0,1.avi
190,42,8.4,1033,205,2254.4197,0,0.0,1.avi
191,42,8.4,803,308,2459.4463,0,0.0,1.avi
192,42,8.4,932,915,836.563,0,0.0,1.avi
193,42,8.4,1159,945,1437.5554,0,0.0,1.avi
177,43,8.6,667,837,19683.59,0,61.07468132719769,1.avi
194,43,8.6,48,365,1464.6198,0,0.0,1.avi
195,43,8.6,847,771,2847.7354,0,0.0,1.avi
196,44,8.8,220,247,4256.4478,0,0.0,1.avi
197,45,9.0,927,227,1692.9038,0,0.0,1.avi
198,45,9.0,940,981,3870.2192,0,0.0,1.avi
199,45,9.0,770,647,3064.4622,0,0.0,1.avi
200,45,9.0,636,377,2384.6772,0,0.0,1.avi
189,46,9.2,229,913,3089.0488,0,12.8909741903462,1.avi
201,46,9.2,269,1007,2896.5916,0,0.0,1.avi
202,46,9.2,203,753,3082.4421,0,0.0,1.avi
203,46,9.2,1085,982,2993.535,0,0.0,1.avi
204,46,9.2,1018,768,2917.8086,0,0.0,1.avi
205,47,9.4,974,394,36458.4,0,0.0,1.avi
206,47,9.4,561,844,1348.7031,0,0.0,1.avi
207,47,9.4,979,557,1794.9368,0,0.0,1.avi
208,47,9.4,435,956,5128.755,0,0.0,1.avi
209,47,9.4,622,164,1614.0481,0,0.0,1.avi
210,47,9.4,1078,271,3088.6167,0,0.0,1.avi
200,48,9.6,639,410,40208.11,0,27.91780450883898,1.avi
201,48,9.6,315,1004,2023.1428,0,74.3238663510921,1.avi
209,48,9.6,622,196,1528.9977,0,128.02334381861772,1.avi
211,48,9.6,530,242,6662.0938,0,0.0,1.avi
212,48,9.6,907,60,2136.0208,0,0.0,1.avi
213,48,9.6,1257,645,2943.8813,0,0.0,1.avi
214,48,9.6,744,801,1946.8228,0,0.0,1.avi
208,49,9.8,397,945,3147.5686,0,64.33191443477918,1.avi
215,49,9.8,310,418,40842.297,0,0.0,1.avi
216,49,9.8,1122,228,1073.944,0,0.0,1.avi
217,49,9.8,69,146,3875.241,0,0.0,1.avi
218,49,9.8,1195,518,1429.8905,0,0.0,1.avi
219,49,9.8,513,686,2917.5618,0,0.0,1.avi
220,49,9.8,564,515,1398.106,0,0.0,1.avi
221,50,10.0,823,554,8824.716,0,0.0,1.avi
222,50,10.0,450,826,2028.4882,0,0.0,1.avi
223,50,10.0,56,437,23362.395,0,0.0,1.avi
224,50,10.0,167,664,1723.9745,0,0.0,1.avi
225,50,10.0,226,696,2413.7844,0,0.0,1.avi
226,50,10.0,451,532,1540.5518,0,0.0,1.avi
227,50,10.0,45,1005,2706.364,0,0.0,1.avi
228,50,10.0,362,119,1658.1422,0,0.0,1.avi
229,50,10.0,845,133,2971.8096,0,0.0,1.avi
230,51,10.2,25,286,2833.8074,0,0.0,1.avi
231,51,10.2,1139,592,5895.93,0,0.0,1.avi
229,52,10.4,832,139,1192.4982,0,23.704566946911832,1.avi
232,52,10.4,777,38,6021.3164,0,0.0,1.avi
233,52,10.4,549,392,3173.7954,0,0.0,1.avi
234,52,10.4,767,297,6053.504,0,0.0,1.avi
235,52,10.4,208,606,2777.2366,0,0.0,1.avi
236,52,10.4,1135,967,5958.758,0,0.0,1.avi
237,52,10.4,822,948,3455.9976,0,0.0,1.avi
238,52,10.4,427,111,1759.6622,0,0.0,1.avi
239,52,10.4,725,580,2038.251,0,0.0,1.avi
217,53,10.6,70,156,2077.4248,0,5.252730794681144,1.avi
239,53,10.6,729,537,4447.283,0,170.4824610663807,1.avi
240,53,10.6,544,595,3080.211,0,0.0,1.avi
241,53,10.6,848,875,2023.871,0,0.0,1.avi
242,53,10.6,569,6,512.33795,0,0.0,1.avi
243,53,10.6,200,863,7898.8594,0,0.0,1.avi
244,53,10.6,280,770,1594.5463,0,0.0,1.avi
245,53,10.6,158,315,5249.5376,0,0.0,1.avi
246,53,10.6,394,327,7992.64,0,0.0,1.avi
213,54,10.8,1264,680,1925.572,0,8.785205751027725,1.avi
218,54,10.8,1215,510,5372.821,0,7.550826970971897,1.avi
222,54,10.8,422,793,896.73975,0,22.01225009063668,1.avi
225,54,10.8,203,714,1485.3716,0,14.856940068967454,1.avi
228,54,10.8,387,91,2984.5383,0,19.252823263440643,1.avi
242,54,10.8,609,19,2971.8748,0,165.43604787802445,1.avi
246,54,10.8,360,355,2315.543,0,175.30608277025073,1.avi
247,54,10.8,1195,248,4294.3594,0,0.0,1.avi
248,54,10.8,1154,874,2001.2955,0,0.0,1.avi
249,54,10.8,739,91,2498.0474,0,0.0,1.avi
250,54,10.8,726,849,2772.036,0,0.0,1.avi
251,54,10.8,463,880,5874.814,0,0.0,1.avi
252,54,10.8,727,13,1406.4996,0,0.0,1.avi
226,55,11.0,438,531,1243.4717,0,4.370470590633662,1.avi
237,55,11.0,823,943,3511.6055,0,4.2234071245699445,1.avi
241,55,11.0,863,898,4171.005,0,44.8568292664109,1.avi
253,55,11.0,470,34,3287.9875,0,0.0,1.avi
254,55,11.0,683,574,2665.1755,0,0.0,1.avi
255,55,11.0,1156,327,3607.0466,0,0.0,1.avi
256,55,11.0,515,197,807.80457,0,0.0,1.avi
257,55,11.0,125,360,2902.1494,0,0.0,1.avi
227,56,11.2,28,997,2981.101,0,4.757049950437459,1.avi
236,56,11.2,1125,978,2143.8135,0,7.453167737282475,1.avi
253,56,11.2,445,33,4163.556,0,100.1382101538294,1.avi
258,56,11.2,658,918,2232.7593,0,0.0,1.avi
259,56,11.2,353,334,3830.707,0,0.0,1.avi
260,56,11.2,553,954,1341.692,0,0.0,1.avi
261,57,11.4,133,437,2887.753,0,0.0,1.avi
262,57,11.4,510,1003,1619.9247,0,0.0,1.avi
263,57,11.4,475,811,1393.5807,0,0.0,1.avi
264,57,11.4,989,142,3977.5757,0,0.0,1.avi
265,57,11.4,717,269,3175.9363,0,0.0,1.avi
235,58,11.6,188,611,1996.1843,0,5.214559917369436,1.avi
266,58,11.6,893,664,6436.9634,0,0.0,1.avi
267,58,11.6,348,221,4256.8496,0,0.0,1.avi
251,59,11.8,511,875,1041.7832,0,16.725343690998738,1.avi
253,59,11.8,371,39,2024.3569,0,59.608617295315405,1.avi
257,59,11.8,107,344,1826.112,0,12.156273849189333,1.avi
260,59,11.8,567,922,1124.7341,0,29.393574787179787,1.avi
268,59,11.8,1260,861,3017.4248,0,0.0,1.avi
269,59,11.8,225,711,2953.398,0,0.0,1.avi
270,59,11.8,642,148,2789.6514,0,0.0,1.avi
213,60,12.0,1265,727,1461.7717,0,11.716032888129932,1.avi
251,60,12.0,537,891,1813.324,0,130.10380470993152,1.avi
271,60,12.0,646,80,7073.7754,0,0.0,1.avi
272,60,12.0,366,509,2529.9219,0,0.0,1.avi
273,60,12.0,548,415,10660.258,0,0.0,1.avi
274,60,12.0,1178,962,2990.8162,0,0.0,1.avi
255,61,12.2,1185,365,1660.649,0,11.767700498585697,1.avi
270,61,12.2,667,187,3385.8691,0,75.338072681165,1.avi
275,61,12.2,1252,349,4310.5767,0,0.0,1.avi
276,61,12.2,599,243,2670.015,0,0.0,1.avi
277,61,12.2,620,579,3639.2224,0,0.0,1.avi
278,61,12.2,190,541,3006.9421,0,0.0,1.avi
235,62,12.4,189,618,3935.6443,0,4.521839551384679,1.avi
257,62,12.4,104,319,3182.3616,0,21.919261860914563,1.avi
259,62,12.4,322,319,2384.5054,0,8.50037652472005,1.avi
272,62,12.4,378,510,2256.1382,0,18.57862682643309,1.avi
279,62,12.4,1105,856,4586.4707,0,0.0,1.avi
280,62,12.4,478,894,1675.174,0,0.0,1.avi
281,62,12.4,694,752,1456.7593,0,0.0,1.avi
282,62,12.4,1192,883,2891.6562,0,0.0,1.avi
283,62,12.4,1052,792,2261.0012,0,0.0,1.avi
268,63,12.6,1273,905,440.1726,0,23.61582162978879,1.avi
270,63,12.6,731,228,2936.9204,0,131.69514542353107,1.avi
273,63,12.6,561,453,1483.9023,0,33.533315916669906,1.avi
284,63,12.6,271,208,4901.2817,0,0.0,1.avi
285,63,12.6,697,631,3358.6714,0,0.0,1.avi
286,63,12.6,978,735,4278.333,0,0.0,1.avi
257,64,12.8,148,319,2244.8452,0,81.63241136912164,1.avi
275,64,12.8,1214,344,2373.6333,0,32.42281060397043,1.avi
287,64,12.8,1260,973,1470.0591,0,0.0,1.avi
288,65,13.0,269,417,5298.169,0,0.0,1.avi
289,65,13.0,729,98,2650.033,0,0.0,1.avi
290,65,13.0,800,25,2630.001,0,0.0,1.avi
291,65,13.0,1200,1006,2426.473,0,0.0,1.avi
276,66,13.2,562,211,2357.008,0,16.876200767463924,1.avi
288,66,13.2,242,385,3042.9453,0,166.1109968703156,1.avi
292,66,13.2,1078,154,6623.5474,0,0.0,1.avi
293,66,13.2,574,832,4897.776,0,0.0,1.avi
294,66,13.2,400,230,1709.5674,0,0.0,1.avi
295,66,13.2,442,103,1895.7439,0,0.0,1.avi
296,66,13.2,98,984,5624.167,0,0.0,1.avi
235,67,13.4,203,589,938.0747,0,13.602801516836353,1.avi
257,67,13.4,219,298,9910.404,0,59.24916558945683,1.avi
297,67,13.4,211,698,5359.69,0,0.0,1.avi
298,67,13.4,285,99,8372.918,0,0.0,1.avi
299,67,13.4,44,725,9930.395,0,0.0,1.avi
300,67,13.4,746,277,1573.1257,0,0.0,1.avi
301,67,13.4,1155,838,8826.474,0,0.0,1.avi
289,68,13.6,747,67,771.3086,0,30.65987630661153,1.avi
301,68,13.6,1173,855,1313.956,0,99.46285424720124,1.avi
302,68,13.6,172,523,7212.5146,0,0.0,1.avi
303,68,13.6,858,328,4686.4287,0,0.0,1.avi
304,68,13.6,639,548,4245.6826,0,0.0,1.avi
305,68,13.6,1186,340,1010.1159,0,0.0,1.avi
290,69,13.8,839,21,1775.5801,0,19.96127537629892,1.avi
306,69,13.8,727,1008,1286.9797,0,0.0,1.avi
307,69,13.8,1139,196,1215.7357,0,0.0,1.avi
308,69,13.8,214,165,1818.59,0,0.0,1.avi
309,69,13.8,517,880,7101.9565,0,0.0,1.avi
310,70,14.0,1034,484,3264.001,0,0.0,1.avi
311,70,14.0,478,657,2262.3223,0,0.0,1.avi
312,70,14.0,722,653,4276.3438,0,0.0,1.avi
313,70,14.0,353,75,1714.6699,0,0.0,1.avi
314,70,14.0,201,20,3309.811,0,0.0,1.avi
315,70,14.0,751,803,3330.1477,0,0.0,1.avi
316,70,14.0,857,568,2998.3936,0,0.0,1.avi
317,70,14.0,721,928,2749.4575,0,0.0,1.avi
276,71,14.2,518,226,2982.3906,0,17.231908184178813,1.avi
311,71,14.2,477,624,5303.0063,0,130.01996541397017,1.avi
318,71,14.2,796,56,3368.452,0,0.0,1.avi
