tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle
200,0,0.0,921,430,1611.3583,0,0.0,0.831244945526123,1,0,902.6658,409.45312,940.0626,452.5412,1611.3583,0.0,0.0,0.0,0.0
200,1,0.04100041000410004,916,409,2131.8105,0,572.5796167190941,0.8383479118347168,3,0,892.1962,386.88474,940.23444,431.26218,2131.8105,-17.919044,-76.299034,22.641769745127842,103.70458943723668
201,1,0.04100041000410004,1029,20,3368.9604,0,0.0,0.7685701847076416,1,0,989.234,0.0,1070.7635,41.32196,3368.9604,0.0,0.0,0.0,0.0
202,2,0.08200082000820008,921,350,1249.9094,0,0.0,0.7085890173912048,1,0,899.78845,336.2403,942.69714,365.3698,1249.9094,0.0,0.0,0.0,0.0
203,2,0.08200082000820008,983,63,5383.59,0,0.0,0.8341381549835205,1,0,947.63916,25.701813,1018.86755,101.28389,5383.59,0.0,0.0,0.0,0.0
204,3,0.12300123001230012,814,201,9361.464,0,0.0,0.8705762624740601,1,0,760.7078,157.4649,867.7154,244.94904,9361.464,0.0,0.0,0.0,0.0
205,4,0.16400164001640016,739,282,9775.063,0,0.0,0.852387011051178,1,0,697.4503,224.28796,781.141,341.0879,9775.063,0.0,0.0,0.0,0.0
206,6,0.24600246002460024,604,303,8677.909,0,0.0,0.8440803289413452,1,0,556.6462,258.03387,651.5887,349.4356,8677.909,0.0,0.0,0.0,0.0
207,7,0.2870028700287003,516,354,7041.515,0,0.0,0.8650663495063782,1,0,474.82538,312.16705,558.16534,396.6585,7041.515,0.0,0.0,0.0,0.0
208,8,0.3280032800328003,440,329,9693.783,0,0.0,0.6954711675643921,1,0,390.34805,280.9974,491.0826,377.22836,9693.783,0.0,0.0,0.0,0.0
209,9,0.36900369003690037,391,293,9875.437,0,0.0,0.8580144047737122,1,0,340.82306,243.9895,441.17804,342.39453,9875.437,0.0,0.0,0.0,0.0
210,10,0.4100041000410004,339,323,6537.7505,0,0.0,0.8480246663093567,1,0,301.6005,280.43634,377.91092,366.10944,6537.7505,0.0,0.0,0.0,0.0
211,11,0.45100451004510045,283,280,9318.459,0,0.0,0.9227057695388794,1,0,234.83551,231.72559,331.305,328.3205,9318.459,0.0,0.0,0.0,0.0
212,12,0.4920049200492005,190,289,7511.043,0,0.0,0.8211867809295654,1,0,148.55148,244.41586,231.8613,334.57382,7511.043,0.0,0.0,0.0,0.0
213,12,0.4920049200492005,1192,24,3910.47,0,0.0,0.7255826592445374,1,0,1152.7368,0.0,1233.2468,48.571228,3910.47,0.0,0.0,0.0,0.0
205,13,0.5330053300533005,709,263,108.61328,0,854.1721061949518,0.346162348985672,11,0,704.7994,258.4134,714.67755,269.40863,108.61328,-16.798811,-10.67185,36.130889118913764,146.98178060623383
206,13,0.5330053300533005,630,261,154.1582,0,1204.5677817963415,0.17515206336975098,9,0,623.6165,255.79773,636.56915,267.69946,154.1582,23.40857,-37.83718,49.961639797383754,58.79853926941405
214,14,0.5740057400574006,106,188,6107.6973,0,0.0,0.802786648273468,1,0,68.03464,148.95746,145.55905,227.74164,6107.6973,0.0,0.0,0.0,0.0
203,15,0.6150061500615006,991,31,4966.635,0,797.184658788082,0.8745352029800415,15,0,953.13635,-0.0034332275,1030.7632,63.97751,4966.635,2.487545,-9.012002,33.403530676096146,76.59039907477467
215,16,0.6560065600656007,1009,87,6387.8525,0,0.0,0.8456666469573975,1,0,971.9768,44.603165,1046.7969,129.97935,6387.8525,0.0,0.0,0.0,0.0
216,16,0.6560065600656007,69,236,6795.5747,0,0.0,0.6989079713821411,1,0,27.06662,196.06415,111.208954,276.827,6795.5747,0.0,0.0,0.0,0.0
217,17,0.6970069700697007,947,230,5380.2817,0,0.0,0.8708475828170776,1,0,910.2065,194.35434,984.06805,267.1971,5380.2817,0.0,0.0,0.0,0.0
218,17,0.6970069700697007,24,299,1505.7987,0,0.0,0.6457378268241882,1,0,3.8242073,282.00317,46.030342,317.68042,1505.7987,0.0,0.0,0.0,0.0
219,17,0.6970069700697007,648,275,161.97365,0,0.0,0.529768168926239,1,0,642.9584,268.93115,654.9752,282.41003,161.97365,0.0,0.0,0.0,0.0
216,18,0.7380073800738007,63,286,6507.5615,0,1250.1770567201686,0.4729501008987427,4,0,22.437103,246.32175,103.71038,326.39188,6507.5615,-30.030493,247.17151,49.933092954264154,262.9393329701163
219,18,0.7380073800738007,646,278,192.50652,0,88.12208076852725,0.3147614002227783,3,0,639.70166,271.0253,653.2976,285.18448,192.50652,-8.586324,8.471807,3.772004699077118,218.13754352605733
220,18,0.7380073800738007,857,268,8121.6377,0,0.0,0.8405090570449829,1,0,811.7606,224.40823,904.1693,312.29648,8121.6377,0.0,0.0,0.0,0.0
205,19,0.7790077900779008,703,228,4867.127,0,661.8556555609355,0.5221865177154541,18,0,669.03815,193.16957,737.2758,264.49567,4867.127,-6.1958933,-45.497086,27.81675272051037,73.87540705016835
216,19,0.7790077900779008,91,298,7153.944,0,962.1844700829404,0.7911112308502197,6,0,49.438046,256.5448,134.19958,340.94562,7153.944,385.95395,278.45416,29.1965453952897,357.0372684584373
212,20,0.8200082000820008,195,311,7724.442,0,546.8600999334764,0.8333390951156616,10,0,153.39056,265.4353,237.64874,357.11115,7724.442,3.7522712,15.380047,22.032941043366314,282.5660879729342
219,20,0.8200082000820008,638,296,4546.283,0,473.28796114792186,0.8926642537117004,6,0,603.4737,264.20804,673.60443,329.0339,4546.283,-62.079082,143.85382,18.423652604844275,246.17041523357597
210,21,0.8610086100861009,333,302,7610.105,0,526.5175887123677,0.8089680671691895,13,0,284.75027,263.44986,381.69742,341.94736,7610.105,-2.5556412,-8.049838,22.319841976704904,107.61847182783356
