tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle
72,0,0.0,202,15,2762.621,0,0.0,0.6472631692886353,1,0,156.15463,-9.536743e-07,247.87772,30.119148,2762.621,0.0,0.0,0.0,0.0
73,1,0.2,218,111,31867.662,0,0.0,0.8295997381210327,1,0,141.82361,7.4772034,294.41046,216.32654,31867.662,0.0,0.0,0.0,0.0
74,2,0.4,206,313,1869.4121,0,0.0,0.6964918971061707,1,0,184.97864,292.13177,228.613,334.97443,1869.4121,0.0,0.0,0.0,0.0
75,2,0.4,265,276,27571.56,0,0.0,0.9120745062828064,1,0,181.23322,194.61053,350.5719,357.42957,27571.56,0.0,0.0,0.0,0.0
76,2,0.4,505,874,413.19452,0,0.0,0.5761046409606934,1,0,495.22217,863.96924,515.6411,884.2051,413.19452,0.0,0.0,0.0,0.0
75,3,0.6,314,352,25635.27,0,457.95169448939254,0.9398474097251892,3,0,237.21246,269.63123,391.6443,435.62854,25635.27,193.71582,305.82776,89.92394999017576,302.33495944710313
76,3,0.6,509,874,449.2005,0,20.92779343107634,0.3012142777442932,3,0,499.0893,863.9588,519.966,885.47565,449.2005,16.35139,2.5152276,3.56942364836711,1.3991876738655264
75,4,0.8,370,456,27307.422,0,238.01499562316482,0.9287881851196289,5,0,288.6546,372.68408,452.52197,539.32745,27307.422,273.46936,499.11414,45.43590999665686,291.7389303478838
76,4,0.8,514,873,440.79648,0,12.076877566906482,0.28743183612823486,5,0,503.99185,863.55096,525.36163,884.17804,440.79648,24.954796,-3.6930249,2.524804764992031,61.56828611105527
77,4,0.8,24,421,1462.5637,0,0.0,0.7569822072982788,1,0,3.962246,403.61075,44.653175,439.554,1462.5637,0.0,0.0,0.0,0.0
75,5,1.0,398,522,27006.234,0,237.86039218717667,0.9221984148025513,7,0,318.0059,438.81964,479.91458,605.61884,27006.234,172.52982,370.22864,43.45907997638408,128.88554914261988
76,5,1.0,521,872,376.56586,0,10.337701780366686,0.3300628662109375,7,0,511.57214,863.44556,531.45056,882.38904,376.56586,32.024666,-4.4930587,1.7443174857745223,40.20139322043133
77,5,1.0,39,424,1514.8252,0,77.61770850508232,0.7751859426498413,3,0,19.340622,405.29807,59.595398,442.929,1514.8252,60.52015,10.104455,14.889872934706569,350.6556525221217
75,6,1.2,438,592,25254.602,0,35.887442749735065,0.9289518594741821,9,0,359.93893,511.32904,516.4354,672.7039,25254.602,190.65097,353.9213,6.224571789585251,43.24978391199204
76,6,1.2,524,870,297.57187,0,21.76213789053324,0.4074169099330902,9,0,515.63336,861.8521,533.36273,878.6363,297.57187,18.904255,-11.304312,4.405921742880321,152.73068802295018
77,6,1.2,48,425,1449.1101,0,16.628367476872963,0.7966902852058411,5,0,29.36637,406.21103,67.751114,443.9633,1449.1101,46.72187,5.3089237,3.7478533878486258,162.38088265764554
75,7,1.4,468,677,26948.682,0,94.28510799535924,0.9524450898170471,11,0,386.52637,594.7205,549.6719,759.9024,26948.682,159.03882,409.73788,16.455953429285625,239.6398962707098
77,7,1.4,52,425,1212.2422,0,28.992078902224094,0.8250889182090759,7,0,35.73829,407.80206,69.71041,443.48547,1212.2422,26.862286,3.3716402,6.013892605892103,168.98591212351494
75,8,1.6,493,777,22687.133,0,111.3496712306133,0.9058009386062622,13,0,418.65228,702.4089,568.79987,853.50775,22687.133,135.26706,481.65613,19.038042030787707,248.7281042625188
77,8,1.6,54,428,1076.4802,0,23.046401070017286,0.8103486895561218,9,0,38.732056,410.894,70.08616,445.22702,1076.4802,12.707404,10.059857,4.428617721007235,202.3202636358799
75,9,1.8,516,870,25302.123,0,35.30934167311313,0.9424991607666016,15,0,435.807,791.38135,596.29565,949.0382,25302.123,117.082794,465.96558,6.422123853416722,138.09223956522658
77,9,1.8,51,430,949.7522,0,28.661979444703178,0.809512197971344,11,0,36.908318,414.375,66.85878,446.08575,949.7522,-6.783311,10.667268,5.95102961516712,179.30216148177033
75,10,2.0,514,935,23111.684,0,212.8665676971484,0.93308025598526,17,0,438.78964,858.9237,590.4575,1011.3071,23111.684,21.532684,357.1732,38.14893842942844,131.88142343125207
77,10,2.0,45,431,891.70795,0,27.39670968655325,0.5683670043945312,13,0,30.756573,416.8433,60.68665,446.63632,891.70795,-25.26463,8.267266,5.6926709477831405,166.13844960148595
75,11,2.2,504,979,17422.371,0,171.87002824425392,0.8632228374481201,19,0,433.68347,918.3308,575.56177,1041.1288,17422.371,-33.493233,254.02377,31.335499306116024,118.4544588298919
77,11,2.2,36,432,958.91064,0,23.940858836640103,0.5513793230056763,15,0,20.630901,417.30347,52.49989,447.39264,958.91064,-41.045654,4.2474804,4.872142481183366,163.38361611446612
77,12,2.4,27,430,1150.7946,0,15.048734280417257,0.3609820008277893,17,0,9.519056,414.5127,44.807213,447.12402,1150.7946,-45.634377,-4.9027805,3.4732860824673466,112.98464501586562
