tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle
0,0,0.0,1142,80,17381.664,0,0.0,0.9259523749351501,1,0,1077.0203,13.838715,1207.2239,147.33473,17381.664,0.0,0.0,0.0,0.0
1,0,0.0,56,242,28093.484,0,0.0,0.856468677520752,1,0,0.7740631,116.73579,112.662964,367.81952,28093.484,0.0,0.0,0.0,0.0
0,1,0.2,1137,72,15181.341,0,45.687408870925275,0.9386035799980164,3,0,1077.4111,9.862881,1198.4751,135.26218,15181.341,-16.682621,-32.032692,9.99837095688965,120.81651863027918
1,1,0.2,73,205,34932.38,0,203.73994425224907,0.8939366936683655,3,0,1.0212708,85.99921,146.83174,325.57306,34932.38,68.69459,-145.67476,40.67812572438877,66.40608938344087
0,2,0.4,1131,72,15518.475,0,37.79378958762589,0.9475752711296082,5,0,1070.2234,9.212814,1192.5381,136.08617,15518.475,-31.454063,-2.2981548,6.867297441294276,238.3196373412959
1,2,0.4,83,182,40913.15,0,35.3539290078985,0.9015578627586365,5,0,2.8984833,55.625877,164.55185,308.7177,40913.15,50.65166,-120.39517,7.097603853895839,228.90394793025328
0,3,0.6,1120,75,15502.107,0,30.059867210148248,0.9350365996360779,7,0,1059.7666,11.778133,1181.6787,138.93628,15502.107,-48.202057,9.848016,5.814176899467847,208.90285068083378
1,3,0.6,92,174,44306.516,0,92.22523268418529,0.9228625893592834,7,0,5.6037064,47.391052,179.74847,301.8145,44306.516,46.128864,-57.08238,16.01510865850365,263.3468094127364
0,4,0.8,1113,75,16259.971,0,18.179932541118166,0.9476671814918518,9,0,1051.177,10.376396,1176.1702,140.46323,16259.971,-38.255505,2.5281887,3.0152487830521917,50.505158217486155
1,4,0.8,117,166,59716.805,0,89.35382938486917,0.8707751631736755,9,0,11.871162,25.142624,222.75522,308.31622,59716.805,105.2838,-43.482414,15.358071493133005,349.4434462777489
0,5,1.0,1112,73,16774.668,0,40.31204602824364,0.9496148824691772,11,0,1049.0846,8.258125,1176.6847,139.72083,16774.668,-11.859554,-4.9186673,6.6550168735621265,26.07747829280072
1,5,1.0,117,175,63173.176,0,154.73548224515375,0.9077699780464172,11,0,6.0594406,33.075256,228.18008,317.48453,63173.176,23.543518,22.85913,27.286548580726734,218.4484511839455
0,6,1.2,1122,69,17326.822,0,70.75315418077118,0.9417009353637695,13,0,1057.1191,3.1902008,1187.8948,135.68294,17326.822,34.270874,-18.645887,12.165698606461469,19.224238954472582
1,6,1.2,132,182,80168.125,0,59.66063043698285,0.8621480464935303,13,0,6.6587143,22.44159,257.5774,341.94,80168.125,63.11777,31.855347,10.395921542836764,348.07407624472773
0,7,1.4,1126,66,17436.967,0,14.6758563674934,0.9338065385818481,15,0,1060.9531,-0.107292175,1192.6375,132.30768,17436.967,24.4031,-17.135185,3.373797009410403,184.97552686652728
1,7,1.4,154,210,65810.14,0,136.47299076431827,0.874542236328125,15,0,37.019073,70.72705,272.33783,350.39087,65810.14,101.334335,116.45498,23.351910254518756,293.3578474077267
0,8,1.6,1127,63,16434.355,0,21.82058156937164,0.938627302646637,17,0,1063.6477,-0.16540146,1192.2742,127.60272,16434.355,10.115411,-13.114243,4.6873119579846865,183.99834920364808
1,8,1.6,177,223,62337.652,0,63.32948441632294,0.9010273814201355,17,0,60.348785,90.54918,295.56348,355.57367,62337.652,112.91381,74.96275,11.042797644770607,79.27672004597412
0,9,1.8,1125,61,15330.518,0,28.343857988049443,0.9293158650398254,19,0,1062.4985,0.33842087,1187.5063,122.97496,15330.518,-9.043481,-10.957119,4.984929603654286,178.89871202480094
1,9,1.8,182,227,65350.883,0,119.72388290509231,0.8417571187019348,19,0,60.38906,93.39116,303.86545,361.79865,65350.883,42.103508,34.737625,21.584281607617164,149.19410273644314
0,10,2.0,1116,61,14600.801,0,42.662151806048016,0.9309282898902893,21,0,1054.9087,2.2742538,1177.2329,121.63571,14600.801,-36.437695,-1.3817883,7.355615604502651,192.04308970305985
1,10,2.0,184,234,67546.36,0,31.818774713947622,0.8238012194633484,21,0,59.76866,99.36221,310.0838,369.2075,67546.36,20.482607,33.74703,6.570401626837426,175.26455820295166
0,11,2.2,1104,66,14245.393,0,37.859673988811444,0.9080995917320251,23,0,1044.2485,7.6751404,1164.7048,125.93703,14245.393,-53.00052,18.338177,6.4461846558841405,222.09615719033766
1,11,2.2,191,222,62830.004,0,107.85221811045723,0.9160924553871155,23,0,69.454956,92.98216,312.80563,351.16925,62830.004,28.588089,-39.166615,19.136675641552156,84.06951880078799
0,12,2.4,1094,75,14480.282,0,26.364103269070267,0.9373537302017212,25,0,1033.5732,15.570732,1155.1763,134.64911,14480.282,-51.084507,36.168808,4.527965434629215,271.56183275711976
1,12,2.4,206,215,60556.348,0,54.298867895729735,0.9280323386192322,25,0,84.77888,90.94169,327.9733,339.94556,60556.348,65.23299,-34.54675,9.183388652284972,355.2678162070653
0,13,2.6,1088,75,15086.397,0,45.61898031893122,0.9397290349006653,27,0,1026.1111,15.001125,1150.7776,136.01506,15086.397,-34.5989,9.879412,8.288062788813116,62.3817723774431
1,13,2.6,212,215,56120.574,0,54.39762174645404,0.9223712086677551,27,0,95.07525,95.417915,329.621,334.69138,56120.574,38.02456,-9.469704,9.843875351708004,221.05837194218674
0,14,2.8,1090,79,15626.475,0,52.280359226477785,0.925919771194458,29,0,1027.0134,17.952465,1154.1172,140.89516,15626.475,0.17165375,17.339928,8.609983138504534,349.8586493840981
1,14,2.8,213,221,56689.758,0,60.38232283035887,0.8902574777603149,29,0,95.383255,101.43826,331.34253,341.69058,56689.758,12.679161,22.850616,10.47851188553835,228.42869530984456
0,15,3.0,1094,79,15802.424,0,29.629359554590046,0.9396028518676758,31,0,1030.907,18.215221,1158.937,141.64267,15802.424,16.795507,5.9449425,5.168052154583969,48.85524409405633
1,15,3.0,224,219,66179.82,0,61.701184013275004,0.8306789994239807,31,0,95.79436,90.426865,352.81097,347.91925,66179.82,45.000416,-3.9230213,10.795031123818921,41.36936799217153
0,16,3.2,1100,78,16392.447,0,17.388487109998334,0.9407303333282471,33,0,1035.0527,16.093197,1165.6597,141.60303,16392.447,24.776337,-2.7846718,3.560342818454849,61.13269441103603
1,16,3.2,203,228,61181.85,0,177.98127136083147,0.8907520174980164,33,0,79.77172,104.356186,326.95624,351.8711,61181.85,-70.142685,33.479614,31.790548230337816,197.59823716273178
0,17,3.4,1106,75,16823.2,0,17.121662521596363,0.9412283301353455,35,0,1040.187,11.951874,1172.6216,138.98213,16823.2,28.97911,-13.646346,3.36242302831892,78.1847793515397
1,17,3.4,176,238,54072.78,0,73.89629980170473,0.9244399070739746,35,0,61.289085,121.0373,292.11832,355.29178,54072.78,-118.7238,46.38271,13.711788534730303,193.45484587655886
0,18,3.6,1106,77,16845.92,0,40.71152188492509,0.9294853210449219,37,0,1040.3698,13.575722,1172.7401,140.83932,16845.92,7.2681656,3.5442438,7.523817998755412,214.50675155170913
1,18,3.6,163,244,59352.508,0,64.37173720282193,0.86324143409729,37,0,43.384407,120.85842,284.2725,367.2488,59352.508,-76.92014,33.35475,10.61432431395447,18.916581408397633
0,19,3.8,1102,76,15699.327,0,33.03647523407623,0.9375776052474976,39,0,1038.3285,15.238094,1166.3175,137.89969,15699.327,-14.598049,-1.6380739,6.306748206183712,162.31042650664517
1,19,3.8,149,251,63358.72,0,8.321932432073599,0.8567341566085815,39,0,23.728874,125.680305,275.8346,376.99835,63358.72,-71.776855,35.719097,0.6201152955424365,333.6297737724123
0,20,4.0,1095,75,14604.873,0,23.50249439338084,0.9364798069000244,41,0,1033.5712,16.335526,1157.068,134.59668,14604.873,-30.304375,-4.619364,4.5750497122126195,164.25746813817534
1,20,4.0,153,262,68776.28,0,104.50181030958905,0.8578085899353027,41,0,21.443954,132.52536,285.33356,393.15054,68776.28,-2.6943054,52.4674,17.922081030117223,348.683428153061
0,21,4.2,1086,77,14735.844,0,23.24698585556332,0.9277374148368835,43,0,1024.0063,17.66389,1148.0286,136.4801,14735.844,-42.76988,5.1100082,4.081615836649563,217.0246327461121
1,21,4.2,151,272,58383.867,0,6.892260227343179,0.9294520020484924,43,0,30.084564,152.77368,273.5786,392.549,58383.867,-6.6106634,49.89033,2.2792247484590704,144.25667163636103
0,22,4.4,1084,77,15629.523,0,37.6001335552803,0.9360312223434448,45,0,1020.2172,16.366241,1147.964,138.71396,15629.523,-17.282537,2.9797404,6.627417246273638,9.501423696195616
1,22,4.4,162,283,55557.96,0,65.20846224471359,0.9213307499885559,45,0,43.758636,165.81659,280.2933,400.69952,55557.96,37.681324,52.269676,11.496196259162437,358.20253579631213
0,23,4.6,1088,80,16335.21,0,46.624192528004116,0.928067147731781,47,0,1023.2299,17.646858,1154.0701,142.49542,16335.21,13.546391,10.422041,7.598143607789717,345.7994408022507
1,23,4.6,166,286,60172.65,0,45.18435157698901,0.8752949237823486,47,0,43.24379,164.29413,289.79645,408.3501,60172.65,25.981445,23.848532,8.494967921961,114.79252099139978
0,24,4.8,1093,81,16441.104,0,11.540806237725537,0.9422251582145691,49,0,1027.7106,19.255276,1159.0438,144.44131,16441.104,21.307178,9.240335,2.006828339082599,35.15651290532753
1,24,4.8,159,285,63422.484,0,73.66346128551662,0.8967261910438538,49,0,34.3916,159.30267,285.3572,412.01654,63422.484,-19.562325,2.9564114,14.100255092248261,154.4031174495782
0,25,5.0,1101,85,17081.762,0,22.900350660622706,0.9395310878753662,51,0,1034.3247,21.803848,1167.9922,149.5967,17081.762,34.84424,16.947254,3.6052725344683685,338.8020537805481
1,25,5.0,140,267,63366.47,0,139.4957977021095,0.9093526601791382,51,0,14.46302,141.30246,266.191,393.0284,63366.47,-79.69359,-70.445366,25.007603812374832,129.663954164735
0,26,5.2,1109,88,17245.764,0,7.9699425544189095,0.9468446373939514,53,0,1042.2817,24.168442,1176.4648,152.69255,17245.764,39.63614,14.41191,1.3960891377736282,51.31124302662994
1,26,5.2,114,257,55156.367,0,62.03013399921,0.9127492308616638,53,0,-1.677185,139.25166,230.75067,376.557,55156.367,-117.582184,-51.877163,11.104574182902672,200.69149164762752
0,27,5.4,1111,87,16910.395,0,36.573770655578684,0.9436596035957336,55,0,1045.5654,24.02105,1178.2341,151.48425,16910.395,18.865139,0.7194443,7.635293998172057,145.60734538510155
1,27,5.4,110,251,55975.7,0,110.82008525606085,0.8986349701881409,55,0,-4.6009064,129.8782,224.88277,373.79837,55975.7,-44.045143,-35.303436,19.294485938567032,349.6359989458207
0,28,5.6,1111,88,15858.291,0,26.712708536216415,0.9487427473068237,57,0,1046.8679,26.924095,1175.1743,150.52103,15858.291,0.974596,3.8962798,4.6739966385651615,181.2682926268016
1,28,5.6,100,235,50688.312,0,50.321254094935256,0.9528902173042297,57,0,-6.7481613,118.149864,208.5087,353.6281,50688.312,-45.78209,-69.488655,9.867901757065917,97.75706591686026
0,29,5.8,1104,88,14989.167,0,36.919422348700735,0.9262058138847351,59,0,1042.4114,28.432274,1167.1047,148.64053,14989.167,-23.862581,0.1833036,7.370689234556895,168.2433037568901
1,29,5.8,107,229,50778.664,0,101.02988928183993,0.9304282665252686,59,0,0.09049225,111.86761,215.6387,347.44675,50778.664,16.294483,-40.00587,16.807227135511933,335.3541847236771
