tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,total_displacement,avg_displacement,max_displacement,avg_angle,path_length,straightness,avg_confidence,total_frames_lost,avg_nonzero_speed,area_change_ratio,speed_variation
842,3163.013,2173.288,1588.229,2258.299,5642.511,1588.229,46.543,78.004,41.131,0.4,3,27.54,9.18,15.896,63.205,27.54,1.0,0.803,0,69.815,0.422,0.884
843,5523.822,1452.523,1447.231,5729.713,7400.018,1447.231,118.302,235.27,70.513,2.0,11,238.822,21.711,44.515,147.435,238.822,1.0,0.855,0,130.133,2.959,0.596
844,4362.405,1946.52,5539.69,2115.618,5539.69,2115.618,101.456,156.213,87.956,0.4,3,59.284,19.761,29.955,64.79,59.284,1.0,0.864,0,152.184,-0.618,0.867
845,5809.558,1161.872,4356.239,6484.223,6966.798,4356.239,99.97,221.869,91.463,0.6,4,74.389,18.597,39.515,121.353,74.389,1.0,0.827,0,133.294,0.488,0.915
846,6032.609,1098.552,4897.074,6145.803,8875.314,4333.087,101.06,193.314,55.777,5.6,29,521.944,17.998,34.55,168.9,521.944,1.0,0.846,0,104.669,0.255,0.552
848,1332.618,267.067,1034.546,1082.487,1737.364,1022.14,25.721,112.583,31.843,3.0,16,78.723,4.92,19.941,129.514,78.723,1.0,0.836,0,27.436,0.046,1.238
849,3895.067,601.452,1209.222,5307.639,5307.639,1209.222,49.652,175.875,34.023,25.8,130,1149.454,8.842,31.592,198.62,1149.454,1.0,0.874,0,50.037,3.389,0.685
852,241.683,56.111,216.01,354.425,354.425,179.753,25.291,80.389,24.156,3.6,15,75.114,5.008,15.878,133.834,75.114,1.0,0.431,0,27.097,0.641,0.955
853,423.787,62.5,525.916,500.09,525.916,345.657,22.657,65.129,19.602,2.4,13,54.754,4.212,12.824,197.602,54.754,1.0,0.494,0,24.545,-0.049,0.865
854,2230.194,485.687,1886.761,2573.626,2573.626,1886.761,10.754,21.508,15.208,0.2,2,3.727,1.863,3.727,120.179,3.727,1.0,0.849,0,21.508,0.364,1.414
855,454.186,140.484,553.523,354.849,553.523,354.849,32.766,65.532,46.338,0.2,2,12.725,6.362,12.725,166.635,12.725,1.0,0.372,0,65.532,-0.359,1.414
856,826.586,298.94,1037.969,615.203,1037.969,615.203,40.069,80.138,56.666,0.2,2,15.982,7.991,15.982,98.393,15.982,1.0,0.454,0,80.138,-0.407,1.414
857,2531.191,571.353,2949.795,1880.275,2949.795,1880.275,103.133,210.942,105.549,0.6,3,58.84,19.613,38.286,97.124,58.84,1.0,0.697,0,154.699,-0.363,1.023
859,6663.398,3366.572,5404.825,4107.437,10477.932,4107.437,95.696,165.648,85.772,0.4,3,55.74,18.58,32.389,163.182,55.74,1.0,0.706,0,143.544,-0.24,0.896
860,1734.485,577.972,1325.797,2143.173,2143.173,1325.797,96.868,193.736,136.992,0.2,2,38.109,19.054,38.109,119.072,38.109,1.0,0.787,0,193.736,0.617,1.414
861,946.679,145.705,1188.396,739.121,1188.396,739.121,101.699,184.852,66.329,1.2,7,130.973,18.71,32.518,166.824,130.973,1.0,0.702,0,118.649,-0.378,0.652
864,16138.527,1900.769,14134.062,15134.373,18444.918,14134.062,158.172,256.032,119.185,0.6,4,119.11,29.778,49.673,100.617,119.11,1.0,0.754,0,210.897,0.071,0.754
865,1557.691,631.62,842.657,1790.755,2039.662,842.657,125.652,193.527,108.935,0.4,3,74.64,24.88,37.329,61.748,74.64,1.0,0.363,0,188.478,1.125,0.867
867,1954.009,755.272,1897.902,1228.355,2735.77,1228.355,83.865,205.91,108.134,0.4,3,49.243,16.414,39.571,63.539,49.243,1.0,0.502,0,125.797,-0.353,1.289
871,13504.675,10025.833,2368.59,21812.799,21812.799,2368.59,84.812,130.404,73.519,0.6,3,48.495,16.165,26.436,32.969,48.495,1.0,0.767,0,127.219,8.209,0.867
872,12171.24,4960.203,15678.633,8663.846,15678.633,8663.846,67.728,135.456,95.782,0.2,2,26.886,13.443,26.886,23.826,26.886,1.0,0.804,0,135.456,-0.447,1.414
882,21889.18,3155.704,24120.6,19657.76,24120.6,19657.76,176.642,353.284,249.809,2.0,2,71.175,35.587,71.175,78.648,71.175,1.0,0.772,0,353.284,-0.185,1.414
884,19609.292,4971.452,16093.945,23124.64,23124.64,16093.945,204.614,409.228,289.368,0.2,2,81.223,40.611,81.223,23.235,81.223,1.0,0.823,0,409.228,0.437,1.414
885,6403.75,9486.061,17355.828,771.658,17355.828,771.658,106.392,195.896,99.034,2.4,3,61.205,20.402,38.832,208.756,61.205,1.0,0.557,0,159.588,-0.956,0.931
887,1554.435,889.316,2581.255,1030.377,2581.255,1030.377,103.777,156.511,89.878,3.4,3,61.806,20.602,31.007,71.451,61.806,1.0,0.616,0,155.666,-0.601,0.866
889,2532.116,1189.659,3373.332,1690.9,3373.332,1690.9,51.034,102.068,72.173,0.4,2,19.166,9.583,19.166,144.714,19.166,1.0,0.436,0,102.068,-0.499,1.414
893,16954.266,13626.601,19495.06,2236.098,29131.639,2236.098,183.494,390.248,196.161,0.6,3,109.45,36.483,78.051,34.9,109.45,1.0,0.725,0,275.241,-0.885,1.069
898,17517.4,3161.651,19753.025,15281.775,19753.025,15281.775,105.359,210.719,149.001,0.4,2,42.698,21.349,42.698,74.55,42.698,1.0,0.888,0,210.719,-0.226,1.414
899,1503.569,1312.201,575.703,2431.436,2431.436,575.703,45.646,91.291,64.553,1.2,2,17.946,8.973,17.946,15.583,17.946,1.0,0.45,0,91.291,3.223,1.414
900,1128.175,654.83,606.915,914.444,1863.167,606.915,29.408,57.089,28.584,2.0,3,17.091,5.697,11.623,86.185,17.091,1.0,0.454,0,44.112,0.507,0.972
901,5846.306,5816.458,2419.437,12562.101,12562.101,2419.437,126.559,191.453,109.615,1.4,3,71.518,23.839,37.411,161.467,71.518,1.0,0.813,0,189.839,4.192,0.866
902,2382.47,1092.665,1018.28,3284.455,3284.455,1018.28,155.086,246.94,107.834,2.0,4,117.543,29.386,49.243,172.911,117.543,1.0,0.594,0,206.781,2.225,0.695
903,1104.413,89.435,1200.808,1024.126,1200.808,1024.126,78.339,146.509,73.782,1.8,3,43.142,14.381,26.372,194.264,43.142,1.0,0.485,0,117.508,-0.147,0.942
904,740.68,14.171,750.701,730.659,750.701,730.659,56.343,112.685,79.68,1.6,2,22.334,11.167,22.334,1.149,22.334,1.0,0.643,0,112.685,-0.027,1.414
905,842.149,621.908,1281.905,402.394,1281.905,402.394,80.466,160.931,113.796,1.6,2,31.973,15.987,31.973,12.9,31.973,1.0,0.631,0,160.931,-0.686,1.414
906,1124.186,458.161,800.217,1448.155,1448.155,800.217,77.701,155.402,109.886,1.8,2,31.081,15.54,31.081,32.037,31.081,1.0,0.437,0,155.402,0.81,1.414
908,672.771,458.903,997.265,348.278,997.265,348.278,21.581,43.162,30.52,1.8,2,8.287,4.144,8.287,114.728,8.287,1.0,0.436,0,43.162,-0.651,1.414
909,769.791,57.807,728.916,810.667,810.667,728.916,37.584,75.168,53.152,1.6,2,14.853,7.427,14.853,136.062,14.853,1.0,0.436,0,75.168,0.112,1.414
910,2733.12,1042.86,3470.534,1995.707,3470.534,1995.707,96.971,193.941,137.137,0.4,2,37.72,18.86,37.72,146.335,37.72,1.0,0.353,0,193.941,-0.425,1.414
912,23067.701,1445.299,24089.682,22045.72,24089.682,22045.72,244.346,488.693,345.558,0.4,2,97.268,48.634,97.268,141.591,97.268,1.0,0.67,0,488.693,-0.085,1.414
913,20010.012,4686.396,14608.668,22425.344,22996.023,14608.668,81.45,177.119,89.412,1.2,3,44.882,14.961,32.291,151.289,44.882,1.0,0.893,0,122.175,0.535,1.098
914,1217.209,222.108,1060.155,1374.263,1374.263,1060.155,69.343,138.686,98.066,0.2,2,27.575,13.787,27.575,111.739,27.575,1.0,0.526,0,138.686,0.296,1.414
921,1000.291,94.203,933.68,1066.903,1066.903,933.68,19.303,38.606,27.299,0.2,2,8.633,4.317,8.633,68.436,8.633,1.0,0.578,0,38.606,0.143,1.414
924,1571.25,823.827,988.716,2153.784,2153.784,988.716,111.927,223.854,158.289,1.4,2,45.325,22.662,45.325,63.864,45.325,1.0,0.545,0,223.854,1.178,1.414
926,2287.819,694.367,3415.745,1645.223,3415.745,1645.223,109.04,203.031,78.348,1.0,5,102.485,20.497,40.749,109.003,102.485,1.0,0.678,0,136.301,-0.518,0.719
928,321.644,87.722,304.744,459.231,480.204,252.439,10.545,34.852,10.263,2.2,9,17.391,1.932,6.012,158.222,17.391,1.0,0.518,0,11.863,0.507,0.973
929,2527.538,1199.877,1183.826,2906.932,3491.855,1183.826,112.806,204.876,104.0,0.4,3,66.63,22.21,40.178,40.683,66.63,1.0,0.692,0,169.208,1.456,0.922
930,1517.144,308.638,586.057,1867.413,2098.958,586.057,20.348,106.81,23.332,5.0,26,103.908,3.996,19.278,159.281,103.908,1.0,0.851,0,21.162,2.186,1.147
931,5833.999,4903.094,9301.01,2366.987,9301.01,2366.987,61.038,122.075,86.32,0.2,2,23.841,11.921,23.841,114.007,23.841,1.0,0.692,0,122.075,-0.746,1.414
933,2010.206,1088.128,3266.646,1375.653,3266.646,1375.653,82.275,183.384,93.131,0.4,3,48.989,16.33,36.051,46.088,48.989,1.0,0.525,0,123.412,-0.579,1.132
934,5690.198,3470.648,2895.783,9575.141,9575.141,2895.783,114.84,174.474,99.479,0.4,3,67.96,22.653,34.047,87.066,67.96,1.0,0.639,0,172.259,2.307,0.866
935,191.989,23.068,183.914,218.009,218.009,174.044,3.831,7.261,3.647,0.4,3,3.557,1.186,2.097,90.359,3.557,1.0,0.639,0,5.746,0.185,0.952
936,1855.368,948.334,841.493,2004.005,2720.607,841.493,90.137,142.105,78.365,0.4,3,52.098,17.366,27.59,169.946,52.098,1.0,0.64,0,135.206,1.381,0.869
937,721.767,759.89,253.959,1598.555,1598.555,253.959,39.975,84.57,42.474,2.8,3,25.408,8.469,17.254,127.697,25.408,1.0,0.504,0,59.962,5.295,1.063
938,9063.418,4522.391,5344.825,4959.968,13195.391,4959.968,113.22,290.934,125.096,0.6,4,87.738,21.935,56.797,168.332,87.738,1.0,0.696,0,150.96,-0.072,1.105
939,13806.012,3084.828,11624.709,15987.314,15987.314,11624.709,67.4,134.801,95.319,0.2,2,26.852,13.426,26.852,113.408,26.852,1.0,0.758,0,134.801,0.375,1.414
941,498.236,92.749,451.761,432.674,729.817,407.482,13.281,69.13,14.385,6.0,30,76.302,2.543,12.86,120.754,76.302,1.0,0.676,0,13.739,-0.042,1.083
942,2514.071,1219.317,3376.259,1651.884,3376.259,1651.884,52.956,105.912,74.891,0.2,2,20.627,10.313,20.627,104.118,20.627,1.0,0.547,0,105.912,-0.511,1.414
943,2784.212,994.573,3487.481,2080.942,3487.481,2080.942,83.506,167.011,118.095,0.2,2,32.504,16.252,32.504,124.478,32.504,1.0,0.709,0,167.011,-0.403,1.414
944,6961.861,7209.991,1174.083,1795.511,16667.75,1174.083,79.362,228.808,104.283,0.8,4,61.144,15.286,45.092,141.125,61.144,1.0,0.482,0,105.816,0.529,1.314
945,12331.394,5685.48,15230.938,4189.411,17018.193,4189.411,155.084,273.23,117.335,0.6,4,117.978,29.494,53.334,178.243,117.978,1.0,0.721,0,206.778,-0.725,0.757
946,2861.995,81.439,2919.581,2804.409,2919.581,2804.409,66.912,133.824,94.628,0.2,2,27.177,13.588,27.177,66.377,27.177,1.0,0.365,0,133.824,-0.039,1.414
947,1739.385,867.896,2353.08,1125.69,2353.08,1125.69,86.628,173.256,122.511,2.4,2,34.443,17.221,34.443,121.347,34.443,1.0,0.68,0,173.256,-0.522,1.414
948,2926.595,201.522,2731.154,3133.693,3133.693,2731.154,67.958,162.522,84.465,0.4,3,39.899,13.3,31.937,122.649,39.899,1.0,0.508,0,101.938,0.147,1.243
949,11148.487,6575.895,14614.848,3564.61,15266.004,3564.61,121.681,233.865,117.221,0.4,3,71.28,23.76,45.828,137.933,71.28,1.0,0.675,0,182.521,-0.756,0.963
951,7085.605,6491.619,11675.873,2495.337,11675.873,2495.337,40.796,81.591,57.694,0.2,2,16.918,8.459,16.918,44.211,16.918,1.0,0.628,0,81.591,-0.786,1.414
952,1137.579,493.902,1486.821,788.338,1486.821,788.338,38.816,77.632,54.894,2.8,2,16.059,8.029,16.059,102.722,16.059,1.0,0.797,0,77.632,-0.47,1.414
953,6022.767,6597.802,1395.508,13577.803,13577.803,1395.508,96.922,209.688,105.738,1.4,3,55.035,18.345,37.984,102.753,55.035,1.0,0.799,0,145.383,8.73,1.091
955,6656.798,6109.042,2204.158,4144.88,13621.354,2204.158,103.729,215.425,107.933,0.4,3,60.818,20.273,41.19,66.399,60.818,1.0,0.605,0,155.593,0.88,1.041
956,2468.984,1951.33,1089.185,3848.783,3848.783,1089.185,67.43,134.86,95.361,1.8,2,27.473,13.736,27.473,109.836,27.473,1.0,0.532,0,134.86,2.534,1.414
957,1300.887,1033.99,2032.029,569.746,2032.029,569.746,83.346,166.693,117.87,0.2,2,32.701,16.35,32.701,24.572,32.701,1.0,0.552,0,166.693,-0.72,1.414
958,994.791,62.55,950.562,1039.021,1039.021,950.562,53.539,107.078,75.716,0.4,2,21.347,10.674,21.347,31.935,21.347,1.0,0.502,0,107.078,0.093,1.414
962,532.436,41.543,639.046,494.043,639.046,486.156,33.237,99.483,33.508,2.6,14,82.666,5.905,17.317,121.366,82.666,1.0,0.702,0,35.793,-0.227,1.008
963,244.282,55.017,243.971,297.874,333.813,182.902,6.975,18.318,6.035,2.4,13,20.309,1.562,3.98,107.81,20.309,1.0,0.447,0,7.556,0.221,0.865
964,10905.893,6767.814,12618.602,3446.261,16652.816,3446.261,81.77,201.521,105.993,0.4,3,49.202,16.401,39.987,128.603,49.202,1.0,0.575,0,122.655,-0.727,1.296
965,1944.346,1083.83,2710.73,1177.962,2710.73,1177.962,108.289,216.578,153.144,0.2,2,43.524,21.762,43.524,87.072,43.524,1.0,0.667,0,216.578,-0.565,1.414
966,1121.941,452.585,429.443,1009.712,1660.978,429.443,109.577,176.492,67.109,1.4,5,102.018,20.404,30.075,147.352,102.018,1.0,0.568,0,136.972,1.351,0.612
967,1229.833,242.177,1058.588,1401.078,1401.078,1058.588,77.788,155.576,110.009,0.2,2,30.185,15.093,30.185,116.864,30.185,1.0,0.483,0,155.576,0.324,1.414
969,257.909,80.795,207.699,324.452,368.636,171.038,6.91,22.327,5.929,2.2,12,17.179,1.432,3.738,147.451,17.179,1.0,0.464,0,7.538,0.562,0.858
970,1025.045,434.915,1332.577,717.513,1332.577,717.513,60.091,120.181,84.981,0.2,2,22.883,11.441,22.883,133.008,22.883,1.0,0.417,0,120.181,-0.462,1.414
971,1009.203,323.935,1425.111,830.144,1425.111,688.651,52.592,106.536,47.244,1.4,4,39.091,9.773,17.797,172.861,39.091,1.0,0.522,0,70.122,-0.417,0.898
972,682.15,124.183,377.182,607.564,817.142,377.182,15.557,45.638,13.299,2.0,11,34.764,3.16,9.352,153.828,34.764,1.0,0.753,0,17.113,0.611,0.855
973,917.806,340.599,1291.21,624.171,1291.21,624.171,76.246,131.895,68.317,0.4,3,45.791,15.264,26.378,66.303,45.791,1.0,0.473,0,114.368,-0.517,0.896
974,11633.578,7537.971,17100.412,14765.85,17100.412,3034.473,124.95,249.733,124.866,1.0,3,72.446,24.149,50.544,98.856,72.446,1.0,0.796,0,187.425,-0.137,0.999
977,1735.347,1155.365,1359.26,793.645,3749.054,793.645,86.522,128.591,50.582,0.8,5,80.207,16.041,24.76,175.957,80.207,1.0,0.532,0,108.153,-0.416,0.585
978,307.59,33.673,354.981,319.895,361.358,275.873,8.329,20.584,6.231,1.6,9,16.813,1.868,4.203,109.927,16.813,1.0,0.534,0,9.37,-0.099,0.748
979,893.284,637.379,442.589,1343.979,1343.979,442.589,91.695,183.39,129.676,0.2,2,36.742,18.371,36.742,25.847,36.742,1.0,0.399,0,183.39,2.037,1.414
980,16354.068,1435.526,15338.998,17369.139,17369.139,15338.998,187.837,375.674,265.642,0.2,2,74.884,37.442,74.884,54.802,74.884,1.0,0.85,0,375.674,0.132,1.414
987,3650.075,1384.097,2671.371,4628.779,4628.779,2671.371,32.748,65.496,46.313,0.2,2,12.905,6.453,12.905,112.016,12.905,1.0,0.465,0,65.496,0.733,1.414
