tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle,source_video
34,15,3.0,319,394,1586.4833,0,0.0,0.6524091958999634,1,0,300.06976,374.1116,339.81256,414.03036,1586.4833,0.0,0.0,0.0,0.0,3.avi
35,0,0.0,656,42,1166.2328,0,0.0,0.583608865737915,1,0,639.30115,25.870152,673.4159,60.055744,1166.2328,0.0,0.0,0.0,0.0,4.avi
35,1,0.2,637,67,1335.2646,0,156.90943299505628,0.275101363658905,3,0,618.72205,49.222023,655.5222,85.50626,1335.2646,-76.79188,97.40996,30.86312026564265,231.15336326732373,4.avi
35,2,0.4,644,83,1571.9989,0,118.95941499416996,0.7623921036720276,5,0,625.11646,63.61839,663.69653,104.36481,1571.9989,26.892128,84.33867,22.566443042926995,9.813179547091408,4.avi
35,3,0.6,631,84,1104.042,0,138.90669153721993,0.7285970449447632,7,0,614.82306,67.4031,647.26227,101.43731,1104.042,-44.98091,21.297745,25.241041224180695,138.09222947100795,4.avi
35,4,0.8,643,91,801.65594,0,120.66662523614366,0.3188857436180115,9,0,628.8123,77.99338,657.4787,105.95842,801.65594,36.005753,33.94967,21.081563637044933,353.6812067021056,4.avi
35,5,1.0,618,100,832.691,0,180.4012301309344,0.7492499351501465,11,0,603.92175,85.997665,633.02966,114.604706,832.691,-86.58804,39.855522,32.370215630143,182.18502771615093,4.avi
36,7,1.4,682,151,1310.647,0,0.0,0.8462912440299988,1,0,664.9601,133.38704,700.78235,169.97453,1310.647,0.0,0.0,0.0,0.0,4.avi
37,7,1.4,768,131,868.59454,0,0.0,0.613210916519165,1,0,755.09814,115.658936,782.86475,146.94092,868.59454,0.0,0.0,0.0,0.0,4.avi
36,8,1.6,693,134,1937.305,0,101.1134487197146,0.8742110729217529,3,0,670.1189,113.679855,716.46094,155.48433,1937.305,41.59172,-68.25823,20.37651754429453,60.19291784884865,4.avi
36,9,1.8,680,156,2000.7775,0,215.88052586720465,0.8664353489875793,5,0,657.8645,134.54042,703.23083,178.64317,2000.7775,-54.84758,95.03959,41.19213497960938,238.3605066421682,4.avi
36,10,2.0,652,205,2082.7144,0,192.73210392463656,0.8556908965110779,7,0,629.1696,183.01715,675.38116,228.08633,2082.7144,-121.200195,209.89986,34.25444740217826,239.1252342846197,4.avi
38,11,2.2,613,193,2125.0986,0,0.0,0.8499230742454529,1,0,587.32935,172.69351,639.6096,213.3417,2125.0986,0.0,0.0,0.0,0.0,4.avi
38,12,2.4,615,184,3632.744,0,43.932491829495895,0.8762364983558655,3,0,586.83,153.50816,645.09454,215.85728,3632.744,9.951385,-33.272964,9.146570378434165,80.36724474829987,4.avi
38,13,2.6,636,192,2277.6235,0,123.44408672648422,0.7089695930480957,5,0,613.0967,168.38359,660.23486,216.70161,2277.6235,95.64146,33.190613,22.823726127912508,322.2538629186671,4.avi
39,22,4.4,513,242,1544.7349,0,0.0,0.5530679821968079,1,0,495.39844,221.2966,532.14526,263.33383,1544.7349,0.0,0.0,0.0,0.0,4.avi
39,23,4.6,542,244,1831.3472,0,143.76187543465568,0.8684614300727844,3,0,518.8729,224.44164,565.4977,263.72006,1831.3472,113.42696,7.0484753,28.27838249002432,356.5843800268956,4.avi
40,24,4.8,510,277,2532.047,0,0.0,0.8552271127700806,1,0,484.96222,252.64813,536.75995,301.5315,2532.047,0.0,0.0,0.0,0.0,4.avi
41,24,4.8,526,248,269.6168,0,0.0,0.517427921295166,1,0,518.94,240.46027,534.78986,257.47095,269.6168,0.0,0.0,0.0,0.0,4.avi
40,25,5.0,491,297,2001.968,0,141.97574677713442,0.8625342845916748,3,0,469.83167,274.41245,513.2029,320.57138,2001.968,-77.22081,81.44551,28.122556678834165,225.07073902234464,4.avi
40,26,5.2,445,305,1827.8733,0,165.7108083754102,0.8532394170761108,5,0,425.42746,282.41385,465.4778,328.05325,1827.8733,-217.43584,42.305668,32.290011733035044,164.2201484162107,4.avi
40,27,5.4,400,318,1658.2681,0,26.473012165507907,0.85857093334198,7,0,380.10052,297.6301,420.51288,338.6638,1658.2681,-223.79683,59.379326,4.732743621988828,245.46251262957563,4.avi
40,28,5.6,382,340,1534.6913,0,164.07435864281786,0.8450679779052734,9,0,363.26044,320.43015,402.31494,359.7263,1534.6913,-119.237274,97.97612,28.271685322688118,339.33493290723,4.avi
40,29,5.8,346,368,1459.757,0,84.85644095613453,0.8263636827468872,11,0,327.1586,349.11115,365.76797,386.91956,1459.757,-167.23073,130.06384,15.387713485532007,212.75977779398744,4.avi
40,30,6.0,325,384,1522.8651,0,88.89060546203741,0.8429921269416809,13,0,306.21014,364.88763,344.92206,404.22607,1522.8651,-118.96685,93.63701,15.625351094741896,39.92500730286372,4.avi
42,30,6.0,1078,359,587.2117,0,0.0,0.5367036461830139,1,0,1066.399,347.31708,1089.9777,372.2215,587.2117,0.0,0.0,0.0,0.0,4.avi
40,31,6.2,313,397,1788.1036,0,74.7233770615864,0.8683993220329285,15,0,292.69138,375.54944,334.2009,418.62634,1788.1036,-74.07165,69.80621,12.866357194803928,29.237063902571208,4.avi
40,32,6.4,283,404,2197.6228,0,94.68469390772351,0.8754427433013916,17,0,260.38504,380.386,306.1362,428.42023,2197.6228,-133.18854,44.24591,17.147700165867203,155.72709532897056,4.avi
43,32,6.4,1206,660,1310.1218,0,0.0,0.657305121421814,1,0,1188.7028,641.6461,1224.3656,678.38245,1310.1218,0.0,0.0,0.0,0.0,4.avi
44,32,6.4,1070,471,1560.9572,0,0.0,0.618956983089447,1,0,1052.7422,450.2591,1088.7246,493.6402,1560.9572,0.0,0.0,0.0,0.0,4.avi
40,33,6.6,244,404,2029.5426,0,86.82322918826816,0.8620986938476562,19,0,222.26271,381.13986,265.8818,427.6686,2029.5426,-181.45786,10.21674,15.650657462328311,143.75951411512688,4.avi
40,34,6.8,219,417,1738.0587,0,90.9556413906381,0.7862100601196289,21,0,198.91545,396.35983,240.03877,438.62436,1738.0587,-136.47389,52.693485,15.402179194135366,316.75450442801326,4.avi
40,35,7.0,175,447,1590.7678,0,146.23047848045593,0.8632054328918457,23,0,154.92375,428.1574,195.7324,467.13855,1590.7678,-201.29456,128.14029,25.59420273445113,227.8296850446972,4.avi
45,35,7.0,1066,666,3579.6921,0,0.0,0.5494855046272278,1,0,1035.7147,636.6199,1096.3868,695.6205,3579.6921,0.0,0.0,0.0,0.0,4.avi
40,36,7.2,153,456,1284.6366,0,139.21142796847838,0.818500280380249,25,0,135.21014,438.8944,171.31375,474.47638,1284.6366,-131.32596,64.333405,24.899317202320933,43.93449823114884,4.avi
45,36,7.2,1035,701,2255.446,0,236.9671422829273,0.8526691794395447,3,0,1010.454,678.44434,1059.6708,724.271,2255.446,-123.70644,140.66867,46.69853299039077,228.32382369643355,4.avi
40,37,7.4,133,470,1825.5122,0,37.05012944940934,0.4191582798957824,27,0,111.76911,449.16364,155.27678,491.122,1825.5122,-106.22652,66.60543,6.019938504221181,355.7327400405437,4.avi
45,37,7.4,1011,716,2736.7603,0,66.46645027526051,0.8552674055099487,5,0,986.1181,690.3691,1037.8008,743.3223,2736.7603,-116.20437,82.76251,13.508467463808188,87.11901753347513,4.avi
40,38,7.6,120,482,1466.3728,0,48.887247984289374,0.3540235459804535,29,0,100.24716,465.09552,141.55658,500.59283,1466.3728,-73.05816,64.22204,7.8598792996089,10.733983125015412,4.avi
45,38,7.6,991,731,2865.9202,0,18.63741734072295,0.8650988936424255,7,0,964.7401,704.8899,1018.35767,758.34106,2865.9202,-105.35066,75.9262,3.3100254385244736,46.42927690783336,4.avi
40,39,7.8,110,491,1631.6863,0,30.40482155572294,0.7369319200515747,31,0,89.56024,472.23306,130.84023,511.76035,1631.6863,-58.020493,50.023197,5.978736947670448,51.64787773807655,4.avi
45,39,7.8,945,728,2242.9907,0,172.17334700859018,0.4477935433387756,9,0,922.57214,704.78674,969.0338,753.063,2242.9907,-200.06638,7.311363,31.66440082792134,143.57646633340295,4.avi
40,40,8.0,101,501,1372.0836,0,15.94306964493745,0.5453681349754333,33,0,82.72799,482.58014,119.79871,519.5927,1372.0836,-47.762505,46.504417,2.604081385558444,22.614454554894,4.avi
45,40,8.0,905,741,1756.5044,0,62.5305569888317,0.3463992476463318,11,0,883.8933,720.7836,926.43274,762.0749,1756.5044,-202.47672,49.78569,10.642192129478014,265.74462257161986,4.avi
45,41,8.2,840,752,2077.0767,0,139.642916713639,0.2150573134422302,13,0,816.5443,730.8357,863.4939,775.0763,2077.0767,-297.27625,55.822334,24.67529360540096,181.42488827818704,4.avi
45,42,8.4,804,772,2084.0046,0,143.91337500556523,0.7514274716377258,15,0,780.62573,750.5296,828.8043,793.78534,2084.0046,-204.3922,86.7322,24.7252956993937,341.41673920632604,4.avi
46,0,0.0,1041,249,29007.857,0,0.0,0.7799738645553589,1,0,946.3208,173.13623,1136.2656,325.85352,29007.857,0.0,0.0,0.0,0.0,6.avi
46,1,0.2,1045,241,21475.34,0,45.81332451437542,0.8933793902397156,3,0,969.9138,169.88045,1120.3252,312.65784,21475.34,15.274712,-32.837276,9.26839461593819,66.42567105557362,6.avi
46,2,0.4,1004,205,24584.232,0,275.0118627352716,0.8987434506416321,5,0,923.3685,129.35214,1085.6129,280.8781,24584.232,-184.75851,-168.31784,53.231292837765466,146.08420074115696,6.avi
46,3,0.6,977,138,21563.29,0,189.26246599632665,0.9155604243278505,7,0,901.8042,67.74397,1053.1699,210.2022,21563.29,-146.60956,-292.86658,34.76372986975528,74.20767078066814,6.avi
47,3,0.6,1230,476,16012.342,0,0.0,0.6273453235626221,1,0,1182.2267,394.50684,1279.4095,559.2719,16012.342,0.0,0.0,0.0,0.0,6.avi
46,4,0.8,986,91,23822.584,0,224.88492967020795,0.8743363618850708,9,0,907.51526,15.727684,1065.4581,166.5581,23822.584,0.48416138,-251.63005,39.29172958589013,344.3486541287607,6.avi
47,4,0.8,1202,497,23746.672,0,176.24523559057198,0.4319057762622833,3,0,1126.9236,418.29517,1277.7146,575.7759,23746.672,-113.76857,80.42371,35.14144351973249,214.90913386357028,6.avi
47,5,1.0,1130,467,29582.785,0,349.3323925046293,0.1928769946098327,5,0,1040.634,385.11203,1221.1465,548.99414,29582.785,-336.65814,-130.5235,67.70382773008019,137.0620604950147,6.avi
48,5,1.0,1040,135,18983.957,0,0.0,0.9258052110671996,1,0,966.82227,70.75485,1113.521,200.16269,18983.957,0.0,0.0,0.0,0.0,6.avi
49,5,1.0,1129,515,3255.211,0,0.0,0.7485789656639099,1,0,1094.1317,492.87073,1164.8358,538.91064,3255.211,0.0,0.0,0.0,0.0,6.avi
50,5,1.0,1080,485,2417.8125,0,0.0,0.7181971669197083,1,0,1055.3204,461.59314,1106.3488,508.9749,2417.8125,0.0,0.0,0.0,0.0,6.avi
47,6,1.2,1023,408,14613.92,0,287.74281213148,0.5983231663703918,7,0,960.15393,350.81686,1086.0197,466.92404,14613.92,-491.85968,-253.53622,52.25510736045356,140.91078971724187,6.avi
48,6,1.2,1108,185,24542.133,0,429.4203170575748,0.9069711565971376,3,0,1027.0835,110.653404,1190.2158,261.09644,24542.133,273.36514,201.2621,83.99417274837836,323.85594463913327,6.avi
50,6,1.2,1046,489,3841.8218,0,173.50423999791164,0.7138819098472595,3,0,1014.78314,459.12204,1078.621,519.30304,3841.8218,-136.25798,15.682658,35.03223436151759,186.08898806297196,6.avi
51,6,1.2,984,476,2817.1013,0,0.0,0.807475745677948,1,0,957.4724,450.4381,1011.5156,502.56494,2817.1013,0.0,0.0,0.0,0.0,6.avi
47,7,1.4,924,406,8135.193,0,270.7750657407773,0.2308583408594131,9,0,876.07294,364.00885,972.7508,448.1563,8135.193,-493.02267,-69.60213,47.842132787854766,269.1438706502367,6.avi
48,7,1.4,1192,212,21636.023,0,168.69769239142846,0.9101489186286926,5,0,1117.9331,140.81454,1267.8528,285.1319,21636.023,408.77136,141.02768,31.96831961021432,26.22626928375928,6.avi
51,7,1.4,945,505,4265.9434,0,245.01814007240617,0.2326617389917373,3,0,914.1392,471.77615,977.19904,539.4253,4265.9434,-154.9895,116.16438,48.7025720966424,215.81382553728668,6.avi
52,7,1.4,950,456,34771.945,0,0.0,0.7953867316246033,1,0,853.7543,366.94415,1048.2437,545.73,34771.945,0.0,0.0,0.0,0.0,6.avi
47,8,1.6,828,432,2785.483,0,229.256276778594,0.2767339050769806,11,0,800.4042,407.67285,856.1997,457.5959,2785.483,-483.427,86.076935,39.89812711197586,273.150400869749,6.avi
48,8,1.6,1238,242,13974.26,0,201.61232658096492,0.8999886512756348,7,0,1182.3741,180.2995,1294.6041,304.81412,13974.26,270.11197,146.31223,36.65641743940855,181.2837509694937,6.avi
53,8,1.6,872,490,4177.628,0,0.0,0.7589877247810364,1,0,832.0308,464.5219,912.8582,516.2077,4177.628,0.0,0.0,0.0,0.0,6.avi
48,9,1.8,1256,265,8047.8584,0,207.33466314061215,0.643602192401886,9,0,1217.7532,213.52927,1294.9199,317.821,8047.8584,131.25784,122.72865,37.14283069624867,169.42076112967493,6.avi
52,9,1.8,928,409,8206.58,0,262.0034151235273,0.5287371873855591,4,0,886.57544,360.17734,970.4967,457.96634,8206.58,-36.82445,-77.484,52.62841580978802,115.91304263214096,6.avi
54,9,1.8,897,324,4032.5076,0,0.0,0.5183289647102356,1,0,862.874,294.94354,931.37524,353.81122,4032.5076,0.0,0.0,0.0,0.0,6.avi
48,10,2.0,1250,299,7082.6045,0,187.12523284787105,0.8420253992080688,11,0,1216.7008,247.26942,1284.8029,351.2693,7082.6045,8.79734,157.5342,33.7499535715371,195.07731598876344,6.avi
54,10,2.0,884,367,4154.473,0,226.60440735506856,0.6582223773002625,3,0,850.6051,336.8019,918.4055,398.077,4154.473,-50.376442,171.90456,44.59757522699441,252.8850144638894,6.avi
55,10,2.0,849,316,1965.1674,0,0.0,0.7822316884994507,1,0,827.86755,293.0594,870.68835,338.9522,1965.1674,0.0,0.0,0.0,0.0,6.avi
48,11,2.2,1236,355,9176.348,0,167.89527594841692,0.8274224400520325,13,0,1197.9006,296.5959,1275.324,415.11774,9176.348,-52.351315,253.99551,29.315832246362064,235.7210122907113,6.avi
48,12,2.4,1220,418,13966.415,0,75.0760175053953,0.9175803065299988,15,0,1171.5536,348.04236,1270.1859,489.64307,13966.415,-72.62825,300.86526,12.900137513491,241.56731608050163,6.avi
56,12,2.4,955,190,3699.9104,0,0.0,0.8266900777816772,1,0,922.75366,162.52927,987.7627,219.44305,3699.9104,0.0,0.0,0.0,0.0,6.avi
57,12,2.4,1027,218,7576.0312,0,0.0,0.7725000977516174,1,0,982.0978,176.77069,1072.3522,260.71155,7576.0312,0.0,0.0,0.0,0.0,6.avi
58,12,2.4,944,254,3768.0354,0,0.0,0.7250877022743225,1,0,912.4273,225.39075,976.2028,284.47354,3768.0354,0.0,0.0,0.0,0.0,6.avi
59,12,2.4,1013,312,7314.5503,0,0.0,0.6960629224777222,1,0,961.7534,277.15692,1065.94,347.36322,7314.5503,0.0,0.0,0.0,0.0,6.avi
48,13,2.6,1184,489,16582.855,0,135.48143371049426,0.9063233137130736,17,0,1127.637,417.24442,1242.1228,562.0908,16582.855,-155.17874,341.83182,24.47333705121447,204.07695415679277,6.avi
57,13,2.6,993,209,3259.377,0,178.58416715631265,0.3011582493782043,3,0,967.5376,177.71478,1018.558,241.59857,3259.377,-136.43578,-36.26526,35.58424315235993,164.1125762889984,6.avi
60,13,2.6,1033,212,767.5066,0,0.0,0.6802577376365662,1,0,1020.18835,198.46341,1047.1122,226.97,767.5066,0.0,0.0,0.0,0.0,6.avi
61,13,2.6,1001,148,3427.3562,0,0.0,0.6483330726623535,1,0,971.92236,119.68518,1031.1421,177.56042,3427.3562,0.0,0.0,0.0,0.0,6.avi
62,13,2.6,1061,173,5454.003,0,0.0,0.5184693932533264,1,0,1022.59204,138.17471,1100.6001,208.0906,5454.003,0.0,0.0,0.0,0.0,6.avi
48,14,2.8,1125,510,20103.207,0,313.7367384093962,0.9249533414840698,19,0,1060.276,433.1658,1190.3505,587.71747,20103.207,-264.90717,158.79367,56.02899131371773,120.98455461189997,6.avi
62,14,2.8,1064,186,3451.3032,0,67.85071421474132,0.7665882110595703,3,0,1036.5032,155.30078,1092.2012,217.26523,3451.3032,11.002251,52.496387,13.089970342787533,280.5822458780303,6.avi
63,14,2.8,1141,164,6711.4185,0,0.0,0.5845168828964233,1,0,1098.8154,125.71741,1184.321,204.20837,6711.4185,0.0,0.0,0.0,0.0,6.avi
48,15,3.0,1049,500,21986.639,0,270.2236667367659,0.9223246574401855,21,0,980.267,420.9295,1119.0969,579.30054,21986.639,-352.01706,-3.0647125,48.22078626834034,118.93737177111213,6.avi
63,15,3.0,1176,153,3347.0403,0,184.46524762372763,0.8416410684585571,3,0,1147.2106,124.75047,1205.3241,182.34529,3347.0403,138.51941,-45.568897,36.4507480638193,19.15915167459372,6.avi
64,15,3.0,1186,278,5062.5874,0,0.0,0.8248573541641235,1,0,1148.7847,245.24658,1224.7173,311.9187,5062.5874,0.0,0.0,0.0,0.0,6.avi
65,15,3.0,1157,210,3049.0798,0,0.0,0.8364535570144653,1,0,1131.0823,181.43967,1184.3215,238.71094,3049.0798,0.0,0.0,0.0,0.0,6.avi
66,15,3.0,1225,203,5653.496,0,0.0,0.75238037109375,1,0,1188.3013,166.001,1262.8071,241.88089,5653.496,0.0,0.0,0.0,0.0,6.avi
48,16,3.2,1011,454,26434.086,0,311.3668502642373,0.8959446549415588,23,0,933.623,369.1756,1088.4836,539.87146,26434.086,-229.81277,-176.0501,55.46790351396398,55.1180040610526,6.avi
64,16,3.2,1209,281,3991.174,0,117.82989892596994,0.80497807264328,3,0,1177.8234,250.46771,1241.9572,312.69983,3991.174,92.37249,11.980502,22.379961249942337,353.7991321498856,6.avi
67,16,3.2,1232,347,4277.6533,0,0.0,0.7605732679367065,1,0,1198.5557,316.06213,1265.9182,379.5641,4277.6533,0.0,0.0,0.0,0.0,6.avi
68,16,3.2,1261,264,2940.6582,0,0.0,0.5594972372055054,1,0,1242.293,225.81226,1280.0,303.79926,2940.6582,0.0,0.0,0.0,0.0,6.avi
48,17,3.4,992,430,24198.547,0,170.4292800997168,0.9023035764694214,25,0,916.7024,351.53186,1069.1233,510.2932,24198.547,-122.81058,-131.4407,28.953498620748807,338.3403956383037,6.avi
67,17,3.4,1257,366,6297.1675,0,159.7656146436562,0.7478407025337219,3,0,1235.6368,294.87924,1279.3917,438.79837,6297.1675,100.90776,75.9509,30.72413011133096,323.70509109649964,6.avi
48,18,3.6,985,400,23468.55,0,100.3187390294034,0.9127250909805298,27,0,908.7133,323.65665,1062.2832,476.4767,23468.55,-56.86193,-148.96942,17.279580534888417,15.522789346284526,6.avi
67,18,3.6,1254,426,8325.841,0,264.483329799174,0.6457306146621704,5,0,1228.5596,345.17902,1279.4937,508.6419,8325.841,-7.476204,281.4688,49.94937983250705,241.6799497999569,6.avi
48,19,3.8,987,369,22716.918,0,73.79155674089255,0.8327862620353699,29,0,912.0155,293.42035,1062.2217,444.6585,22716.918,-6.8923874,-153.71295,12.936909747689196,5.646173679412925,6.avi
