tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle
0,2,0.4,1200,194,27610.877,0,0.0,0.8535628914833069,1,0,1120.0161,108.64795,1280.0,281.2333,27610.877,0.0,0.0,0.0,0.0
1,3,0.6,1182,373,1130.4462,0,0.0,0.691486120223999,1,0,1165.5918,357.10297,1199.4741,390.46686,1130.4462,0.0,0.0,0.0,0.0
1,6,1.2,1158,405,997.355,0,199.60978103441727,0.5091044306755066,5,0,1143.4779,388.64224,1173.0907,422.32217,997.355,-20.442741,26.722345,39.7019872115801,231.8350359677741
2,6,1.2,1087,432,5127.1064,0,0.0,0.5315536856651306,1,0,1048.1465,400.1664,1126.2607,465.8024,5127.1064,0.0,0.0,0.0,0.0
3,7,1.4,940,332,3547.4858,0,0.0,0.8603551387786865,1,0,908.8551,304.49628,971.1603,361.43353,3547.4858,0.0,0.0,0.0,0.0
4,7,1.4,919,439,2601.003,0,0.0,0.8291316628456116,1,0,893.08954,414.25107,945.06525,464.29373,2601.003,0.0,0.0,0.0,0.0
5,7,1.4,1018,375,3430.7136,0,0.0,0.7809067368507385,1,0,989.3613,346.09283,1047.7745,404.82465,3430.7136,0.0,0.0,0.0,0.0
6,7,1.4,985,432,3581.764,0,0.0,0.759882926940918,1,0,956.96313,400.78314,1013.2749,464.3891,3581.764,0.0,0.0,0.0,0.0
7,7,1.4,936,383,1505.6155,0,0.0,0.6964560747146606,1,0,915.90576,365.54037,956.7241,402.42612,1505.6155,0.0,0.0,0.0,0.0
8,7,1.4,971,385,542.6428,0,0.0,0.6479485034942627,1,0,960.1561,374.23425,983.53015,397.4499,542.6428,0.0,0.0,0.0,0.0
9,8,1.6,765,364,680.21313,0,0.0,0.6051102876663208,1,0,752.8041,351.8916,778.9291,377.92847,680.21313,0.0,0.0,0.0,0.0
10,8,1.6,812,361,23972.168,0,0.0,0.7257353663444519,1,0,730.7588,288.1974,894.09546,434.96277,23972.168,0.0,0.0,0.0,0.0
9,9,1.8,762,345,2494.909,0,100.44178804969275,0.1614873707294464,3,0,738.99866,318.935,786.3534,371.62048,2494.909,-12.736807,-78.3724,20.282008773322815,100.9901793687871
11,10,2.0,609,420,16451.674,0,0.0,0.8514652252197266,1,0,546.85187,354.9674,672.67377,485.72107,16451.674,0.0,0.0,0.0,0.0
12,11,2.2,524,468,3757.2341,0,0.0,0.8568081855773926,1,0,494.60962,436.90817,554.397,499.7515,3757.2341,0.0,0.0,0.0,0.0
13,12,2.4,300,500,21526.309,0,0.0,0.6001250743865967,1,0,224.2286,429.38574,376.5413,570.71545,21526.309,0.0,0.0,0.0,0.0
14,13,2.6,74,635,24037.184,0,0.0,0.6428557634353638,1,0,0.112091064,554.6376,148.05856,717.10974,24037.184,0.0,0.0,0.0,0.0
