tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle
46,0,0.0,1041,249,29007.857,0,0.0,0.7799738645553589,1,0,946.3208,173.13623,1136.2656,325.85352,29007.857,0.0,0.0,0.0,0.0
46,1,0.2,1045,241,21475.34,0,45.81332451437542,0.8933793902397156,3,0,969.9138,169.88045,1120.3252,312.65784,21475.34,15.274712,-32.837276,9.26839461593819,66.42567105557362
46,2,0.4,1004,205,24584.232,0,275.01186273527156,0.8987434506416321,5,0,923.3685,129.35214,1085.6129,280.8781,24584.232,-184.75851,-168.31784,53.231292837765466,146.08420074115696
46,3,0.6,977,138,21563.29,0,189.26246599632665,0.9155604243278503,7,0,901.8042,67.74397,1053.1699,210.2022,21563.29,-146.60956,-292.86658,34.76372986975528,74.20767078066814
47,3,0.6,1230,476,16012.342,0,0.0,0.6273453235626221,1,0,1182.2267,394.50684,1279.4095,559.2719,16012.342,0.0,0.0,0.0,0.0
46,4,0.8,986,91,23822.584,0,224.88492967020795,0.8743363618850708,9,0,907.51526,15.727684,1065.4581,166.5581,23822.584,0.48416138,-251.63005,39.291729585890124,344.3486541287607
47,4,0.8,1202,497,23746.672,0,176.24523559057198,0.4319057762622833,3,0,1126.9236,418.29517,1277.7146,575.7759,23746.672,-113.76857,80.42371,35.14144351973249,214.90913386357028
47,5,1.0,1130,467,29582.785,0,349.33239250462935,0.19287699460983276,5,0,1040.634,385.11203,1221.1465,548.99414,29582.785,-336.65814,-130.5235,67.70382773008019,137.0620604950147
48,5,1.0,1040,135,18983.957,0,0.0,0.9258052110671997,1,0,966.82227,70.75485,1113.521,200.16269,18983.957,0.0,0.0,0.0,0.0
49,5,1.0,1129,515,3255.211,0,0.0,0.7485789656639099,1,0,1094.1317,492.87073,1164.8358,538.91064,3255.211,0.0,0.0,0.0,0.0
50,5,1.0,1080,485,2417.8125,0,0.0,0.7181971669197083,1,0,1055.3204,461.59314,1106.3488,508.9749,2417.8125,0.0,0.0,0.0,0.0
47,6,1.2,1023,408,14613.92,0,287.74281213148,0.5983231663703918,7,0,960.15393,350.81686,1086.0197,466.92404,14613.92,-491.85968,-253.53622,52.25510736045356,140.91078971724187
48,6,1.2,1108,185,24542.133,0,429.42031705757483,0.9069711565971375,3,0,1027.0835,110.653404,1190.2158,261.09644,24542.133,273.36514,201.2621,83.99417274837836,323.85594463913327
50,6,1.2,1046,489,3841.8218,0,173.50423999791164,0.7138819098472595,3,0,1014.78314,459.12204,1078.621,519.30304,3841.8218,-136.25798,15.682658,35.03223436151759,186.08898806297194
51,6,1.2,984,476,2817.1013,0,0.0,0.807475745677948,1,0,957.4724,450.4381,1011.5156,502.56494,2817.1013,0.0,0.0,0.0,0.0
47,7,1.4,924,406,8135.193,0,270.7750657407773,0.23085834085941315,9,0,876.07294,364.00885,972.7508,448.1563,8135.193,-493.02267,-69.60213,47.842132787854766,269.1438706502367
48,7,1.4,1192,212,21636.023,0,168.69769239142846,0.9101489186286926,5,0,1117.9331,140.81454,1267.8528,285.1319,21636.023,408.77136,141.02768,31.96831961021432,26.22626928375928
51,7,1.4,945,505,4265.9434,0,245.01814007240617,0.23266173899173737,3,0,914.1392,471.77615,977.19904,539.4253,4265.9434,-154.9895,116.16438,48.7025720966424,215.81382553728668
52,7,1.4,950,456,34771.945,0,0.0,0.7953867316246033,1,0,853.7543,366.94415,1048.2437,545.73,34771.945,0.0,0.0,0.0,0.0
47,8,1.6,828,432,2785.483,0,229.25627677859399,0.2767339050769806,11,0,800.4042,407.67285,856.1997,457.5959,2785.483,-483.427,86.076935,39.89812711197586,273.150400869749
48,8,1.6,1238,242,13974.26,0,201.61232658096495,0.8999886512756348,7,0,1182.3741,180.2995,1294.6041,304.81412,13974.26,270.11197,146.31223,36.65641743940855,181.2837509694937
53,8,1.6,872,490,4177.628,0,0.0,0.7589877247810364,1,0,832.0308,464.5219,912.8582,516.2077,4177.628,0.0,0.0,0.0,0.0
48,9,1.8,1256,265,8047.8584,0,207.33466314061218,0.643602192401886,9,0,1217.7532,213.52927,1294.9199,317.821,8047.8584,131.25784,122.72865,37.14283069624867,169.42076112967493
52,9,1.8,928,409,8206.58,0,262.0034151235273,0.5287371873855591,4,0,886.57544,360.17734,970.4967,457.96634,8206.58,-36.82445,-77.484,52.628415809788024,115.91304263214096
54,9,1.8,897,324,4032.5076,0,0.0,0.5183289647102356,1,0,862.874,294.94354,931.37524,353.81122,4032.5076,0.0,0.0,0.0,0.0
48,10,2.0,1250,299,7082.6045,0,187.12523284787102,0.8420253992080688,11,0,1216.7008,247.26942,1284.8029,351.2693,7082.6045,8.79734,157.5342,33.7499535715371,195.07731598876342
54,10,2.0,884,367,4154.473,0,226.60440735506856,0.6582223773002625,3,0,850.6051,336.8019,918.4055,398.077,4154.473,-50.376442,171.90456,44.59757522699441,252.8850144638894
