tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,source_video
3059,13,2.6,1051,423,2249.7456,0,0.0,1.avi
3060,13,2.6,897,850,2267.3608,0,0.0,1.avi
3061,13,2.6,1159,92,2378.5586,0,0.0,1.avi
3062,13,2.6,970,28,2727.0728,0,0.0,1.avi
3063,13,2.6,1218,752,1023.26495,0,0.0,1.avi
3048,14,2.8,1165,582,5008.5,0,99.67494354356852,1.avi
3064,14,2.8,422,273,2647.941,0,0.0,1.avi
3065,14,2.8,726,834,1582.438,0,0.0,1.avi
3066,14,2.8,240,140,2376.1555,0,0.0,1.avi
3067,14,2.8,1201,882,4446.346,0,0.0,1.avi
3068,14,2.8,330,703,2825.656,0,0.0,1.avi
3069,14,2.8,1042,876,4486.556,0,0.0,1.avi
3070,14,2.8,785,349,2010.8798,0,0.0,1.avi
3071,14,2.8,554,389,3129.3599,0,0.0,1.avi
3036,15,3.0,362,543,1361.1094,0,220.13976384843025,1.avi
3043,15,3.0,442,886,5147.3447,0,208.32626480442485,1.avi
3052,15,3.0,573,463,3319.5637,0,204.34265005754636,1.avi
3056,15,3.0,105,613,1457.8007,0,88.71135287799167,1.avi
3070,15,3.0,802,380,1962.0953,0,178.62293220052769,1.avi
3072,15,3.0,1101,956,2351.6455,0,0.0,1.avi
3073,15,3.0,208,15,2102.0396,0,0.0,1.avi
3074,15,3.0,237,860,2211.5383,0,0.0,1.avi
3075,15,3.0,122,454,999.83655,0,0.0,1.avi
3076,15,3.0,931,263,2426.3684,0,0.0,1.avi
3077,15,3.0,988,218,1043.5087,0,0.0,1.avi
3078,15,3.0,314,182,2222.9885,0,0.0,1.avi
3013,16,3.2,1134,283,1531.9567,0,179.84943475804167,1.avi
3063,16,3.2,1226,782,871.6699,0,151.03079411577014,1.avi
3079,16,3.2,536,202,2433.375,0,0.0,1.avi
3080,16,3.2,340,299,3759.5457,0,0.0,1.avi
3062,17,3.4,1013,11,1632.3026,0,229.3843969091697,1.avi
3081,17,3.4,72,628,2648.652,0,0.0,1.avi
3082,17,3.4,1225,699,1990.9896,0,0.0,1.avi
3083,17,3.4,918,358,735.98236,0,0.0,1.avi
3084,18,3.6,1136,1011,2035.4075,0,0.0,1.avi
3085,18,3.6,427,758,3032.3801,0,0.0,1.avi
3086,18,3.6,614,145,2470.4766,0,0.0,1.avi
3087,18,3.6,581,278,5640.6543,0,0.0,1.avi
3088,18,3.6,941,549,990.9743,0,0.0,1.avi
3089,18,3.6,1110,238,1871.2915,0,0.0,1.avi
3090,18,3.6,490,622,5285.1694,0,0.0,1.avi
3057,19,3.8,61,344,7616.6562,0,18.542928046122963,1.avi
3060,19,3.8,939,864,2342.1387,0,219.74091297695944,1.avi
3086,19,3.8,638,154,1019.6377,0,130.77285240997014,1.avi
3091,19,3.8,921,966,4662.6396,0,0.0,1.avi
3092,19,3.8,777,475,3684.7766,0,0.0,1.avi
3093,19,3.8,21,237,2267.8247,0,0.0,1.avi
3094,20,4.0,192,570,4184.1055,0,0.0,1.avi
3095,20,4.0,995,347,5944.276,0,0.0,1.avi
3096,20,4.0,314,366,2493.9983,0,0.0,1.avi
3097,20,4.0,406,1015,1157.514,0,0.0,1.avi
3098,20,4.0,932,18,2402.2705,0,0.0,1.avi
3099,20,4.0,883,1013,883.9306,0,0.0,1.avi
3100,20,4.0,948,213,2587.8018,0,0.0,1.avi
3101,20,4.0,778,538,33471.938,0,0.0,1.avi
3081,21,4.2,71,636,2284.7156,0,36.33715579387696,1.avi
3098,21,4.2,916,62,4902.2676,0,235.6608571619627,1.avi
3101,21,4.2,774,584,4347.25,0,229.47257205650865,1.avi
3102,21,4.2,1070,674,1898.3696,0,0.0,1.avi
3103,21,4.2,154,151,4015.802,0,0.0,1.avi
3104,21,4.2,1073,91,4285.3447,0,0.0,1.avi
3105,21,4.2,418,603,25240.963,0,0.0,1.avi
3106,21,4.2,786,903,2664.518,0,0.0,1.avi
3107,21,4.2,799,84,4657.5103,0,0.0,1.avi
3108,21,4.2,14,766,1233.8406,0,0.0,1.avi
3109,21,4.2,724,1012,1188.7101,0,0.0,1.avi
3110,21,4.2,121,961,3207.3062,0,0.0,1.avi
3111,21,4.2,984,278,6174.402,0,0.0,1.avi
3081,22,4.4,87,656,25984.363,0,145.8785998121362,1.avi
3089,22,4.4,1096,200,1268.7738,0,200.92405123133352,1.avi
3090,22,4.4,447,622,1842.1621,0,216.10444906307367,1.avi
3097,22,4.4,418,1013,1006.87775,0,56.588608238862335,1.avi
3099,22,4.4,870,1016,504.75455,0,67.02351471172481,1.avi
3112,22,4.4,232,758,5255.8516,0,0.0,1.avi
3113,22,4.4,157,227,5046.31,0,0.0,1.avi
3114,22,4.4,580,873,5484.6187,0,0.0,1.avi
3115,22,4.4,1040,498,1416.6367,0,0.0,1.avi
3116,22,4.4,272,979,5116.999,0,0.0,1.avi
3117,22,4.4,1044,820,943.99176,0,0.0,1.avi
3118,22,4.4,1182,925,1993.1963,0,0.0,1.avi
3104,23,4.6,1091,95,2849.0947,0,93.338909638925,1.avi
3119,23,4.6,622,434,7277.4,0,0.0,1.avi
3120,23,4.6,993,429,3092.1555,0,0.0,1.avi
3121,23,4.6,1249,555,997.8187,0,0.0,1.avi
3122,23,4.6,1029,308,8230.96,0,0.0,1.avi
3060,24,4.8,972,884,1195.2162,0,50.3295505485594,1.avi
3100,24,4.8,950,203,1342.147,0,51.19769614624297,1.avi
3103,24,4.8,111,141,2040.8348,0,221.54763280698756,1.avi
3120,24,4.8,1003,454,4062.2036,0,136.64927119262242,1.avi
3121,24,4.8,1241,568,2393.2952,0,74.96484177029711,1.avi
3123,24,4.8,558,365,1924.1395,0,0.0,1.avi
3124,24,4.8,855,26,2104.9,0,0.0,1.avi
3125,24,4.8,1042,105,2444.0068,0,0.0,1.avi
3126,24,4.8,623,544,1734.6216,0,0.0,1.avi
3127,24,4.8,361,980,2837.8718,0,0.0,1.avi
3128,24,4.8,1204,651,12572.958,0,0.0,1.avi
3129,24,4.8,778,17,1327.2087,0,0.0,1.avi
3130,24,4.8,1170,832,2487.9622,0,0.0,1.avi
3131,24,4.8,350,843,4735.2607,0,0.0,1.avi
3060,25,5.0,993,854,2321.7827,0,212.08134357067652,1.avi
3094,25,5.0,202,600,2280.223,0,157.44603357702482,1.avi
3105,25,5.0,417,640,3430.8281,0,186.7990661351586,1.avi
3125,25,5.0,1019,102,4132.499,0,118.34908948443072,1.avi
3132,25,5.0,430,119,2149.377,0,0.0,1.avi
3133,25,5.0,803,767,1846.2528,0,0.0,1.avi
3134,25,5.0,511,1011,1563.882,0,0.0,1.avi
3135,25,5.0,551,797,3026.3752,0,0.0,1.avi
3136,25,5.0,701,247,3052.6816,0,0.0,1.avi
3137,25,5.0,1155,999,1843.2505,0,0.0,1.avi
3138,25,5.0,1072,22,1197.3164,0,0.0,1.avi
3081,26,5.2,197,943,30423.39,0,575.8309801063567,1.avi
3105,26,5.2,433,655,4469.4927,0,111.7966840792038,1.avi
3119,26,5.2,608,475,4520.5186,0,216.03410015830107,1.avi
3130,26,5.2,1182,814,1685.6506,0,105.807385843675,1.avi
3139,26,5.2,1027,1005,3282.141,0,0.0,1.avi
3140,26,5.2,237,643,1101.8037,0,0.0,1.avi
3141,26,5.2,896,931,1409.3275,0,0.0,1.avi
3142,26,5.2,250,557,2014.6873,0,0.0,1.avi
3143,26,5.2,716,844,1021.8533,0,0.0,1.avi
3144,26,5.2,12,212,1204.2366,0,0.0,1.avi
3145,26,5.2,58,796,14947.965,0,0.0,1.avi
3090,27,5.4,385,636,2940.5864,0,73.78644327286095,1.avi
3114,27,5.4,549,842,3902.481,0,219.3713366870496,1.avi
3146,27,5.4,1163,250,6734.319,0,0.0,1.avi
3147,27,5.4,83,404,2445.5034,0,0.0,1.avi
3148,27,5.4,736,33,1919.2955,0,0.0,1.avi
3149,27,5.4,1243,958,1080.0109,0,0.0,1.avi
3150,27,5.4,385,251,1441.8665,0,0.0,1.avi
3151,27,5.4,813,973,1475.9152,0,0.0,1.avi
3120,28,5.6,1062,623,870.1797,0,191.88430550413457,1.avi
3150,28,5.6,413,266,2615.5942,0,162.5628867200561,1.avi
3152,28,5.6,896,853,1386.0953,0,0.0,1.avi
3153,28,5.6,881,270,6501.8413,0,0.0,1.avi
3154,28,5.6,613,280,1577.3358,0,0.0,1.avi
3155,28,5.6,426,704,3010.1274,0,0.0,1.avi
3156,28,5.6,276,183,2797.164,0,0.0,1.avi
3157,28,5.6,196,831,8625.128,0,0.0,1.avi
3158,28,5.6,1234,708,1278.8572,0,0.0,1.avi
3136,29,5.8,734,262,2792.7454,0,182.43311761018555,1.avi
3152,29,5.8,911,822,961.34906,0,178.9321568799345,1.avi
3159,29,5.8,314,6,567.6485,0,0.0,1.avi
3160,29,5.8,324,385,2563.339,0,0.0,1.avi
3161,29,5.8,1124,142,2308.762,0,0.0,1.avi
3162,29,5.8,652,57,6279.406,0,0.0,1.avi
3163,29,5.8,658,308,4545.0825,0,0.0,1.avi
3163,30,6.0,650,317,2718.3584,0,57.152626266404354,1.avi
3164,30,6.0,752,898,1704.6477,0,0.0,1.avi
3165,30,6.0,1125,677,2023.4077,0,0.0,1.avi
3166,30,6.0,133,384,1918.4688,0,0.0,1.avi
3167,30,6.0,240,400,2725.3015,0,0.0,1.avi
3168,30,6.0,1184,528,49440.285,0,0.0,1.avi
3169,30,6.0,938,902,6123.7485,0,0.0,1.avi
3170,30,6.0,688,13,1493.537,0,0.0,1.avi
3135,31,6.2,530,780,2597.1897,0,136.7853930153151,1.avi
3151,31,6.2,784,955,1420.3387,0,170.17856907780208,1.avi
3171,31,6.2,862,558,26957.895,0,0.0,1.avi
3172,31,6.2,1158,903,2170.846,0,0.0,1.avi
3173,31,6.2,1072,222,1856.4658,0,0.0,1.avi
3174,31,6.2,519,206,3443.1785,0,0.0,1.avi
3139,32,6.4,1004,963,13377.615,0,239.39728858321035,1.avi
3145,32,6.4,62,801,3801.4463,0,31.33278482440956,1.avi
3147,32,6.4,54,403,985.64355,0,145.35365230142332,1.avi
3163,32,6.4,650,307,3892.4824,0,173.0499603223688,1.avi
3167,32,6.4,240,446,2317.8315,0,233.2562202706655,1.avi
3173,32,6.4,1083,192,6832.9976,0,162.02339208604891,1.avi
3175,32,6.4,1017,513,6830.5757,0,0.0,1.avi
3176,32,6.4,278,700,1779.7949,0,0.0,1.avi
3177,32,6.4,580,517,2385.9363,0,0.0,1.avi
3178,32,6.4,547,620,34594.695,0,0.0,1.avi
3158,33,6.6,1218,727,8065.002,0,126.04371131090434,1.avi
3161,33,6.6,1151,109,1795.6543,0,212.25317030326443,1.avi
3179,33,6.6,209,694,37174.85,0,0.0,1.avi
3180,33,6.6,736,603,1300.0648,0,0.0,1.avi
3181,33,6.6,824,702,1657.2867,0,0.0,1.avi
3182,33,6.6,124,282,3226.4478,0,0.0,1.avi
3183,33,6.6,886,945,1358.0624,0,0.0,1.avi
3153,34,6.8,850,268,6511.648,0,155.91220586365333,1.avi
3173,34,6.8,1132,107,3977.437,0,127.79474459287252,1.avi
3176,34,6.8,304,679,4075.9429,0,165.64489152008298,1.avi
3184,34,6.8,292,532,1823.3862,0,0.0,1.avi
3185,34,6.8,229,175,1725.8446,0,0.0,1.avi
3186,34,6.8,107,688,5249.507,0,0.0,1.avi
3161,35,7.0,1128,135,1735.1487,0,238.1875753392625,1.avi
3163,35,7.0,636,330,3324.8105,0,231.6436220800597,1.avi
3174,35,7.0,517,161,1612.62,0,221.5402749772,1.avi
3175,35,7.0,1058,530,1512.1001,0,225.0938738037616,1.avi
3184,35,7.0,331,515,2290.3774,0,214.12175177578564,1.avi
3187,35,7.0,1262,332,1611.315,0,0.0,1.avi
3188,35,7.0,212,799,1947.1338,0,0.0,1.avi
3181,36,7.2,810,701,14153.797,0,72.41798832436974,1.avi
3187,36,7.2,1271,299,794.779,0,170.11008120233677,1.avi
3189,36,7.2,598,943,2525.6528,0,0.0,1.avi
3190,36,7.2,434,234,2442.3608,0,0.0,1.avi
3191,36,7.2,540,709,1714.8683,0,0.0,1.avi
3161,37,7.4,1060,186,2681.2622,0,245.86911086211708,1.avi
3192,37,7.4,928,37,1971.4156,0,0.0,1.avi
3193,37,7.4,1031,963,3210.1738,0,0.0,1.avi
3194,37,7.4,672,198,1912.9015,0,0.0,1.avi
3195,37,7.4,764,213,1786.2078,0,0.0,1.avi
3196,37,7.4,110,522,2060.9211,0,0.0,1.avi
3175,38,7.6,1108,540,1320.9282,0,52.30970571217871,1.avi
3176,38,7.6,424,626,1927.3809,0,198.3250704954596,1.avi
3195,38,7.6,770,233,1015.9021,0,102.90611573258654,1.avi
3197,38,7.6,707,295,3005.0022,0,0.0,1.avi
3198,38,7.6,26,905,3287.652,0,0.0,1.avi
3199,38,7.6,352,890,1394.5271,0,0.0,1.avi
3200,38,7.6,770,163,1102.5172,0,0.0,1.avi
3201,38,7.6,625,268,2187.5828,0,0.0,1.avi
3153,39,7.8,824,233,2495.344,0,167.7131653339443,1.avi
3189,39,7.8,585,939,1572.2062,0,65.49477806938035,1.avi
3202,39,7.8,1028,490,2399.9224,0,0.0,1.avi
3203,39,7.8,654,856,1113.5892,0,0.0,1.avi
3204,39,7.8,258,402,1227.7982,0,0.0,1.avi
3205,40,8.0,1158,894,3542.5747,0,0.0,1.avi
3206,40,8.0,106,896,4445.77,0,0.0,1.avi
3207,40,8.0,641,798,3837.6077,0,0.0,1.avi
3208,40,8.0,916,150,2399.7556,0,0.0,1.avi
3181,41,8.2,745,699,5344.383,0,140.7452189992883,1.avi
3194,41,8.2,657,153,7451.5596,0,238.817281450547,1.avi
3203,41,8.2,635,844,4749.612,0,115.0730452210298,1.avi
3207,41,8.2,642,755,2961.0076,0,216.32142586674533,1.avi
3209,41,8.2,406,806,9812.723,0,0.0,1.avi
3210,41,8.2,1115,799,2759.2915,0,0.0,1.avi
3211,41,8.2,603,1004,2904.3464,0,0.0,1.avi
3212,41,8.2,1064,128,5380.757,0,0.0,1.avi
3213,41,8.2,999,893,1656.7183,0,0.0,1.avi
3214,41,8.2,668,336,5431.6357,0,0.0,1.avi
3175,42,8.4,1221,540,2869.9607,0,156.68058549794355,1.avi
3192,42,8.4,964,13,1233.4288,0,215.96821013574944,1.avi
3199,42,8.4,364,890,5687.5303,0,60.39068311565732,1.avi
3209,42,8.4,413,830,2650.4604,0,128.85007827412858,1.avi
3215,42,8.4,1034,677,19830.805,0,0.0,1.avi
3216,42,8.4,244,892,8985.86,0,0.0,1.avi
3217,42,8.4,1033,205,2254.4197,0,0.0,1.avi
3218,42,8.4,803,308,2459.4463,0,0.0,1.avi
3219,42,8.4,932,915,836.563,0,0.0,1.avi
3220,42,8.4,1159,945,1437.5554,0,0.0,1.avi
3221,42,8.4,356,550,1191.2915,0,0.0,1.avi
3222,42,8.4,351,54,2369.5,0,0.0,1.avi
3203,43,8.6,667,837,19683.59,0,262.6862616913773,1.avi
3223,43,8.6,48,365,1464.6198,0,0.0,1.avi
3224,43,8.6,847,771,2847.7354,0,0.0,1.avi
3225,43,8.6,595,177,1577.7626,0,0.0,1.avi
3226,44,8.8,220,247,4256.4478,0,0.0,1.avi
3181,45,9.0,704,696,1462.093,0,28.186943011492797,1.avi
3227,45,9.0,927,227,1692.9038,0,0.0,1.avi
3228,45,9.0,940,981,3870.2192,0,0.0,1.avi
3229,45,9.0,770,647,3064.4622,0,0.0,1.avi
3230,45,9.0,20,558,1911.7736,0,0.0,1.avi
3231,45,9.0,651,940,4079.8687,0,0.0,1.avi
3232,45,9.0,1145,76,21397.791,0,0.0,1.avi
3233,45,9.0,636,377,2384.6772,0,0.0,1.avi
3216,46,9.2,229,913,3089.0488,0,126.06495304024796,1.avi
3234,46,9.2,269,1007,2896.5916,0,0.0,1.avi
3235,46,9.2,203,753,3082.4421,0,0.0,1.avi
3236,46,9.2,1085,982,2993.535,0,0.0,1.avi
3237,46,9.2,1231,383,18927.54,0,0.0,1.avi
3238,46,9.2,1018,768,2917.8086,0,0.0,1.avi
3225,47,9.4,622,164,1613.9657,0,152.55192851862665,1.avi
3239,47,9.4,974,394,36458.4,0,0.0,1.avi
3240,47,9.4,561,844,1348.7031,0,0.0,1.avi
3241,47,9.4,979,557,1794.9368,0,0.0,1.avi
3242,47,9.4,1078,271,3088.6167,0,0.0,1.avi
3243,47,9.4,435,956,5128.755,0,0.0,1.avi
3244,47,9.4,1208,618,1703.9681,0,0.0,1.avi
3245,47,9.4,475,436,1507.8569,0,0.0,1.avi
3181,48,9.6,663,695,2076.4888,0,78.84352825408506,1.avi
3225,48,9.6,623,192,1559.197,0,169.47243834540734,1.avi
3233,48,9.6,639,410,40208.11,0,165.63110117032485,1.avi
3234,48,9.6,315,1004,2023.1428,0,226.9875033340887,1.avi
3246,48,9.6,530,242,6662.0938,0,0.0,1.avi
3247,48,9.6,907,60,2136.0208,0,0.0,1.avi
3248,48,9.6,1257,645,2943.8813,0,0.0,1.avi
3249,48,9.6,744,801,1946.8228,0,0.0,1.avi
3237,49,9.8,1239,454,4490.874,0,356.42678691226433,1.avi
3243,49,9.8,397,945,3147.5686,0,196.4717540067641,1.avi
3250,49,9.8,310,418,40842.297,0,0.0,1.avi
3251,49,9.8,1122,228,1073.944,0,0.0,1.avi
3252,49,9.8,69,146,3875.241,0,0.0,1.avi
3253,49,9.8,1195,518,1429.8905,0,0.0,1.avi
3254,49,9.8,513,686,2917.5618,0,0.0,1.avi
3255,49,9.8,1033,210,1135.7087,0,0.0,1.avi
3256,49,9.8,777,199,1596.2078,0,0.0,1.avi
3257,49,9.8,564,515,1398.106,0,0.0,1.avi
3258,50,10.0,823,554,8824.716,0,0.0,1.avi
3259,50,10.0,450,826,2028.4882,0,0.0,1.avi
3260,50,10.0,167,664,1723.9745,0,0.0,1.avi
3261,50,10.0,226,696,2413.7844,0,0.0,1.avi
3262,50,10.0,451,532,1540.5518,0,0.0,1.avi
3263,50,10.0,45,1005,2706.364,0,0.0,1.avi
3264,50,10.0,362,119,1658.1422,0,0.0,1.avi
3265,50,10.0,56,437,23362.395,0,0.0,1.avi
3266,50,10.0,845,133,2971.8096,0,0.0,1.avi
3267,50,10.0,1100,25,2419.2842,0,0.0,1.avi
3268,51,10.2,25,286,2833.8074,0,0.0,1.avi
3269,51,10.2,1139,592,5895.93,0,0.0,1.avi
3270,51,10.2,603,1017,796.0266,0,0.0,1.avi
3271,51,10.2,854,790,1179.6252,0,0.0,1.avi
3245,52,10.4,504,404,1185.1342,0,213.0703721137193,1.avi
3266,52,10.4,832,139,1192.4982,0,72.39451348936385,1.avi
3272,52,10.4,777,38,6021.3164,0,0.0,1.avi
3273,52,10.4,767,297,6053.504,0,0.0,1.avi
3274,52,10.4,208,606,2777.2366,0,0.0,1.avi
3275,52,10.4,549,392,3173.7954,0,0.0,1.avi
3276,52,10.4,822,948,3455.9976,0,0.0,1.avi
3277,52,10.4,427,111,1759.6622,0,0.0,1.avi
3278,52,10.4,1135,967,5958.758,0,0.0,1.avi
3279,52,10.4,725,580,2038.251,0,0.0,1.avi
3280,52,10.4,159,397,5188.64,0,0.0,1.avi
3281,52,10.4,895,462,1580.0322,0,0.0,1.avi
3252,53,10.6,70,156,2077.4248,0,51.36813034487079,1.avi
3279,53,10.6,729,537,4447.283,0,215.6603163290346,1.avi
3280,53,10.6,190,376,911.7378,0,187.83676206481496,1.avi
3282,53,10.6,200,863,7898.8594,0,0.0,1.avi
3283,53,10.6,848,875,2023.871,0,0.0,1.avi
3284,53,10.6,544,595,3080.211,0,0.0,1.avi
3285,53,10.6,569,6,512.33795,0,0.0,1.avi
3286,53,10.6,280,770,1594.5463,0,0.0,1.avi
3287,53,10.6,158,315,5249.5376,0,0.0,1.avi
3288,53,10.6,1227,188,2429.4414,0,0.0,1.avi
3289,53,10.6,394,327,7992.64,0,0.0,1.avi
3248,54,10.8,1264,680,1925.572,0,178.0626711014839,1.avi
3253,54,10.8,1215,510,5372.821,0,109.96447134522327,1.avi
3259,54,10.8,422,793,896.73975,0,215.26481190698087,1.avi
3261,54,10.8,203,714,1485.3716,0,145.29075616148532,1.avi
3264,54,10.8,387,91,2984.5383,0,188.27949693769685,1.avi
3285,54,10.8,609,19,2971.8748,0,209.2765936752403,1.avi
3289,54,10.8,360,355,2315.543,0,221.7621887971964,1.avi
