tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,source_video
326,1,0.2,540,614,3237.0195,0,0.0,3.avi
327,3,0.6,1009,974,9148.063,0,0.0,3.avi
328,5,1.0,885,846,18440.154,0,0.0,3.avi
329,7,1.4,688,681,23340.93,0,0.0,3.avi
330,9,1.8,593,579,24702.545,0,0.0,3.avi
331,11,2.2,424,636,20710.736,0,0.0,3.avi
332,15,3.0,400,839,20067.002,0,0.0,3.avi
332,17,3.4,371,801,8532.199,0,241.49013779874952,3.avi
333,17,3.4,346,730,3592.8293,0,0.0,3.avi
333,19,3.8,349,682,16919.92,0,240.5241779550007,3.avi
334,22,4.4,422,734,18940.959,0,0.0,3.avi
335,24,4.8,452,583,25376.064,0,0.0,3.avi
336,28,5.6,435,302,3599.4878,0,0.0,3.avi
337,30,6.0,493,290,21478.05,0,0.0,3.avi
338,35,7.0,403,440,20872.682,0,0.0,3.avi
339,37,7.4,308,646,23388.676,0,0.0,3.avi
340,43,8.6,46,426,13369.416,0,0.0,3.avi
341,0,0.0,971,793,872.97845,0,0.0,4.avi
341,1,0.2,948,779,1201.0344,0,138.85647727478147,4.avi
342,1,0.2,348,466,26029.434,0,0.0,4.avi
341,2,0.4,909,758,901.3456,0,117.43069177192676,4.avi
341,3,0.6,860,734,1018.2295,0,67.28075117272013,4.avi
343,3,0.6,446,419,22325.322,0,0.0,4.avi
344,7,1.4,368,634,26497.912,0,0.0,4.avi
344,8,1.6,286,587,38067.047,0,474.8858765445985,4.avi
345,10,2.0,1106,976,13764.292,0,0.0,4.avi
346,10,2.0,436,786,29980.822,0,0.0,4.avi
347,12,2.4,653,903,39401.125,0,0.0,4.avi
348,0,0.0,1014,903,1566.2509,0,0.0,5.avi
349,0,0.0,445,738,6448.857,0,0.0,5.avi
348,1,0.2,1002,895,1154.0925,0,71.41724777775812,5.avi
349,1,0.2,445,700,3925.636,0,195.1162776326777,5.avi
348,2,0.4,989,887,1440.6414,0,18.730382991212576,5.avi
350,2,0.4,498,676,3913.3176,0,0.0,5.avi
348,3,0.6,978,880,1275.32,0,5.29782739097601,5.avi
350,3,0.6,524,694,3134.431,0,156.78136182233686,5.avi
348,4,0.8,965,872,1379.6421,0,9.221248045796107,5.avi
350,4,0.8,522,672,4819.31,0,221.593087284838,5.avi
348,5,1.0,953,864,1288.4592,0,5.038574522254831,5.avi
348,6,1.2,942,853,1444.0175,0,19.754726303878336,5.avi
351,6,1.2,459,654,3706.7925,0,0.0,5.avi
351,7,1.4,457,678,3956.851,0,119.93042430794004,5.avi
348,8,1.6,922,836,1513.4028,0,102.07166470852064,5.avi
351,8,1.6,452,661,4772.365,0,186.76962776430716,5.avi
348,9,1.8,912,828,1450.4103,0,29.69131031492634,5.avi
351,9,1.8,456,636,5395.6562,0,78.93573242124634,5.avi
348,10,2.0,897,817,1426.2557,0,34.676029818190656,5.avi
351,10,2.0,450,613,5004.2725,0,44.721797570871736,5.avi
348,11,2.2,884,808,1399.2627,0,9.869572030805058,5.avi
351,11,2.2,458,612,5277.728,0,139.9395285361949,5.avi
348,12,2.4,870,799,1393.9016,0,8.845416031733413,5.avi
351,12,2.4,468,636,4842.196,0,175.7376299863005,5.avi
348,13,2.6,855,791,1404.8911,0,3.063207722773554,5.avi
351,13,2.6,480,646,5160.979,0,42.54295251342021,5.avi
348,14,2.8,835,781,1358.5801,0,30.67733629514491,5.avi
351,14,2.8,491,659,4786.1943,0,5.332639724121601,5.avi
348,15,3.0,812,771,1317.3765,0,27.336281991280472,5.avi
351,15,3.0,515,669,4255.2676,0,71.91671696280494,5.avi
351,16,3.2,532,685,4327.4106,0,39.2725770773825,5.avi
351,17,3.4,524,666,3909.7944,0,233.46606328938896,5.avi
351,18,3.6,564,660,4027.9922,0,234.29247105661227,5.avi
351,19,3.8,573,670,4797.71,0,156.84602193905093,5.avi
352,21,4.2,567,625,5335.591,0,0.0,5.avi
352,23,4.6,550,670,5219.2803,0,240.9875167829809,5.avi
352,25,5.0,533,720,4949.178,0,27.41631294727089,5.avi
352,26,5.2,536,724,5262.9155,0,89.6702207070137,5.avi
352,27,5.4,539,721,4938.338,0,56.12807773704964,5.avi
352,28,5.6,548,726,6622.327,0,53.22869837180762,5.avi
352,30,6.0,584,687,6341.6777,0,273.1134192725631,5.avi
352,31,6.2,588,666,5300.6025,0,61.07084576134323,5.avi
352,32,6.4,590,635,5650.8955,0,71.95380949881456,5.avi
353,34,6.8,579,620,6282.7324,0,0.0,5.avi
354,36,7.2,633,606,4771.006,0,0.0,5.avi
354,37,7.4,632,602,4468.3374,0,18.49970386816237,5.avi
354,38,7.6,634,604,5710.6123,0,30.235867380303677,5.avi
354,39,7.8,626,617,5046.045,0,84.49260096783907,5.avi
354,40,8.0,620,610,5756.577,0,92.24250919407184,5.avi
355,48,9.6,687,606,5371.0117,0,0.0,5.avi
355,49,9.8,684,583,5008.1733,0,121.37389345307972,5.avi
355,50,10.0,650,594,5800.5054,0,230.83468472440543,5.avi
355,51,10.2,611,598,5093.429,0,49.48975686639669,5.avi
355,52,10.4,589,609,4621.346,0,91.5524339767614,5.avi
355,53,10.6,569,610,5928.4824,0,59.47448351986002,5.avi
356,55,11.0,580,572,6128.337,0,0.0,5.avi
356,56,11.2,578,563,4520.7295,0,47.3044107052606,5.avi
356,57,11.4,563,559,4533.4897,0,74.14068217584337,5.avi
357,61,12.2,663,550,5591.029,0,0.0,5.avi
357,63,12.6,668,541,6419.219,0,53.17268825479234,5.avi
357,64,12.8,681,536,5730.0347,0,61.96607759259466,5.avi
357,65,13.0,677,561,5659.356,0,181.64084008163104,5.avi
357,66,13.2,671,563,4855.2544,0,97.69668086291745,5.avi
357,67,13.4,698,548,3341.4966,0,209.63545798013507,5.avi
358,72,14.4,603,615,6022.341,0,0.0,5.avi
358,73,14.6,589,634,6226.1553,0,119.58360918968008,5.avi
358,74,14.8,603,645,5588.0635,0,133.31528751160465,5.avi
359,76,15.2,582,608,7661.868,0,0.0,5.avi
359,77,15.4,578,601,4718.377,0,41.37999949698649,5.avi
359,78,15.6,570,578,5440.3945,0,92.7699517734614,5.avi
359,79,15.8,548,584,5056.425,0,172.53091834151635,5.avi
359,80,16.0,546,598,5376.5244,0,119.10759399326813,5.avi
359,81,16.2,533,612,5728.618,0,47.49256487683263,5.avi
359,82,16.4,506,589,5394.0044,0,225.88621618285816,5.avi
359,83,16.6,494,567,5877.7383,0,78.59581849998548,5.avi
359,84,16.8,467,550,5382.626,0,78.10933957079556,5.avi
359,85,17.0,451,510,5375.8154,0,137.51392571551563,5.avi
360,87,17.4,522,503,5057.939,0,0.0,5.avi
360,89,17.8,489,511,6556.794,0,171.1121838016246,5.avi
360,90,18.0,474,531,4939.371,0,101.74954211120082,5.avi
360,91,18.2,499,544,5829.229,0,229.00640532369368,5.avi
361,92,18.4,475,524,4242.769,0,0.0,5.avi
361,93,18.6,457,517,6248.5063,0,97.6031167926977,5.avi
361,94,18.8,445,512,4849.6914,0,9.983945867988975,5.avi
361,95,19.0,428,513,5612.8936,0,44.35102189277196,5.avi
362,97,19.4,413,555,6749.7593,0,0.0,5.avi
362,98,19.6,419,546,4283.0107,0,57.03425254025648,5.avi
362,99,19.8,427,577,4393.3726,0,199.52116506894865,5.avi
363,106,21.2,426,657,5974.577,0,0.0,5.avi
363,108,21.6,436,627,7292.8467,0,162.08600411170625,5.avi
363,111,22.2,433,584,5779.135,0,147.95316252157548,5.avi
363,112,22.4,427,576,5744.278,0,24.84859010981711,5.avi
363,113,22.6,425,574,4892.91,0,32.48684924854766,5.avi
363,114,22.8,416,585,5374.205,0,85.33311539621234,5.avi
363,115,23.0,418,602,5760.2124,0,76.93367699005822,5.avi
