tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
52,5341.456,628.044,5383.677,5226.933,6422.473,4253.187,96.65,247.368,60.516,4.2,21,101.483,-0.029,0.626
53,5801.907,762.371,5677.53,7696.243,7696.243,4494.535,85.728,244.232,60.834,6.8,29,88.79,0.356,0.71
54,8398.167,1057.497,9797.958,9061.292,10282.263,6691.835,77.765,193.944,47.241,4.4,22,81.468,-0.075,0.607
55,8953.652,759.947,7286.53,8113.404,10184.508,7286.53,89.008,175.324,40.565,4.6,24,92.878,0.113,0.456
56,6821.764,5918.482,13146.313,1417.06,13146.313,1417.06,131.572,244.826,123.437,0.4,3,197.358,-0.892,0.938
58,22906.261,2274.656,25018.373,23887.459,25252.367,20121.816,123.026,344.033,126.283,1.0,6,147.631,-0.045,1.026
59,840.73,125.736,792.641,697.273,1083.284,697.273,17.017,74.227,19.008,3.0,12,18.564,-0.12,1.117
60,1433.212,411.295,1179.001,2043.047,2384.345,1084.939,30.919,164.968,38.733,4.8,22,32.391,0.733,1.253
61,3703.653,658.894,3033.788,4108.794,5338.486,2767.946,36.173,133.967,31.481,11.4,55,36.843,0.354,0.87
62,676.752,34.395,701.073,652.432,701.073,652.432,24.342,48.684,34.425,0.2,2,48.684,-0.069,1.414
63,674.41,16.375,680.38,681.858,689.005,644.92,11.388,19.91,6.55,1.2,7,13.286,0.002,0.575
64,1103.207,162.981,1234.117,920.664,1234.117,920.664,63.211,117.746,59.351,0.4,3,94.817,-0.254,0.939
66,16104.372,21120.089,1170.214,31038.53,31038.53,1170.214,73.072,146.143,103.339,0.4,2,146.143,25.524,1.414
70,5088.54,743.604,4562.733,5614.348,5614.348,4562.733,111.78,223.559,158.08,0.8,2,223.559,0.23,1.414
71,12802.365,1474.285,13937.555,13175.407,13937.555,10641.951,71.389,163.75,68.325,0.8,4,95.185,-0.055,0.957
73,13061.974,1748.732,11825.434,14298.515,14298.515,11825.434,50.118,100.236,70.878,0.2,2,100.236,0.209,1.414
74,898.644,136.353,1054.635,802.151,1054.635,802.151,55.815,111.368,55.684,0.4,3,83.723,-0.239,0.998
77,20836.334,890.013,21465.668,20207.0,21465.668,20207.0,145.288,290.575,205.468,0.4,2,290.575,-0.059,1.414
78,28031.377,4167.825,26675.96,34548.043,34548.043,23150.404,314.985,453.709,187.457,2.0,5,393.732,0.295,0.595
79,28184.029,2648.244,29817.744,29605.793,29817.744,25128.55,226.876,396.237,204.284,0.8,3,340.315,-0.007,0.9
84,6956.432,803.827,6388.04,7524.824,7524.824,6388.04,93.107,186.215,131.674,0.4,2,186.215,0.178,1.414
85,4088.44,441.367,4342.007,3578.795,4344.519,3578.795,71.873,203.507,114.159,1.0,3,107.809,-0.176,1.588
86,5915.092,1936.944,2985.782,8195.739,8195.739,2985.782,104.33,193.574,56.363,2.2,9,117.372,1.745,0.54
89,21547.728,2031.762,22984.4,20111.055,22984.4,20111.055,138.673,277.346,196.113,0.4,2,277.346,-0.125,1.414
92,9722.356,2702.765,11633.5,7811.212,11633.5,7811.212,99.898,199.795,141.276,0.2,2,199.795,-0.329,1.414
93,12344.478,2446.251,10614.717,14074.238,14074.238,10614.717,158.11,316.22,223.601,0.4,2,316.22,0.326,1.414
94,8977.42,1951.165,10489.208,6774.834,10489.208,6774.834,105.366,270.111,144.514,0.6,3,158.049,-0.354,1.372
100,12429.348,1117.891,13553.835,12416.039,13553.835,11318.171,163.388,252.341,141.684,0.6,3,245.081,-0.084,0.867
101,14681.754,875.685,15300.957,14062.551,15300.957,14062.551,150.07,300.139,212.231,0.6,2,300.139,-0.081,1.414
103,16867.831,1113.56,17549.117,17471.594,17549.117,15582.781,145.559,306.231,153.674,1.4,3,218.338,-0.004,1.056
105,16800.472,1620.621,15654.52,17946.424,17946.424,15654.52,181.572,363.143,256.781,1.0,2,363.143,0.146,1.414
108,20769.277,426.226,21070.664,20467.89,21070.664,20467.89,203.837,407.674,288.269,1.0,2,407.674,-0.029,1.414
109,24403.358,4291.539,21368.781,27437.934,27437.934,21368.781,80.663,161.326,114.075,0.2,2,161.326,0.284,1.414
