tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
190,3029.456,2798.791,1050.412,5008.5,5008.5,1050.412,49.837,99.675,70.481,0.6,2,99.675,3.768,1.414
192,2700.355,390.456,2976.449,2424.26,2976.449,2424.26,97.621,195.241,138.056,0.2,2,195.241,-0.186,1.414
194,3089.43,325.458,2859.297,3319.564,3319.564,2859.297,102.171,204.343,144.492,0.6,2,204.343,0.161,1.414
198,2233.408,1096.874,3009.015,1457.801,3009.015,1457.801,44.356,88.711,62.728,0.4,2,88.711,-0.516,1.414
199,5732.655,2664.381,3848.653,7616.656,7616.656,3848.653,9.271,18.543,13.112,1.2,2,18.543,0.979,1.414
202,2031.625,558.498,2267.361,2321.783,2342.139,1195.216,156.487,219.741,104.86,2.4,4,208.65,0.024,0.67
204,2179.688,774.119,2727.073,1632.303,2727.073,1632.303,114.692,229.384,162.199,0.8,2,229.384,-0.401,1.414
205,947.467,107.194,1023.265,871.67,1023.265,871.67,75.515,151.031,106.795,0.6,2,151.031,-0.148,1.414
212,1986.488,34.496,2010.88,1962.095,2010.88,1962.095,89.311,178.623,126.305,0.2,2,178.623,-0.024,1.414
223,15335.28,14970.213,2648.652,30423.39,30423.39,2284.716,425.825,1518.4,731.123,1.8,4,567.766,10.486,1.717
228,1745.057,1025.898,2470.477,1019.638,2470.477,1019.638,65.386,130.773,92.47,0.2,2,130.773,-0.587,1.414
231,1570.033,426.044,1871.292,1268.774,1871.292,1268.774,100.462,200.924,142.075,0.8,2,200.924,-0.322,1.414
232,3355.973,1758.688,5285.169,2940.586,5285.169,1842.162,178.33,318.887,162.765,1.8,3,267.496,-0.444,0.913
236,3232.164,1346.248,4184.105,2280.223,4184.105,2280.223,78.723,157.446,111.331,1.0,2,157.446,-0.455,1.414
239,1082.196,106.516,1157.514,1006.878,1157.514,1006.878,28.294,56.589,40.014,0.4,2,56.589,-0.13,1.414
240,3652.269,1767.765,2402.27,4902.268,4902.268,2402.27,117.83,235.661,166.637,0.2,2,235.661,1.041,1.414
241,694.343,268.118,883.931,504.755,883.931,504.755,33.512,67.024,47.393,0.4,2,67.024,-0.429,1.414
242,1964.974,880.811,2587.802,1342.147,2587.802,1342.147,25.599,51.198,36.202,0.8,2,51.198,-0.481,1.414
243,18909.594,20594.264,33471.938,4347.25,33471.938,4347.25,114.736,229.473,162.262,0.2,2,229.473,-0.87,1.414
245,3028.318,1396.513,4015.802,2040.835,4015.802,2040.835,110.774,221.548,156.658,0.6,2,221.548,-0.492,1.414
246,3567.22,1015.582,4285.345,2849.095,4285.345,2849.095,46.669,93.339,66.001,0.4,2,93.339,-0.335,1.414
247,11047.095,12303.216,25240.963,4469.493,25240.963,3430.828,103.064,186.799,94.888,1.0,3,154.597,-0.823,0.921
256,4693.55,1118.74,5484.619,3902.481,5484.619,3902.481,109.686,219.371,155.119,1.0,2,219.371,-0.288,1.414
261,5898.959,1949.41,7277.4,4520.519,7277.4,4520.519,108.017,216.034,152.759,0.6,2,216.034,-0.379,1.414
262,2674.846,1636.418,3092.156,870.18,4062.204,870.18,341.938,889.165,478.812,1.0,3,512.907,-0.719,1.4
263,1695.557,986.751,997.819,2393.295,2393.295,997.819,37.482,74.965,53.008,0.2,2,74.965,1.399,1.414
267,3288.253,1193.944,2444.007,4132.499,4132.499,2444.007,59.175,118.349,83.686,0.2,2,118.349,0.691,1.414
272,2086.806,567.32,2487.962,1685.651,2487.962,1685.651,52.904,105.807,74.817,0.4,2,105.807,-0.322,1.414
277,2811.782,303.48,3026.375,2597.19,3026.375,2597.19,68.393,136.785,96.722,1.2,2,136.785,-0.142,1.414
278,2922.714,183.803,3052.682,2792.745,3052.682,2792.745,91.217,182.433,129.0,0.8,2,182.433,-0.085,1.414
281,8329.878,7138.578,3282.141,13377.615,13377.615,3282.141,119.699,239.397,169.279,1.2,2,239.397,3.076,1.414
287,9374.706,7881.779,14947.965,3801.446,14947.965,3801.446,15.666,31.333,22.156,1.2,2,31.333,-0.746,1.414
289,1715.573,1032.277,2445.503,985.644,2445.503,985.644,72.677,145.354,102.781,1.0,2,145.354,-0.597,1.414
292,2028.73,829.951,1441.866,2615.594,2615.594,1441.866,81.281,162.563,114.949,0.2,2,162.563,0.814,1.414
293,1448.127,39.299,1475.915,1420.339,1475.915,1420.339,85.089,170.179,120.334,0.8,2,170.179,-0.038,1.414
294,1173.722,300.341,1386.095,961.349,1386.095,961.349,89.466,178.932,126.524,0.2,2,178.932,-0.306,1.414
295,5169.611,2315.988,6501.841,2495.344,6511.648,2495.344,124.065,216.283,111.603,2.2,3,186.098,-0.616,0.9
300,4671.93,4798.529,1278.857,8065.002,8065.002,1278.857,63.022,126.044,89.126,1.0,2,126.044,5.306,1.414
303,2130.207,448.531,2308.762,2681.262,2681.262,1735.149,202.885,426.122,175.089,1.6,4,270.514,0.161,0.863
305,3620.183,781.05,4545.082,3324.81,4545.082,2718.358,61.289,137.988,57.106,1.2,4,81.718,-0.268,0.932
309,2521.566,288.125,2725.302,2317.832,2725.302,2317.832,116.628,233.256,164.937,0.4,2,233.256,-0.15,1.414
315,4222.3,2497.286,1856.466,3977.437,6832.998,1856.466,217.424,490.248,249.775,0.6,3,326.136,1.142,1.149
316,2527.899,1294.4,3443.178,1612.62,3443.178,1612.62,110.77,221.54,156.653,0.8,2,221.54,-0.532,1.414
317,3133.391,2559.438,6830.576,2869.961,6830.576,1320.928,260.588,561.678,230.829,2.0,4,347.451,-0.58,0.886
318,2594.373,1285.198,1779.795,1927.381,4075.943,1779.795,273.366,654.454,340.265,1.2,3,410.049,0.083,1.245
323,4938.81,5388.166,1657.287,2076.489,14153.797,1462.093,161.226,323.621,126.612,3.0,5,201.533,0.253,0.785
326,2056.882,330.213,1823.386,2290.377,2290.377,1823.386,107.061,214.122,151.407,0.2,2,214.122,0.256,1.414
329,1203.047,577.378,1611.315,794.779,1611.315,794.779,85.055,170.11,120.286,0.2,2,170.11,-0.507,1.414
